# LAMMPS data file written by OVITO Basic 3.14.1

22380 atoms
5 atom types

#85.992 0.0 0.0 avec
#0.0 78.826 0.0 bvec
#0.0 0.0 107.49 cvec
#0.0 0.0 -42.996 abc origin

#Range of coordinates obtained from OVITO
0.0 85.992 xlo xhi
0.0 78.826 ylo yhi
-42.996 64.494 zlo zhi

Masses

1 28.085  # Si
2 15.999  # O
3 28.085  # Si
4 15.999  # O
5 1.008  # H

#Pair Coeffs # lj/charmm/coul/long

#1 0 0 0 0
#2 0.367591 2.708 0.367591 2.708
#3 0.118069 3.905 0.118069 3.905
#4 0.238528 3.07 0.238528 3.07
#5 0 0 0 0


Atoms  # atomic

1693 3 10.1606938247 15.8764633135 -34.4753700364 0 0 0
1730 3 11.9718532909 16.1301423951 -37.4128853842 0 0 0
1877 4 10.2436064953 15.1401312248 -40.2630985558 0 0 0
1935 4 9.9774183889 15.4712464231 -32.8863714937 0 0 0
1983 4 12.6286982466 15.4720002596 -36.050270641 0 0 0
1984 4 10.991378635 15.3633454138 -38.4965662423 0 0 0
2131 5 10.7177775076 14.3800857293 -40.5450178401 0 0 0
2189 5 10.1123474702 14.5663964626 -32.6722722548 0 0 0
2237 5 12.1203988999 15.5557912612 -35.2639182232 0 0 0
2238 5 11.0028139523 15.7058924423 -39.3719056961 0 0 0
2168 5 16.3629023188 17.0523294762 -35.5133381541 0 0 0
1507 2 23.2880507943 16.5343991254 -34.0358948316 0 0 0
1675 3 24.4688786152 17.1763785231 -36.0488462916 0 0 0
1828 4 20.9777433977 17.3411555627 -37.670783102 0 0 0
1829 4 22.4923653909 16.5653230007 -40.2990458073 0 0 0
1914 4 17.2387196299 16.7275032888 -35.4122258132 0 0 0
2083 5 23.2155619369 15.9692448776 -40.2260993716 0 0 0
1913 4 25.7211367107 16.8190205847 -37.0610488691 0 0 0
1610 3 22.0582000637 17.3550871584 -38.9172562309 0 0 0
2167 5 25.6076055038 17.0666956591 -37.9613731331 0 0 0
868 2 32.8740487891 17.0166531298 -36.7192789298 0 0 0
1148 2 31.3586489438 17.2567155074 -42.1027197224 0 0 0
1150 2 31.3579612326 17.1659050358 -34.9308587366 0 0 0
1413 2 29.5652526591 17.3514033624 -40.3057292222 0 0 0
1414 2 29.6376857319 17.0187258289 -33.1478011203 0 0 0
1525 2 33.1487629876 14.6992152596 -34.0399906555 0 0 0
1577 3 30.6305271735 16.3014982869 -34.2818847293 0 0 0
1602 3 30.6454093873 15.6431206169 -41.2360739375 0 0 0
1780 4 29.616783072 15.2477645839 -35.0479961338 0 0 0
1784 4 27.2225856019 17.1141622783 -39.2437944578 0 0 0
1816 4 29.9123484899 14.5563218549 -42.2381789264 0 0 0
1817 4 31.5232087545 15.147607646 -39.9302877917 0 0 0
1885 4 33.0227176597 15.4480145932 -38.0274360241 0 0 0
2034 5 28.7873666021 15.5953042207 -35.3204702463 0 0 0
2071 5 31.3399833203 14.2811092572 -39.6149199164 0 0 0
2139 5 32.2594375273 15.776287839 -38.4667717002 0 0 0
1580 3 28.824960315 17.4580142514 -39.0546606353 0 0 0
1639 3 28.1801688813 17.1407340167 -32.380466003 0 0 0
2070 5 29.6196679027 13.7575021647 -41.8384195477 0 0 0
109 1 32.2548532017 17.5089837931 -42.9948083228 0 0 0
6 1 85.9792833743 14.6856900136 -35.8241867641 -1 0 0
48 1 85.9732170073 11.1940943022 -39.4064463493 -1 0 0
1654 3 34.3988543454 16.3439787203 -38.2006609852 0 0 0
1592 3 36.743797256 9.5754928294 -42.0501422517 0 0 0
1996 5 35.3322221762 12.9848721183 -41.9440009864 0 0 0
129 1 39.5520685326 10.7366240477 -35.8358227183 0 0 0
183 1 39.3992984703 13.9820674566 -39.4032573384 0 0 0
219 1 41.1912602821 16.4817998227 -37.6161512049 0 0 0
228 1 41.2154213391 8.9393893578 -37.6338401157 0 0 0
275 1 37.6254711358 16.6200481476 -41.221882502 0 0 0
276 1 37.610061886 15.6390125762 -34.0436534926 0 0 0
362 1 41.2041369089 12.7680344507 -41.2004706885 0 0 0
363 1 41.5339226537 12.5334403794 -34.0387150545 0 0 0
410 1 36.2962553709 14.3460366917 -35.8141462043 0 0 0
420 1 37.640421577 12.9897953074 -37.6359192952 0 0 0
470 2 36.7229302148 14.929081054 -42.1071469938 0 0 0
472 2 37.0243963851 15.230253233 -34.93989064 0 0 0
526 2 35.3694246879 17.0200166532 -38.5119706184 0 0 0
532 2 42.1013501849 17.1807938167 -38.5171954526 0 0 0
547 2 41.7116239078 9.8508534957 -38.5215626139 0 0 0
610 2 38.5147225164 11.9488699935 -36.723461567 0 0 0
669 2 40.6031741417 13.436757598 -40.3040906422 0 0 0
670 2 40.2873254839 13.4338975378 -33.1469919529 0 0 0
748 2 38.6210535414 13.43380829 -38.5248788241 0 0 0
807 2 42.1045307995 11.4092050024 -40.3073559962 0 0 0
808 2 42.1055583573 11.2353777304 -33.1483716107 0 0 0
874 2 40.3092992291 17.3638147975 -36.7222486303 0 0 0
889 2 40.3141371566 10.1573161559 -36.7177887426 0 0 0
1007 2 42.2711492108 13.4310722621 -42.0998152888 0 0 0
1009 2 42.1051902714 13.2270806755 -34.9393664646 0 0 0
1083 2 38.5197395969 15.4213858053 -40.3174714215 0 0 0
1084 2 38.5133366971 15.0562307501 -33.1506998583 0 0 0
1154 2 38.5203985483 16.7705144341 -42.1057552607 0 0 0
1156 2 38.5243786957 17.0883878468 -34.9374460252 0 0 0
1163 2 38.5211350798 9.4901519849 -42.1003890694 0 0 0
1165 2 38.5108589097 10.0977226313 -34.9265188416 0 0 0
1204 2 34.9407612618 15.2950202554 -36.7226458879 0 0 0
1216 2 42.1020447857 15.0177270034 -36.7309895053 0 0 0
1279 2 40.3098793581 14.9191737165 -38.5157306271 0 0 0
1351 2 36.8501215467 13.4343735233 -36.7317207223 0 0 0
1422 2 37.1255123411 17.0201521135 -40.3134654555 0 0 0
1423 2 36.5050826938 17.024301956 -33.1462450975 0 0 0
1475 2 40.3112932201 11.6012534295 -42.1013729951 0 0 0
1477 2 40.4641759969 11.6445330348 -34.9347380104 0 0 0
1537 2 37.6169381042 9.0413175267 -38.5200564043 0 0 0
1544 3 37.2228823775 9.3933850122 -34.4441090917 0 0 0
1734 4 37.1940419514 10.0618637711 -32.9359599391 0 0 0
1742 4 35.3677905363 13.9026170961 -42.1464800056 0 0 0
1801 4 36.1563948014 10.2943871848 -40.6860752491 0 0 0
2055 5 35.6369253834 9.7486236971 -40.1241202595 0 0 0
1988 5 36.377630319 10.4457268217 -32.6714368298 0 0 0
81 1 35.8323092212 17.5136594309 -39.4269826654 0 0 0
127 1 39.4084497975 11.125108226 -42.9799128377 0 0 0
181 1 39.412167704 13.8583221922 -32.2644625272 0 0 0
87 1 7.180017447 17.8917637435 -39.4098977558 0 0 0
120 1 3.5831814156 18.4071023137 -35.8281925284 0 0 0
374 1 5.3309076605 19.711756664 -41.1841135418 0 0 0
375 1 5.1577985226 19.7076841163 -34.0552814489 0 0 0
386 1 7.1797264173 21.8539967621 -35.8262550211 0 0 0
482 2 8.0568187361 22.2006192938 -42.0985560222 0 0 0
484 2 8.4577451425 22.3891834546 -34.9309260159 0 0 0
589 2 2.6877670861 19.0839521354 -36.721332606 0 0 0
687 2 4.714688315 20.6096176394 -40.307979671 0 0 0
688 2 4.4751597019 20.6488626258 -33.1379497019 0 0 0
730 2 2.5368817477 20.6088345131 -38.5156606165 0 0 0
825 2 6.2660805241 19.0081209131 -40.3073797239 0 0 0
