# Time-averaged data for fix fN
# TimeStep v_NAr v_NAr2
200000 48 2304
205000 50 2500
210000 39 1521
215000 40 1600
220000 35 1225
225000 38 1444
230000 35 1225
235000 35 1225
240000 40 1600
245000 38 1444
250000 36 1296
255000 37 1369
260000 37 1369
265000 46 2116
270000 43 1849
275000 35 1225
280000 35 1225
285000 35 1225
290000 43 1849
295000 35 1225
300000 33 1089
305000 43 1849
310000 47 2209
315000 36 1296
320000 39 1521
325000 38 1444
330000 40 1600
335000 31 961
340000 37 1369
345000 44 1936
350000 41 1681
355000 41 1681
360000 40 1600
365000 41 1681
370000 37 1369
375000 36 1296
380000 40 1600
385000 44 1936
390000 43 1849
395000 31 961
400000 35 1225
405000 41 1681
410000 39 1521
415000 49 2401
420000 38 1444
425000 40 1600
430000 34 1156
435000 41 1681
440000 37 1369
445000 44 1936
450000 47 2209
455000 41 1681
460000 40 1600
465000 40 1600
470000 44 1936
475000 41 1681
480000 47 2209
485000 39 1521
490000 42 1764
495000 49 2401
500000 44 1936
505000 42 1764
510000 42 1764
515000 38 1444
520000 43 1849
525000 44 1936
530000 36 1296
535000 44 1936
540000 39 1521
545000 47 2209
550000 40 1600
555000 38 1444
560000 49 2401
565000 46 2116
570000 39 1521
575000 41 1681
580000 33 1089
585000 44 1936
590000 47 2209
595000 36 1296
600000 40 1600
605000 35 1225
610000 41 1681
615000 36 1296
620000 42 1764
625000 41 1681
630000 42 1764
635000 38 1444
640000 33 1089
645000 35 1225
650000 41 1681
655000 43 1849
660000 53 2809
665000 42 1764
670000 53 2809
675000 46 2116
680000 37 1369
685000 32 1024
690000 40 1600
695000 40 1600
700000 43 1849
705000 43 1849
710000 42 1764
715000 39 1521
720000 43 1849
725000 48 2304
730000 42 1764
735000 39 1521
740000 44 1936
745000 41 1681
750000 33 1089
755000 43 1849
760000 48 2304
765000 38 1444
770000 44 1936
775000 43 1849
780000 49 2401
785000 45 2025
790000 41 1681
795000 40 1600
800000 42 1764
805000 40 1600
810000 37 1369
815000 32 1024
820000 33 1089
825000 44 1936
830000 40 1600
835000 38 1444
840000 37 1369
845000 39 1521
850000 41 1681
855000 35 1225
860000 47 2209
865000 44 1936
870000 37 1369
875000 36 1296
880000 39 1521
885000 38 1444
890000 39 1521
895000 44 1936
900000 43 1849
905000 36 1296
910000 44 1936
915000 43 1849
920000 40 1600
925000 39 1521
930000 44 1936
935000 41 1681
940000 41 1681
945000 41 1681
950000 40 1600
955000 41 1681
960000 40 1600
965000 40 1600
970000 46 2116
975000 45 2025
980000 41 1681
985000 50 2500
990000 41 1681
995000 42 1764
1000000 35 1225
