# Time-averaged data for fix fN
# TimeStep v_NAr v_NAr2
200000 19 361
205000 15 225
210000 15 225
215000 17 289
220000 11 121
225000 21 441
230000 12 144
235000 21 441
240000 15 225
245000 18 324
250000 20 400
255000 18 324
260000 17 289
265000 15 225
270000 11 121
275000 15 225
280000 16 256
285000 11 121
290000 14 196
295000 16 256
300000 18 324
305000 16 256
310000 18 324
315000 13 169
320000 15 225
325000 13 169
330000 19 361
335000 17 289
340000 12 144
345000 18 324
350000 17 289
355000 24 576
360000 14 196
365000 16 256
370000 15 225
375000 8 64
380000 13 169
385000 14 196
390000 19 361
395000 16 256
400000 16 256
405000 14 196
410000 20 400
415000 12 144
420000 11 121
425000 18 324
430000 18 324
435000 15 225
440000 11 121
445000 12 144
450000 17 289
455000 13 169
460000 12 144
465000 13 169
470000 13 169
475000 20 400
480000 19 361
485000 18 324
490000 17 289
495000 18 324
500000 13 169
505000 19 361
510000 21 441
515000 16 256
520000 8 64
525000 15 225
530000 11 121
535000 14 196
540000 22 484
545000 10 100
550000 18 324
555000 12 144
560000 18 324
565000 15 225
570000 15 225
575000 14 196
580000 12 144
585000 11 121
590000 16 256
595000 14 196
600000 14 196
605000 15 225
610000 15 225
615000 11 121
620000 19 361
625000 14 196
630000 11 121
635000 21 441
640000 16 256
645000 15 225
650000 17 289
655000 19 361
660000 16 256
665000 19 361
670000 15 225
675000 19 361
680000 18 324
685000 18 324
690000 17 289
695000 16 256
700000 14 196
705000 18 324
710000 18 324
715000 19 361
720000 20 400
725000 16 256
730000 14 196
735000 16 256
740000 15 225
745000 11 121
750000 16 256
755000 16 256
760000 15 225
765000 14 196
770000 13 169
775000 18 324
780000 20 400
785000 15 225
790000 13 169
795000 15 225
800000 13 169
805000 13 169
810000 15 225
815000 15 225
820000 15 225
825000 17 289
830000 18 324
835000 10 100
840000 12 144
845000 18 324
850000 14 196
855000 13 169
860000 15 225
865000 18 324
870000 17 289
875000 16 256
880000 21 441
885000 14 196
890000 12 144
895000 17 289
900000 13 169
905000 16 256
910000 16 256
915000 20 400
920000 17 289
925000 16 256
930000 16 256
935000 17 289
940000 15 225
945000 9 81
950000 13 169
955000 10 100
960000 13 169
965000 14 196
970000 15 225
975000 16 256
980000 14 196
985000 18 324
990000 18 324
995000 15 225
1000000 16 256
