# Time-averaged data for fix fN
# TimeStep v_NAr v_NAr2
200000 530 280900
205000 517 267289
210000 512 262144
215000 495 245025
220000 511 261121
225000 506 256036
230000 504 254016
235000 500 250000
240000 523 273529
245000 522 272484
250000 512 262144
255000 514 264196
260000 506 256036
265000 500 250000
270000 501 251001
275000 515 265225
280000 502 252004
285000 501 251001
290000 501 251001
295000 503 253009
300000 490 240100
305000 512 262144
310000 495 245025
315000 501 251001
320000 522 272484
325000 537 288369
330000 521 271441
335000 514 264196
340000 526 276676
345000 516 266256
350000 515 265225
355000 540 291600
360000 520 270400
365000 523 273529
370000 515 265225
375000 512 262144
380000 508 258064
385000 525 275625
390000 511 261121
395000 505 255025
400000 537 288369
405000 524 274576
410000 502 252004
415000 515 265225
420000 522 272484
425000 513 263169
430000 521 271441
435000 527 277729
440000 519 269361
445000 511 261121
450000 510 260100
455000 523 273529
460000 527 277729
465000 512 262144
470000 507 257049
475000 502 252004
480000 509 259081
485000 516 266256
490000 521 271441
495000 507 257049
500000 512 262144
505000 513 263169
510000 513 263169
515000 516 266256
520000 514 264196
525000 497 247009
530000 508 258064
535000 513 263169
540000 505 255025
545000 513 263169
550000 494 244036
555000 511 261121
560000 535 286225
565000 522 272484
570000 517 267289
575000 523 273529
580000 521 271441
585000 517 267289
590000 533 284089
595000 536 287296
600000 521 271441
605000 522 272484
610000 501 251001
615000 518 268324
620000 518 268324
625000 503 253009
630000 506 256036
635000 519 269361
640000 526 276676
645000 497 247009
650000 500 250000
655000 495 245025
660000 497 247009
665000 503 253009
670000 489 239121
675000 499 249001
680000 513 263169
685000 509 259081
690000 528 278784
695000 507 257049
700000 520 270400
705000 534 285156
710000 513 263169
715000 507 257049
720000 528 278784
725000 530 280900
730000 533 284089
735000 501 251001
740000 521 271441
745000 520 270400
750000 547 299209
755000 543 294849
760000 546 298116
765000 540 291600
770000 541 292681
775000 531 281961
780000 518 268324
785000 511 261121
790000 518 268324
795000 515 265225
800000 528 278784
805000 502 252004
810000 502 252004
815000 520 270400
820000 517 267289
825000 511 261121
830000 523 273529
835000 510 260100
840000 507 257049
845000 515 265225
850000 513 263169
855000 481 231361
860000 490 240100
865000 501 251001
870000 509 259081
875000 513 263169
880000 522 272484
885000 526 276676
890000 540 291600
895000 531 281961
900000 537 288369
905000 520 270400
910000 522 272484
915000 505 255025
920000 524 274576
925000 515 265225
930000 512 262144
935000 517 267289
940000 513 263169
945000 512 262144
950000 513 263169
955000 532 283024
960000 519 269361
965000 507 257049
970000 509 259081
975000 503 253009
980000 511 261121
985000 541 292681
990000 537 288369
995000 519 269361
1000000 515 265225
