# Time-averaged data for fix fN
# TimeStep v_NAr v_NAr2
200000 324 104976
205000 303 91809
210000 313 97969
215000 317 100489
220000 307 94249
225000 323 104329
230000 319 101761
235000 314 98596
240000 333 110889
245000 315 99225
250000 315 99225
255000 314 98596
260000 313 97969
265000 315 99225
270000 323 104329
275000 311 96721
280000 310 96100
285000 316 99856
290000 319 101761
295000 336 112896
300000 316 99856
305000 329 108241
310000 349 121801
315000 341 116281
320000 323 104329
325000 323 104329
330000 326 106276
335000 338 114244
340000 340 115600
345000 332 110224
350000 327 106929
355000 314 98596
360000 316 99856
365000 319 101761
370000 320 102400
375000 314 98596
380000 317 100489
385000 328 107584
390000 331 109561
395000 322 103684
400000 324 104976
405000 339 114921
410000 326 106276
415000 321 103041
420000 337 113569
425000 338 114244
430000 335 112225
435000 346 119716
440000 338 114244
445000 340 115600
450000 322 103684
455000 329 108241
460000 342 116964
465000 309 95481
470000 300 90000
475000 317 100489
480000 317 100489
485000 307 94249
490000 308 94864
495000 302 91204
500000 312 97344
505000 317 100489
510000 315 99225
515000 351 123201
520000 343 117649
525000 351 123201
530000 340 115600
535000 344 118336
540000 341 116281
545000 352 123904
550000 345 119025
555000 335 112225
560000 337 113569
565000 306 93636
570000 313 97969
575000 309 95481
580000 313 97969
585000 321 103041
590000 324 104976
595000 338 114244
600000 341 116281
605000 322 103684
610000 330 108900
615000 327 106929
620000 329 108241
625000 347 120409
630000 348 121104
635000 337 113569
640000 333 110889
645000 316 99856
650000 330 108900
655000 319 101761
660000 323 104329
665000 309 95481
670000 337 113569
675000 353 124609
680000 341 116281
685000 336 112896
690000 320 102400
695000 315 99225
700000 322 103684
705000 323 104329
710000 319 101761
715000 316 99856
720000 337 113569
725000 331 109561
730000 327 106929
735000 326 106276
740000 336 112896
745000 333 110889
750000 338 114244
755000 342 116964
760000 341 116281
765000 335 112225
770000 330 108900
775000 353 124609
780000 361 130321
785000 355 126025
790000 342 116964
795000 344 118336
800000 336 112896
805000 332 110224
810000 326 106276
815000 331 109561
820000 332 110224
825000 339 114921
830000 330 108900
835000 323 104329
840000 316 99856
845000 321 103041
850000 312 97344
855000 304 92416
860000 315 99225
865000 313 97969
870000 320 102400
875000 316 99856
880000 319 101761
885000 329 108241
890000 339 114921
895000 332 110224
900000 326 106276
905000 319 101761
910000 311 96721
915000 294 86436
920000 292 85264
925000 297 88209
930000 296 87616
935000 289 83521
940000 307 94249
945000 316 99856
950000 314 98596
955000 323 104329
960000 322 103684
965000 331 109561
970000 341 116281
975000 330 108900
980000 316 99856
985000 304 92416
990000 306 93636
995000 327 106929
1000000 348 121104
