# Time-averaged data for fix fN
# TimeStep v_NAr v_NAr2
200000 65 4225
205000 74 5476
210000 73 5329
215000 61 3721
220000 68 4624
225000 61 3721
230000 57 3249
235000 62 3844
240000 72 5184
245000 67 4489
250000 70 4900
255000 65 4225
260000 61 3721
265000 66 4356
270000 61 3721
275000 77 5929
280000 61 3721
285000 69 4761
290000 74 5476
295000 65 4225
300000 62 3844
305000 66 4356
310000 71 5041
315000 64 4096
320000 70 4900
325000 70 4900
330000 73 5329
335000 69 4761
340000 69 4761
345000 57 3249
350000 62 3844
355000 58 3364
360000 79 6241
365000 66 4356
370000 51 2601
375000 60 3600
380000 57 3249
385000 80 6400
390000 56 3136
395000 64 4096
400000 71 5041
405000 57 3249
410000 69 4761
415000 57 3249
420000 72 5184
425000 72 5184
430000 66 4356
435000 64 4096
440000 65 4225
445000 69 4761
450000 59 3481
455000 65 4225
460000 61 3721
465000 64 4096
470000 65 4225
475000 61 3721
480000 64 4096
485000 71 5041
490000 65 4225
495000 55 3025
500000 66 4356
505000 52 2704
510000 62 3844
515000 65 4225
520000 62 3844
525000 67 4489
530000 60 3600
535000 65 4225
540000 72 5184
545000 60 3600
550000 67 4489
555000 69 4761
560000 69 4761
565000 69 4761
570000 59 3481
575000 59 3481
580000 65 4225
585000 60 3600
590000 72 5184
595000 66 4356
600000 80 6400
605000 79 6241
610000 75 5625
615000 65 4225
620000 71 5041
625000 65 4225
630000 68 4624
635000 73 5329
640000 62 3844
645000 54 2916
650000 57 3249
655000 63 3969
660000 59 3481
665000 73 5329
670000 69 4761
675000 69 4761
680000 61 3721
685000 80 6400
690000 72 5184
695000 77 5929
700000 73 5329
705000 66 4356
710000 82 6724
715000 63 3969
720000 65 4225
725000 65 4225
730000 67 4489
735000 71 5041
740000 69 4761
745000 61 3721
750000 62 3844
755000 69 4761
760000 73 5329
765000 66 4356
770000 60 3600
775000 58 3364
780000 73 5329
785000 70 4900
790000 58 3364
795000 57 3249
800000 69 4761
805000 65 4225
810000 72 5184
815000 61 3721
820000 72 5184
825000 71 5041
830000 79 6241
835000 63 3969
840000 67 4489
845000 58 3364
850000 58 3364
855000 67 4489
860000 65 4225
865000 71 5041
870000 68 4624
875000 61 3721
880000 67 4489
885000 54 2916
890000 73 5329
895000 64 4096
900000 73 5329
905000 74 5476
910000 67 4489
915000 62 3844
920000 70 4900
925000 64 4096
930000 57 3249
935000 72 5184
940000 67 4489
945000 60 3600
950000 68 4624
955000 63 3969
960000 79 6241
965000 71 5041
970000 70 4900
975000 60 3600
980000 63 3969
985000 60 3600
990000 68 4624
995000 69 4761
1000000 63 3969
