# Time-averaged data for fix fN
# TimeStep v_NAr v_NAr2
200000 13 169
205000 17 289
210000 15 225
215000 16 256
220000 21 441
225000 19 361
230000 21 441
235000 26 676
240000 21 441
245000 17 289
250000 18 324
255000 20 400
260000 21 441
265000 20 400
270000 17 289
275000 19 361
280000 20 400
285000 19 361
290000 17 289
295000 19 361
300000 17 289
305000 19 361
310000 19 361
315000 16 256
320000 20 400
325000 21 441
330000 20 400
335000 15 225
340000 16 256
345000 20 400
350000 18 324
355000 21 441
360000 18 324
365000 16 256
370000 14 196
375000 19 361
380000 19 361
385000 13 169
390000 18 324
395000 19 361
400000 13 169
405000 21 441
410000 19 361
415000 19 361
420000 18 324
425000 16 256
430000 19 361
435000 18 324
440000 15 225
445000 17 289
450000 18 324
455000 18 324
460000 22 484
465000 27 729
470000 20 400
475000 17 289
480000 14 196
485000 15 225
490000 17 289
495000 19 361
500000 18 324
505000 17 289
510000 16 256
515000 15 225
520000 19 361
525000 19 361
530000 20 400
535000 15 225
540000 16 256
545000 24 576
550000 21 441
555000 18 324
560000 18 324
565000 22 484
570000 19 361
575000 23 529
580000 19 361
585000 20 400
590000 21 441
595000 14 196
600000 19 361
605000 18 324
610000 15 225
615000 14 196
620000 15 225
625000 15 225
630000 22 484
635000 18 324
640000 17 289
645000 20 400
650000 25 625
655000 21 441
660000 19 361
665000 18 324
670000 17 289
675000 25 625
680000 25 625
685000 17 289
690000 19 361
695000 23 529
700000 25 625
705000 25 625
710000 23 529
715000 21 441
720000 19 361
725000 24 576
730000 22 484
735000 25 625
740000 21 441
745000 17 289
750000 20 400
755000 24 576
760000 22 484
765000 20 400
770000 14 196
775000 17 289
780000 18 324
785000 18 324
790000 16 256
795000 19 361
800000 18 324
805000 17 289
810000 25 625
815000 16 256
820000 19 361
825000 20 400
830000 25 625
835000 18 324
840000 19 361
845000 21 441
850000 23 529
855000 23 529
860000 22 484
865000 22 484
870000 13 169
875000 21 441
880000 26 676
885000 19 361
890000 17 289
895000 14 196
900000 20 400
905000 20 400
910000 18 324
915000 19 361
920000 20 400
925000 21 441
930000 17 289
935000 18 324
940000 17 289
945000 18 324
950000 16 256
955000 21 441
960000 18 324
965000 17 289
970000 19 361
975000 16 256
980000 18 324
985000 23 529
990000 24 576
995000 13 169
1000000 14 196
