# Time-averaged data for fix fN
# TimeStep v_NAr v_NAr2
200000 319 101761
205000 306 93636
210000 313 97969
215000 332 110224
220000 343 117649
225000 327 106929
230000 316 99856
235000 308 94864
240000 314 98596
245000 312 97344
250000 328 107584
255000 308 94864
260000 336 112896
265000 316 99856
270000 305 93025
275000 317 100489
280000 317 100489
285000 314 98596
290000 309 95481
295000 317 100489
300000 307 94249
305000 312 97344
310000 326 106276
315000 308 94864
320000 317 100489
325000 299 89401
330000 308 94864
335000 297 88209
340000 308 94864
345000 323 104329
350000 308 94864
355000 304 92416
360000 304 92416
365000 317 100489
370000 322 103684
375000 315 99225
380000 311 96721
385000 312 97344
390000 313 97969
395000 308 94864
400000 307 94249
405000 287 82369
410000 305 93025
415000 302 91204
420000 306 93636
425000 308 94864
430000 314 98596
435000 350 122500
440000 332 110224
445000 327 106929
450000 324 104976
455000 307 94249
460000 331 109561
465000 319 101761
470000 316 99856
475000 323 104329
480000 314 98596
485000 323 104329
490000 308 94864
495000 320 102400
500000 319 101761
505000 326 106276
510000 330 108900
515000 327 106929
520000 338 114244
525000 323 104329
530000 326 106276
535000 301 90601
540000 305 93025
545000 280 78400
550000 289 83521
555000 303 91809
560000 291 84681
565000 299 89401
570000 281 78961
575000 285 81225
580000 313 97969
585000 330 108900
590000 321 103041
595000 331 109561
600000 338 114244
605000 336 112896
610000 324 104976
615000 303 91809
620000 318 101124
625000 317 100489
630000 306 93636
635000 298 88804
640000 306 93636
645000 327 106929
650000 325 105625
655000 307 94249
660000 276 76176
665000 282 79524
670000 289 83521
675000 276 76176
680000 316 99856
685000 296 87616
690000 297 88209
695000 308 94864
700000 315 99225
705000 309 95481
710000 292 85264
715000 274 75076
720000 296 87616
725000 296 87616
730000 319 101761
735000 327 106929
740000 311 96721
745000 312 97344
750000 314 98596
755000 319 101761
760000 303 91809
765000 310 96100
770000 326 106276
775000 294 86436
780000 294 86436
785000 303 91809
790000 312 97344
795000 314 98596
800000 299 89401
805000 308 94864
810000 324 104976
815000 323 104329
820000 320 102400
825000 329 108241
830000 294 86436
835000 293 85849
840000 283 80089
845000 311 96721
850000 312 97344
855000 308 94864
860000 318 101124
865000 309 95481
870000 319 101761
875000 303 91809
880000 306 93636
885000 317 100489
890000 324 104976
895000 329 108241
900000 325 105625
905000 312 97344
910000 334 111556
915000 346 119716
920000 341 116281
925000 339 114921
930000 348 121104
935000 321 103041
940000 325 105625
945000 323 104329
950000 325 105625
955000 302 91204
960000 307 94249
965000 321 103041
970000 315 99225
975000 331 109561
980000 328 107584
985000 326 106276
990000 308 94864
995000 297 88209
1000000 295 87025
