# Time-averaged data for fix fN
# TimeStep v_NAr v_NAr2
200000 856 732736
205000 852 725904
210000 850 722500
215000 858 736164
220000 849 720801
225000 862 743044
230000 857 734449
235000 862 743044
240000 865 748225
245000 868 753424
250000 890 792100
255000 871 758641
260000 839 703921
265000 855 731025
270000 857 734449
275000 833 693889
280000 840 705600
285000 846 715716
290000 837 700569
295000 853 727609
300000 863 744769
305000 873 762129
310000 843 710649
315000 861 741321
320000 868 753424
325000 878 770884
330000 858 736164
335000 859 737881
340000 857 734449
345000 839 703921
350000 841 707281
355000 834 695556
360000 846 715716
365000 827 683929
370000 815 664225
375000 826 682276
380000 822 675684
385000 836 698896
390000 832 692224
395000 811 657721
400000 823 677329
405000 815 664225
410000 818 669124
415000 814 662596
420000 826 682276
425000 827 683929
430000 804 646416
435000 823 677329
440000 825 680625
445000 846 715716
450000 843 710649
455000 856 732736
460000 859 737881
465000 848 719104
470000 874 763876
475000 851 724201
480000 851 724201
485000 851 724201
490000 861 741321
495000 854 729316
500000 851 724201
505000 866 749956
510000 866 749956
515000 867 751689
520000 855 731025
525000 853 727609
530000 828 685584
535000 841 707281
540000 830 688900
545000 856 732736
550000 856 732736
555000 867 751689
560000 843 710649
565000 847 717409
570000 859 737881
575000 876 767376
580000 892 795664
585000 889 790321
590000 887 786769
595000 882 777924
600000 876 767376
605000 888 788544
610000 844 712336
615000 866 749956
620000 850 722500
625000 830 688900
630000 840 705600
635000 841 707281
640000 844 712336
645000 819 670761
650000 819 670761
655000 848 719104
660000 843 710649
665000 855 731025
670000 856 732736
675000 868 753424
680000 857 734449
685000 856 732736
690000 857 734449
695000 878 770884
700000 878 770884
705000 865 748225
710000 839 703921
715000 845 714025
720000 842 708964
725000 830 688900
730000 819 670761
735000 816 665856
740000 845 714025
745000 836 698896
750000 851 724201
755000 852 725904
760000 875 765625
765000 866 749956
770000 867 751689
775000 863 744769
780000 847 717409
785000 856 732736
790000 841 707281
795000 832 692224
800000 843 710649
805000 841 707281
810000 866 749956
815000 843 710649
820000 815 664225
825000 828 685584
830000 849 720801
835000 825 680625
840000 817 667489
845000 859 737881
850000 850 722500
855000 846 715716
860000 817 667489
865000 856 732736
870000 853 727609
875000 862 743044
880000 857 734449
885000 841 707281
890000 829 687241
895000 821 674041
900000 842 708964
905000 838 702244
910000 847 717409
915000 830 688900
920000 841 707281
925000 845 714025
930000 819 670761
935000 803 644809
940000 831 690561
945000 810 656100
950000 844 712336
955000 829 687241
960000 853 727609
965000 851 724201
970000 842 708964
975000 845 714025
980000 818 669124
985000 812 659344
990000 828 685584
995000 836 698896
1000000 857 734449
