# Time-averaged data for fix fN
# TimeStep v_NAr v_NAr2
200000 20 400
205000 19 361
210000 18 324
215000 19 361
220000 24 576
225000 24 576
230000 24 576
235000 24 576
240000 18 324
245000 20 400
250000 19 361
255000 15 225
260000 17 289
265000 26 676
270000 26 676
275000 16 256
280000 16 256
285000 20 400
290000 21 441
295000 23 529
300000 20 400
305000 17 289
310000 18 324
315000 19 361
320000 17 289
325000 17 289
330000 20 400
335000 22 484
340000 23 529
345000 23 529
350000 22 484
355000 22 484
360000 20 400
365000 22 484
370000 23 529
375000 21 441
380000 14 196
385000 22 484
390000 22 484
395000 18 324
400000 20 400
405000 19 361
410000 23 529
415000 18 324
420000 22 484
425000 22 484
430000 22 484
435000 24 576
440000 24 576
445000 21 441
450000 21 441
455000 21 441
460000 23 529
465000 19 361
470000 18 324
475000 19 361
480000 21 441
485000 19 361
490000 20 400
495000 18 324
500000 24 576
505000 23 529
510000 14 196
515000 18 324
520000 24 576
525000 15 225
530000 15 225
535000 9 81
540000 14 196
545000 16 256
550000 21 441
555000 21 441
560000 15 225
565000 16 256
570000 14 196
575000 19 361
580000 18 324
585000 23 529
590000 20 400
595000 18 324
600000 18 324
605000 19 361
610000 15 225
615000 12 144
620000 17 289
625000 16 256
630000 18 324
635000 16 256
640000 17 289
645000 16 256
650000 23 529
655000 22 484
660000 22 484
665000 22 484
670000 22 484
675000 21 441
680000 23 529
685000 23 529
690000 21 441
695000 28 784
700000 19 361
705000 19 361
710000 16 256
715000 16 256
720000 22 484
725000 25 625
730000 22 484
735000 20 400
740000 20 400
745000 22 484
750000 23 529
755000 23 529
760000 16 256
765000 19 361
770000 19 361
775000 17 289
780000 20 400
785000 19 361
790000 22 484
795000 18 324
800000 18 324
805000 19 361
810000 18 324
815000 22 484
820000 13 169
825000 19 361
830000 16 256
835000 24 576
840000 26 676
845000 24 576
850000 18 324
855000 20 400
860000 17 289
865000 16 256
870000 19 361
875000 19 361
880000 18 324
885000 17 289
890000 20 400
895000 15 225
900000 16 256
905000 22 484
910000 20 400
915000 18 324
920000 17 289
925000 18 324
930000 19 361
935000 20 400
940000 22 484
945000 23 529
950000 22 484
955000 21 441
960000 18 324
965000 19 361
970000 24 576
975000 22 484
980000 22 484
985000 19 361
990000 18 324
995000 19 361
1000000 22 484
