# Time-averaged data for fix fN
# TimeStep v_NAr v_NAr2
200000 20 400
205000 23 529
210000 23 529
215000 27 729
220000 22 484
225000 23 529
230000 23 529
235000 20 400
240000 22 484
245000 22 484
250000 21 441
255000 17 289
260000 21 441
265000 23 529
270000 23 529
275000 26 676
280000 25 625
285000 22 484
290000 20 400
295000 19 361
300000 14 196
305000 25 625
310000 28 784
315000 21 441
320000 22 484
325000 19 361
330000 25 625
335000 22 484
340000 23 529
345000 23 529
350000 24 576
355000 22 484
360000 22 484
365000 23 529
370000 28 784
375000 27 729
380000 16 256
385000 22 484
390000 25 625
395000 21 441
400000 27 729
405000 22 484
410000 17 289
415000 31 961
420000 25 625
425000 23 529
430000 20 400
435000 18 324
440000 19 361
445000 18 324
450000 19 361
455000 22 484
460000 23 529
465000 21 441
470000 22 484
475000 29 841
480000 30 900
485000 25 625
490000 24 576
495000 21 441
500000 22 484
505000 20 400
510000 22 484
515000 24 576
520000 20 400
525000 20 400
530000 21 441
535000 20 400
540000 23 529
545000 19 361
550000 19 361
555000 19 361
560000 22 484
565000 26 676
570000 30 900
575000 23 529
580000 19 361
585000 20 400
590000 27 729
595000 22 484
600000 21 441
605000 21 441
610000 15 225
615000 23 529
620000 22 484
625000 22 484
630000 21 441
635000 19 361
640000 23 529
645000 24 576
650000 24 576
655000 22 484
660000 20 400
665000 24 576
670000 26 676
675000 24 576
680000 29 841
685000 22 484
690000 22 484
695000 27 729
700000 25 625
705000 31 961
710000 22 484
715000 25 625
720000 16 256
725000 16 256
730000 15 225
735000 22 484
740000 23 529
745000 26 676
750000 19 361
755000 22 484
760000 21 441
765000 27 729
770000 22 484
775000 24 576
780000 20 400
785000 18 324
790000 19 361
795000 21 441
800000 22 484
805000 21 441
810000 28 784
815000 18 324
820000 17 289
825000 23 529
830000 15 225
835000 22 484
840000 20 400
845000 24 576
850000 23 529
855000 18 324
860000 21 441
865000 20 400
870000 24 576
875000 21 441
880000 22 484
885000 21 441
890000 21 441
895000 19 361
900000 20 400
905000 21 441
910000 19 361
915000 17 289
920000 20 400
925000 18 324
930000 21 441
935000 21 441
940000 20 400
945000 22 484
950000 21 441
955000 16 256
960000 16 256
965000 24 576
970000 18 324
975000 22 484
980000 26 676
985000 23 529
990000 24 576
995000 22 484
1000000 19 361
