# Time-averaged data for fix fN
# TimeStep v_NAr v_NAr2
200000 69 4761
205000 71 5041
210000 72 5184
215000 72 5184
220000 74 5476
225000 74 5476
230000 73 5329
235000 85 7225
240000 79 6241
245000 75 5625
250000 67 4489
255000 68 4624
260000 66 4356
265000 68 4624
270000 63 3969
275000 68 4624
280000 76 5776
285000 69 4761
290000 57 3249
295000 73 5329
300000 86 7396
305000 62 3844
310000 71 5041
315000 66 4356
320000 69 4761
325000 65 4225
330000 64 4096
335000 69 4761
340000 72 5184
345000 72 5184
350000 58 3364
355000 74 5476
360000 70 4900
365000 67 4489
370000 69 4761
375000 67 4489
380000 72 5184
385000 75 5625
390000 81 6561
395000 79 6241
400000 69 4761
405000 69 4761
410000 64 4096
415000 71 5041
420000 64 4096
425000 72 5184
430000 74 5476
435000 74 5476
440000 69 4761
445000 77 5929
450000 75 5625
455000 64 4096
460000 70 4900
465000 68 4624
470000 78 6084
475000 67 4489
480000 73 5329
485000 67 4489
490000 65 4225
495000 57 3249
500000 55 3025
505000 76 5776
510000 83 6889
515000 60 3600
520000 77 5929
525000 75 5625
530000 65 4225
535000 65 4225
540000 86 7396
545000 67 4489
550000 71 5041
555000 70 4900
560000 64 4096
565000 67 4489
570000 70 4900
575000 72 5184
580000 71 5041
585000 73 5329
590000 72 5184
595000 71 5041
600000 63 3969
605000 60 3600
610000 71 5041
615000 70 4900
620000 67 4489
625000 70 4900
630000 66 4356
635000 70 4900
640000 77 5929
645000 78 6084
650000 65 4225
655000 64 4096
660000 56 3136
665000 68 4624
670000 73 5329
675000 78 6084
680000 77 5929
685000 68 4624
690000 67 4489
695000 71 5041
700000 75 5625
705000 67 4489
710000 76 5776
715000 80 6400
720000 71 5041
725000 73 5329
730000 61 3721
735000 71 5041
740000 75 5625
745000 72 5184
750000 74 5476
755000 73 5329
760000 82 6724
765000 65 4225
770000 66 4356
775000 75 5625
780000 83 6889
785000 79 6241
790000 79 6241
795000 76 5776
800000 66 4356
805000 74 5476
810000 74 5476
815000 77 5929
820000 70 4900
825000 65 4225
830000 72 5184
835000 78 6084
840000 69 4761
845000 76 5776
850000 74 5476
855000 67 4489
860000 69 4761
865000 67 4489
870000 74 5476
875000 67 4489
880000 66 4356
885000 68 4624
890000 73 5329
895000 64 4096
900000 71 5041
905000 69 4761
910000 76 5776
915000 77 5929
920000 72 5184
925000 73 5329
930000 77 5929
935000 86 7396
940000 76 5776
945000 67 4489
950000 74 5476
955000 70 4900
960000 80 6400
965000 65 4225
970000 63 3969
975000 67 4489
980000 78 6084
985000 62 3844
990000 70 4900
995000 73 5329
1000000 76 5776
