# Time-averaged data for fix fN
# TimeStep v_NAr v_NAr2
200000 310 96100
205000 319 101761
210000 321 103041
215000 312 97344
220000 307 94249
225000 325 105625
230000 334 111556
235000 337 113569
240000 318 101124
245000 329 108241
250000 329 108241
255000 323 104329
260000 312 97344
265000 328 107584
270000 341 116281
275000 331 109561
280000 330 108900
285000 332 110224
290000 337 113569
295000 333 110889
300000 320 102400
305000 320 102400
310000 319 101761
315000 335 112225
320000 331 109561
325000 337 113569
330000 340 115600
335000 314 98596
340000 334 111556
345000 326 106276
350000 331 109561
355000 318 101124
360000 340 115600
365000 354 125316
370000 347 120409
375000 330 108900
380000 333 110889
385000 331 109561
390000 334 111556
395000 306 93636
400000 300 90000
405000 303 91809
410000 303 91809
415000 299 89401
420000 298 88804
425000 291 84681
430000 287 82369
435000 301 90601
440000 334 111556
445000 330 108900
450000 332 110224
455000 334 111556
460000 323 104329
465000 315 99225
470000 324 104976
475000 306 93636
480000 297 88209
485000 318 101124
490000 340 115600
495000 367 134689
500000 354 125316
505000 341 116281
510000 346 119716
515000 335 112225
520000 299 89401
525000 311 96721
530000 318 101124
535000 321 103041
540000 321 103041
545000 320 102400
550000 310 96100
555000 316 99856
560000 304 92416
565000 319 101761
570000 306 93636
575000 320 102400
580000 323 104329
585000 301 90601
590000 303 91809
595000 315 99225
600000 328 107584
605000 330 108900
610000 346 119716
615000 339 114921
620000 343 117649
625000 323 104329
630000 337 113569
635000 335 112225
640000 329 108241
645000 347 120409
650000 305 93025
655000 315 99225
660000 329 108241
665000 315 99225
670000 347 120409
675000 330 108900
680000 326 106276
685000 328 107584
690000 322 103684
695000 313 97969
700000 304 92416
705000 314 98596
710000 328 107584
715000 331 109561
720000 347 120409
725000 311 96721
730000 312 97344
735000 317 100489
740000 321 103041
745000 336 112896
750000 327 106929
755000 349 121801
760000 343 117649
765000 358 128164
770000 343 117649
775000 339 114921
780000 344 118336
785000 344 118336
790000 336 112896
795000 345 119025
800000 357 127449
805000 332 110224
810000 329 108241
815000 327 106929
820000 309 95481
825000 312 97344
830000 315 99225
835000 313 97969
840000 319 101761
845000 300 90000
850000 305 93025
855000 329 108241
860000 336 112896
865000 322 103684
870000 333 110889
875000 335 112225
880000 327 106929
885000 283 80089
890000 289 83521
895000 307 94249
900000 305 93025
905000 315 99225
910000 289 83521
915000 288 82944
920000 299 89401
925000 326 106276
930000 321 103041
935000 338 114244
940000 350 122500
945000 345 119025
950000 325 105625
955000 337 113569
960000 323 104329
965000 306 93636
970000 319 101761
975000 307 94249
980000 296 87616
985000 320 102400
990000 317 100489
995000 327 106929
1000000 330 108900
