# Time-averaged data for fix fN
# TimeStep v_NAr v_NAr2
200000 8 64
205000 12 144
210000 11 121
215000 12 144
220000 11 121
225000 13 169
230000 11 121
235000 20 400
240000 13 169
245000 13 169
250000 10 100
255000 10 100
260000 12 144
265000 10 100
270000 9 81
275000 14 196
280000 14 196
285000 11 121
290000 16 256
295000 14 196
300000 12 144
305000 10 100
310000 15 225
315000 12 144
320000 16 256
325000 14 196
330000 14 196
335000 11 121
340000 13 169
345000 14 196
350000 16 256
355000 13 169
360000 8 64
365000 14 196
370000 17 289
375000 8 64
380000 15 225
385000 16 256
390000 14 196
395000 13 169
400000 16 256
405000 11 121
410000 13 169
415000 12 144
420000 10 100
425000 14 196
430000 15 225
435000 14 196
440000 11 121
445000 13 169
450000 14 196
455000 13 169
460000 17 289
465000 15 225
470000 16 256
475000 16 256
480000 17 289
485000 13 169
490000 17 289
495000 16 256
500000 14 196
505000 11 121
510000 13 169
515000 16 256
520000 11 121
525000 14 196
530000 16 256
535000 15 225
540000 16 256
545000 13 169
550000 13 169
555000 12 144
560000 8 64
565000 14 196
570000 10 100
575000 8 64
580000 14 196
585000 12 144
590000 13 169
595000 14 196
600000 11 121
605000 13 169
610000 14 196
615000 12 144
620000 11 121
625000 18 324
630000 15 225
635000 13 169
640000 13 169
645000 18 324
650000 11 121
655000 14 196
660000 15 225
665000 16 256
670000 12 144
675000 16 256
680000 16 256
685000 11 121
690000 9 81
695000 12 144
700000 18 324
705000 11 121
710000 16 256
715000 15 225
720000 14 196
725000 12 144
730000 16 256
735000 15 225
740000 14 196
745000 13 169
750000 17 289
755000 15 225
760000 16 256
765000 11 121
770000 16 256
775000 12 144
780000 11 121
785000 18 324
790000 13 169
795000 15 225
800000 13 169
805000 14 196
810000 13 169
815000 16 256
820000 17 289
825000 16 256
830000 14 196
835000 15 225
840000 18 324
845000 15 225
850000 17 289
855000 10 100
860000 16 256
865000 16 256
870000 12 144
875000 18 324
880000 18 324
885000 15 225
890000 15 225
895000 18 324
900000 14 196
905000 14 196
910000 10 100
915000 17 289
920000 10 100
925000 12 144
930000 14 196
935000 10 100
940000 12 144
945000 12 144
950000 15 225
955000 17 289
960000 13 169
965000 16 256
970000 14 196
975000 15 225
980000 10 100
985000 10 100
990000 11 121
995000 13 169
1000000 16 256
