# Time-averaged data for fix fN
# TimeStep v_NAr v_NAr2
200000 1949 3.7986e+06
205000 1951 3.8064e+06
210000 1951 3.8064e+06
215000 1950 3.8025e+06
220000 1953 3.81421e+06
225000 1955 3.82202e+06
230000 1957 3.82985e+06
235000 1961 3.84552e+06
240000 1962 3.84944e+06
245000 1963 3.85337e+06
250000 1964 3.8573e+06
255000 1967 3.86909e+06
260000 1965 3.86122e+06
265000 1964 3.8573e+06
270000 1965 3.86122e+06
275000 1967 3.86909e+06
280000 1965 3.86122e+06
285000 1966 3.86516e+06
290000 1966 3.86516e+06
295000 1968 3.87302e+06
300000 1970 3.8809e+06
305000 1972 3.88878e+06
310000 1975 3.90062e+06
315000 1980 3.9204e+06
320000 1980 3.9204e+06
325000 1985 3.94022e+06
330000 1985 3.94022e+06
335000 1987 3.94817e+06
340000 1987 3.94817e+06
345000 1987 3.94817e+06
350000 1989 3.95612e+06
355000 1990 3.9601e+06
360000 1990 3.9601e+06
365000 1996 3.98402e+06
370000 1999 3.996e+06
375000 2000 4e+06
380000 2000 4e+06
385000 1998 3.992e+06
390000 1998 3.992e+06
395000 1998 3.992e+06
400000 2004 4.01602e+06
405000 2003 4.01201e+06
410000 2007 4.02805e+06
415000 2007 4.02805e+06
420000 2009 4.03608e+06
425000 2010 4.0401e+06
430000 2012 4.04814e+06
435000 2015 4.06022e+06
440000 2015 4.06022e+06
445000 2014 4.0562e+06
450000 2015 4.06022e+06
455000 2015 4.06022e+06
460000 2018 4.07232e+06
465000 2018 4.07232e+06
470000 2021 4.08444e+06
475000 2022 4.08848e+06
480000 2021 4.08444e+06
485000 2019 4.07636e+06
490000 2021 4.08444e+06
495000 2022 4.08848e+06
500000 2023 4.09253e+06
505000 2024 4.09658e+06
510000 2026 4.10468e+06
515000 2028 4.11278e+06
520000 2027 4.10873e+06
525000 2028 4.11278e+06
530000 2028 4.11278e+06
535000 2029 4.11684e+06
540000 2031 4.12496e+06
545000 2030 4.1209e+06
550000 2029 4.11684e+06
555000 2029 4.11684e+06
560000 2030 4.1209e+06
565000 2029 4.11684e+06
570000 2033 4.13309e+06
575000 2032 4.12902e+06
580000 2034 4.13716e+06
585000 2037 4.14937e+06
590000 2040 4.1616e+06
595000 2040 4.1616e+06
600000 2042 4.16976e+06
605000 2041 4.16568e+06
610000 2042 4.16976e+06
615000 2045 4.18202e+06
620000 2046 4.18612e+06
625000 2048 4.1943e+06
630000 2051 4.2066e+06
635000 2053 4.21481e+06
640000 2054 4.21892e+06
645000 2053 4.21481e+06
650000 2053 4.21481e+06
655000 2052 4.2107e+06
660000 2053 4.21481e+06
665000 2052 4.2107e+06
670000 2052 4.2107e+06
675000 2053 4.21481e+06
680000 2053 4.21481e+06
685000 2053 4.21481e+06
690000 2055 4.22302e+06
695000 2054 4.21892e+06
700000 2055 4.22302e+06
705000 2055 4.22302e+06
710000 2057 4.23125e+06
715000 2054 4.21892e+06
720000 2054 4.21892e+06
725000 2053 4.21481e+06
730000 2051 4.2066e+06
735000 2049 4.1984e+06
740000 2048 4.1943e+06
745000 2047 4.19021e+06
750000 2047 4.19021e+06
755000 2048 4.1943e+06
760000 2049 4.1984e+06
765000 2050 4.2025e+06
770000 2049 4.1984e+06
775000 2046 4.18612e+06
780000 2046 4.18612e+06
785000 2043 4.17385e+06
790000 2045 4.18202e+06
795000 2043 4.17385e+06
800000 2044 4.17794e+06
805000 2044 4.17794e+06
810000 2043 4.17385e+06
815000 2041 4.16568e+06
820000 2042 4.16976e+06
825000 2046 4.18612e+06
830000 2049 4.1984e+06
835000 2052 4.2107e+06
840000 2051 4.2066e+06
845000 2051 4.2066e+06
850000 2053 4.21481e+06
855000 2054 4.21892e+06
860000 2054 4.21892e+06
865000 2055 4.22302e+06
870000 2056 4.22714e+06
875000 2056 4.22714e+06
880000 2055 4.22302e+06
885000 2055 4.22302e+06
890000 2055 4.22302e+06
895000 2057 4.23125e+06
900000 2054 4.21892e+06
905000 2055 4.22302e+06
910000 2056 4.22714e+06
915000 2057 4.23125e+06
920000 2057 4.23125e+06
925000 2055 4.22302e+06
930000 2054 4.21892e+06
935000 2053 4.21481e+06
940000 2053 4.21481e+06
945000 2056 4.22714e+06
950000 2059 4.23948e+06
955000 2060 4.2436e+06
960000 2058 4.23536e+06
965000 2058 4.23536e+06
970000 2056 4.22714e+06
975000 2056 4.22714e+06
980000 2058 4.23536e+06
985000 2058 4.23536e+06
990000 2059 4.23948e+06
995000 2061 4.24772e+06
1000000 2062 4.25184e+06
