# Time-averaged data for fix fN
# TimeStep v_NAr v_NAr2
200000 35 1225
205000 35 1225
210000 35 1225
215000 40 1600
220000 39 1521
225000 36 1296
230000 38 1444
235000 36 1296
240000 31 961
245000 32 1024
250000 32 1024
255000 31 961
260000 41 1681
265000 29 841
270000 27 729
275000 27 729
280000 36 1296
285000 39 1521
290000 35 1225
295000 37 1369
300000 33 1089
305000 37 1369
310000 37 1369
315000 36 1296
320000 38 1444
325000 38 1444
330000 31 961
335000 28 784
340000 33 1089
345000 30 900
350000 24 576
355000 29 841
360000 30 900
365000 27 729
370000 37 1369
375000 28 784
380000 35 1225
385000 36 1296
390000 33 1089
395000 33 1089
400000 32 1024
405000 32 1024
410000 34 1156
415000 32 1024
420000 29 841
425000 31 961
430000 34 1156
435000 36 1296
440000 35 1225
445000 36 1296
450000 34 1156
455000 31 961
460000 31 961
465000 34 1156
470000 35 1225
475000 39 1521
480000 33 1089
485000 40 1600
490000 41 1681
495000 35 1225
500000 29 841
505000 25 625
510000 30 900
515000 31 961
520000 26 676
525000 33 1089
530000 30 900
535000 36 1296
540000 32 1024
545000 35 1225
550000 40 1600
555000 36 1296
560000 29 841
565000 30 900
570000 34 1156
575000 34 1156
580000 37 1369
585000 36 1296
590000 30 900
595000 35 1225
600000 39 1521
605000 33 1089
610000 31 961
615000 33 1089
620000 35 1225
625000 40 1600
630000 33 1089
635000 30 900
640000 40 1600
645000 29 841
650000 31 961
655000 29 841
660000 36 1296
665000 32 1024
670000 34 1156
675000 30 900
680000 28 784
685000 30 900
690000 29 841
695000 34 1156
700000 34 1156
705000 32 1024
710000 36 1296
715000 29 841
720000 27 729
725000 35 1225
730000 35 1225
735000 37 1369
740000 33 1089
745000 33 1089
750000 33 1089
755000 35 1225
760000 33 1089
765000 31 961
770000 32 1024
775000 36 1296
780000 36 1296
785000 35 1225
790000 32 1024
795000 33 1089
800000 36 1296
805000 37 1369
810000 18 324
815000 29 841
820000 32 1024
825000 35 1225
830000 34 1156
835000 32 1024
840000 33 1089
845000 29 841
850000 35 1225
855000 28 784
860000 35 1225
865000 33 1089
870000 30 900
875000 31 961
880000 41 1681
885000 43 1849
890000 31 961
895000 34 1156
900000 33 1089
905000 37 1369
910000 35 1225
915000 33 1089
920000 28 784
925000 28 784
930000 31 961
935000 39 1521
940000 34 1156
945000 34 1156
950000 39 1521
955000 38 1444
960000 34 1156
965000 35 1225
970000 35 1225
975000 34 1156
980000 35 1225
985000 31 961
990000 38 1444
995000 35 1225
1000000 38 1444
