# Time-averaged data for fix fN
# TimeStep v_NAr v_NAr2
200000 11 121
205000 7 49
210000 12 144
215000 11 121
220000 10 100
225000 13 169
230000 11 121
235000 14 196
240000 17 289
245000 12 144
250000 10 100
255000 14 196
260000 10 100
265000 10 100
270000 11 121
275000 15 225
280000 16 256
285000 14 196
290000 16 256
295000 12 144
300000 15 225
305000 13 169
310000 13 169
315000 12 144
320000 17 289
325000 11 121
330000 8 64
335000 10 100
340000 8 64
345000 12 144
350000 10 100
355000 12 144
360000 9 81
365000 11 121
370000 11 121
375000 9 81
380000 16 256
385000 15 225
390000 9 81
395000 9 81
400000 14 196
405000 14 196
410000 13 169
415000 13 169
420000 15 225
425000 10 100
430000 12 144
435000 9 81
440000 14 196
445000 13 169
450000 9 81
455000 11 121
460000 10 100
465000 9 81
470000 11 121
475000 6 36
480000 14 196
485000 15 225
490000 11 121
495000 9 81
500000 8 64
505000 13 169
510000 8 64
515000 12 144
520000 15 225
525000 12 144
530000 15 225
535000 11 121
540000 9 81
545000 13 169
550000 13 169
555000 10 100
560000 7 49
565000 11 121
570000 11 121
575000 10 100
580000 15 225
585000 12 144
590000 10 100
595000 12 144
600000 14 196
605000 8 64
610000 12 144
615000 11 121
620000 14 196
625000 9 81
630000 9 81
635000 13 169
640000 11 121
645000 14 196
650000 11 121
655000 12 144
660000 8 64
665000 8 64
670000 13 169
675000 10 100
680000 9 81
685000 11 121
690000 12 144
695000 11 121
700000 12 144
705000 10 100
710000 13 169
715000 18 324
720000 14 196
725000 12 144
730000 11 121
735000 13 169
740000 15 225
745000 13 169
750000 9 81
755000 7 49
760000 11 121
765000 11 121
770000 8 64
775000 13 169
780000 8 64
785000 5 25
790000 10 100
795000 7 49
800000 11 121
805000 10 100
810000 13 169
815000 9 81
820000 11 121
825000 12 144
830000 13 169
835000 12 144
840000 12 144
845000 14 196
850000 11 121
855000 13 169
860000 19 361
865000 15 225
870000 14 196
875000 10 100
880000 13 169
885000 13 169
890000 11 121
895000 12 144
900000 10 100
905000 12 144
910000 9 81
915000 13 169
920000 11 121
925000 13 169
930000 14 196
935000 14 196
940000 18 324
945000 11 121
950000 10 100
955000 11 121
960000 9 81
965000 13 169
970000 12 144
975000 11 121
980000 10 100
985000 11 121
990000 9 81
995000 14 196
1000000 15 225
