# Time-averaged data for fix fN
# TimeStep v_NAr v_NAr2
200000 15 225
205000 13 169
210000 13 169
215000 14 196
220000 13 169
225000 15 225
230000 17 289
235000 12 144
240000 20 400
245000 21 441
250000 14 196
255000 16 256
260000 10 100
265000 17 289
270000 15 225
275000 11 121
280000 12 144
285000 12 144
290000 15 225
295000 17 289
300000 21 441
305000 16 256
310000 13 169
315000 14 196
320000 17 289
325000 11 121
330000 8 64
335000 11 121
340000 12 144
345000 8 64
350000 15 225
355000 16 256
360000 12 144
365000 20 400
370000 17 289
375000 15 225
380000 12 144
385000 12 144
390000 14 196
395000 16 256
400000 16 256
405000 19 361
410000 17 289
415000 15 225
420000 15 225
425000 15 225
430000 14 196
435000 19 361
440000 15 225
445000 12 144
450000 12 144
455000 13 169
460000 16 256
465000 13 169
470000 16 256
475000 20 400
480000 15 225
485000 9 81
490000 11 121
495000 13 169
500000 12 144
505000 11 121
510000 13 169
515000 11 121
520000 14 196
525000 10 100
530000 15 225
535000 12 144
540000 13 169
545000 9 81
550000 8 64
555000 10 100
560000 14 196
565000 12 144
570000 13 169
575000 17 289
580000 15 225
585000 13 169
590000 13 169
595000 13 169
600000 12 144
605000 15 225
610000 17 289
615000 14 196
620000 18 324
625000 19 361
630000 13 169
635000 8 64
640000 11 121
645000 10 100
650000 10 100
655000 12 144
660000 9 81
665000 7 49
670000 12 144
675000 11 121
680000 20 400
685000 11 121
690000 12 144
695000 14 196
700000 11 121
705000 14 196
710000 14 196
715000 18 324
720000 15 225
725000 9 81
730000 10 100
735000 15 225
740000 15 225
745000 13 169
750000 12 144
755000 9 81
760000 13 169
765000 12 144
770000 11 121
775000 10 100
780000 9 81
785000 14 196
790000 13 169
795000 11 121
800000 14 196
805000 21 441
810000 16 256
815000 11 121
820000 15 225
825000 14 196
830000 12 144
835000 16 256
840000 17 289
845000 15 225
850000 14 196
855000 12 144
860000 13 169
865000 19 361
870000 12 144
875000 15 225
880000 17 289
885000 16 256
890000 20 400
895000 19 361
900000 16 256
905000 21 441
910000 15 225
915000 13 169
920000 16 256
925000 14 196
930000 18 324
935000 17 289
940000 13 169
945000 13 169
950000 9 81
955000 12 144
960000 17 289
965000 14 196
970000 15 225
975000 11 121
980000 20 400
985000 13 169
990000 13 169
995000 12 144
1000000 8 64
