# Time-averaged data for fix fN
# TimeStep v_NAr v_NAr2
200000 36 1296
205000 40 1600
210000 36 1296
215000 39 1521
220000 44 1936
225000 42 1764
230000 34 1156
235000 39 1521
240000 40 1600
245000 34 1156
250000 38 1444
255000 34 1156
260000 33 1089
265000 34 1156
270000 33 1089
275000 33 1089
280000 38 1444
285000 46 2116
290000 41 1681
295000 38 1444
300000 37 1369
305000 37 1369
310000 42 1764
315000 43 1849
320000 35 1225
325000 39 1521
330000 44 1936
335000 42 1764
340000 35 1225
345000 38 1444
350000 40 1600
355000 45 2025
360000 33 1089
365000 35 1225
370000 35 1225
375000 35 1225
380000 38 1444
385000 40 1600
390000 36 1296
395000 38 1444
400000 37 1369
405000 40 1600
410000 29 841
415000 31 961
420000 39 1521
425000 33 1089
430000 30 900
435000 35 1225
440000 44 1936
445000 41 1681
450000 38 1444
455000 33 1089
460000 31 961
465000 37 1369
470000 41 1681
475000 42 1764
480000 39 1521
485000 37 1369
490000 41 1681
495000 42 1764
500000 36 1296
505000 32 1024
510000 34 1156
515000 37 1369
520000 36 1296
525000 35 1225
530000 34 1156
535000 34 1156
540000 37 1369
545000 31 961
550000 28 784
555000 35 1225
560000 39 1521
565000 37 1369
570000 30 900
575000 39 1521
580000 39 1521
585000 36 1296
590000 41 1681
595000 36 1296
600000 41 1681
605000 39 1521
610000 42 1764
615000 35 1225
620000 35 1225
625000 35 1225
630000 39 1521
635000 35 1225
640000 42 1764
645000 40 1600
650000 31 961
655000 38 1444
660000 32 1024
665000 35 1225
670000 33 1089
675000 41 1681
680000 37 1369
685000 36 1296
690000 39 1521
695000 36 1296
700000 38 1444
705000 38 1444
710000 42 1764
715000 31 961
720000 35 1225
725000 39 1521
730000 35 1225
735000 44 1936
740000 35 1225
745000 39 1521
750000 42 1764
755000 36 1296
760000 34 1156
765000 32 1024
770000 34 1156
775000 37 1369
780000 39 1521
785000 31 961
790000 38 1444
795000 46 2116
800000 39 1521
805000 35 1225
810000 32 1024
815000 29 841
820000 36 1296
825000 33 1089
830000 37 1369
835000 35 1225
840000 36 1296
845000 35 1225
850000 31 961
855000 34 1156
860000 35 1225
865000 36 1296
870000 42 1764
875000 33 1089
880000 29 841
885000 42 1764
890000 35 1225
895000 35 1225
900000 42 1764
905000 33 1089
910000 36 1296
915000 34 1156
920000 33 1089
925000 33 1089
930000 36 1296
935000 36 1296
940000 31 961
945000 36 1296
950000 39 1521
955000 35 1225
960000 30 900
965000 35 1225
970000 34 1156
975000 34 1156
980000 28 784
985000 30 900
990000 33 1089
995000 39 1521
1000000 31 961
