# Time-averaged data for fix fN
# TimeStep v_NAr v_NAr2
200000 11 121
205000 8 64
210000 11 121
215000 11 121
220000 12 144
225000 13 169
230000 13 169
235000 12 144
240000 9 81
245000 9 81
250000 11 121
255000 12 144
260000 11 121
265000 13 169
270000 12 144
275000 12 144
280000 5 25
285000 12 144
290000 14 196
295000 7 49
300000 8 64
305000 8 64
310000 9 81
315000 8 64
320000 7 49
325000 10 100
330000 10 100
335000 11 121
340000 8 64
345000 12 144
350000 11 121
355000 13 169
360000 9 81
365000 10 100
370000 9 81
375000 11 121
380000 9 81
385000 12 144
390000 9 81
395000 10 100
400000 9 81
405000 9 81
410000 10 100
415000 10 100
420000 10 100
425000 8 64
430000 10 100
435000 12 144
440000 14 196
445000 14 196
450000 16 256
455000 11 121
460000 10 100
465000 10 100
470000 8 64
475000 14 196
480000 13 169
485000 12 144
490000 10 100
495000 16 256
500000 12 144
505000 12 144
510000 16 256
515000 15 225
520000 13 169
525000 12 144
530000 11 121
535000 14 196
540000 11 121
545000 9 81
550000 8 64
555000 15 225
560000 4 16
565000 13 169
570000 15 225
575000 10 100
580000 10 100
585000 13 169
590000 9 81
595000 11 121
600000 10 100
605000 11 121
610000 11 121
615000 13 169
620000 17 289
625000 10 100
630000 12 144
635000 12 144
640000 10 100
645000 13 169
650000 10 100
655000 10 100
660000 10 100
665000 15 225
670000 18 324
675000 6 36
680000 6 36
685000 9 81
690000 10 100
695000 9 81
700000 13 169
705000 11 121
710000 12 144
715000 16 256
720000 10 100
725000 12 144
730000 8 64
735000 13 169
740000 11 121
745000 9 81
750000 8 64
755000 8 64
760000 8 64
765000 9 81
770000 12 144
775000 13 169
780000 9 81
785000 11 121
790000 10 100
795000 14 196
800000 13 169
805000 10 100
810000 7 49
815000 9 81
820000 11 121
825000 16 256
830000 14 196
835000 12 144
840000 13 169
845000 14 196
850000 11 121
855000 12 144
860000 14 196
865000 12 144
870000 13 169
875000 10 100
880000 11 121
885000 13 169
890000 13 169
895000 9 81
900000 7 49
905000 9 81
910000 11 121
915000 13 169
920000 8 64
925000 9 81
930000 14 196
935000 8 64
940000 7 49
945000 14 196
950000 13 169
955000 14 196
960000 14 196
965000 9 81
970000 13 169
975000 15 225
980000 11 121
985000 12 144
990000 12 144
995000 12 144
1000000 9 81
