# Time-averaged data for fix fN
# TimeStep v_NAr v_NAr2
200000 70 4900
205000 63 3969
210000 78 6084
215000 66 4356
220000 62 3844
225000 63 3969
230000 63 3969
235000 72 5184
240000 75 5625
245000 57 3249
250000 63 3969
255000 69 4761
260000 77 5929
265000 61 3721
270000 53 2809
275000 71 5041
280000 65 4225
285000 73 5329
290000 69 4761
295000 60 3600
300000 72 5184
305000 70 4900
310000 65 4225
315000 62 3844
320000 63 3969
325000 68 4624
330000 69 4761
335000 66 4356
340000 67 4489
345000 57 3249
350000 66 4356
355000 60 3600
360000 58 3364
365000 59 3481
370000 59 3481
375000 59 3481
380000 70 4900
385000 64 4096
390000 67 4489
395000 73 5329
400000 77 5929
405000 69 4761
410000 64 4096
415000 65 4225
420000 67 4489
425000 63 3969
430000 64 4096
435000 69 4761
440000 65 4225
445000 75 5625
450000 71 5041
455000 55 3025
460000 56 3136
465000 64 4096
470000 63 3969
475000 68 4624
480000 68 4624
485000 63 3969
490000 55 3025
495000 57 3249
500000 75 5625
505000 65 4225
510000 63 3969
515000 75 5625
520000 74 5476
525000 68 4624
530000 64 4096
535000 67 4489
540000 80 6400
545000 62 3844
550000 60 3600
555000 63 3969
560000 67 4489
565000 62 3844
570000 72 5184
575000 68 4624
580000 73 5329
585000 64 4096
590000 63 3969
595000 62 3844
600000 65 4225
605000 71 5041
610000 69 4761
615000 69 4761
620000 71 5041
625000 66 4356
630000 62 3844
635000 67 4489
640000 65 4225
645000 64 4096
650000 68 4624
655000 69 4761
660000 61 3721
665000 67 4489
670000 56 3136
675000 72 5184
680000 67 4489
685000 75 5625
690000 74 5476
695000 60 3600
700000 68 4624
705000 64 4096
710000 70 4900
715000 73 5329
720000 57 3249
725000 77 5929
730000 72 5184
735000 78 6084
740000 69 4761
745000 68 4624
750000 61 3721
755000 73 5329
760000 67 4489
765000 64 4096
770000 70 4900
775000 67 4489
780000 69 4761
785000 73 5329
790000 62 3844
795000 60 3600
800000 54 2916
805000 65 4225
810000 68 4624
815000 68 4624
820000 64 4096
825000 68 4624
830000 64 4096
835000 54 2916
840000 59 3481
845000 66 4356
850000 58 3364
855000 66 4356
860000 70 4900
865000 60 3600
870000 53 2809
875000 65 4225
880000 55 3025
885000 63 3969
890000 74 5476
895000 67 4489
900000 66 4356
905000 65 4225
910000 65 4225
915000 67 4489
920000 67 4489
925000 61 3721
930000 72 5184
935000 59 3481
940000 59 3481
945000 63 3969
950000 63 3969
955000 72 5184
960000 77 5929
965000 71 5041
970000 65 4225
975000 63 3969
980000 68 4624
985000 57 3249
990000 73 5329
995000 61 3721
1000000 61 3721
