# Time-averaged data for fix fN
# TimeStep v_NAr v_NAr2
200000 17 289
205000 13 169
210000 15 225
215000 12 144
220000 15 225
225000 11 121
230000 19 361
235000 15 225
240000 11 121
245000 15 225
250000 21 441
255000 16 256
260000 18 324
265000 14 196
270000 15 225
275000 20 400
280000 17 289
285000 10 100
290000 16 256
295000 16 256
300000 14 196
305000 13 169
310000 14 196
315000 11 121
320000 18 324
325000 18 324
330000 14 196
335000 11 121
340000 17 289
345000 18 324
350000 16 256
355000 14 196
360000 17 289
365000 13 169
370000 15 225
375000 15 225
380000 10 100
385000 10 100
390000 14 196
395000 10 100
400000 15 225
405000 7 49
410000 13 169
415000 16 256
420000 12 144
425000 15 225
430000 16 256
435000 11 121
440000 13 169
445000 17 289
450000 19 361
455000 16 256
460000 11 121
465000 10 100
470000 12 144
475000 14 196
480000 12 144
485000 9 81
490000 14 196
495000 15 225
500000 17 289
505000 12 144
510000 12 144
515000 11 121
520000 13 169
525000 11 121
530000 13 169
535000 20 400
540000 21 441
545000 19 361
550000 19 361
555000 9 81
560000 16 256
565000 12 144
570000 17 289
575000 17 289
580000 14 196
585000 16 256
590000 14 196
595000 19 361
600000 15 225
605000 10 100
610000 13 169
615000 17 289
620000 16 256
625000 9 81
630000 15 225
635000 9 81
640000 14 196
645000 10 100
650000 12 144
655000 12 144
660000 11 121
665000 16 256
670000 17 289
675000 14 196
680000 17 289
685000 14 196
690000 14 196
695000 19 361
700000 17 289
705000 14 196
710000 17 289
715000 16 256
720000 12 144
725000 13 169
730000 13 169
735000 14 196
740000 13 169
745000 14 196
750000 16 256
755000 13 169
760000 12 144
765000 8 64
770000 10 100
775000 10 100
780000 14 196
785000 15 225
790000 15 225
795000 17 289
800000 22 484
805000 18 324
810000 20 400
815000 15 225
820000 11 121
825000 16 256
830000 18 324
835000 14 196
840000 11 121
845000 12 144
850000 13 169
855000 14 196
860000 16 256
865000 14 196
870000 15 225
875000 13 169
880000 10 100
885000 15 225
890000 19 361
895000 15 225
900000 16 256
905000 14 196
910000 13 169
915000 12 144
920000 16 256
925000 15 225
930000 20 400
935000 11 121
940000 11 121
945000 15 225
950000 15 225
955000 14 196
960000 13 169
965000 13 169
970000 10 100
975000 15 225
980000 15 225
985000 12 144
990000 21 441
995000 19 361
1000000 15 225
