# Time-averaged data for fix fN
# TimeStep v_NAr v_NAr2
200000 130 16900
205000 130 16900
210000 145 21025
215000 150 22500
220000 143 20449
225000 157 24649
230000 137 18769
235000 138 19044
240000 127 16129
245000 129 16641
250000 132 17424
255000 151 22801
260000 151 22801
265000 153 23409
270000 136 18496
275000 152 23104
280000 142 20164
285000 141 19881
290000 127 16129
295000 128 16384
300000 139 19321
305000 138 19044
310000 132 17424
315000 134 17956
320000 141 19881
325000 137 18769
330000 126 15876
335000 128 16384
340000 128 16384
345000 138 19044
350000 140 19600
355000 132 17424
360000 141 19881
365000 141 19881
370000 141 19881
375000 135 18225
380000 143 20449
385000 133 17689
390000 138 19044
395000 140 19600
400000 137 18769
405000 133 17689
410000 135 18225
415000 143 20449
420000 137 18769
425000 144 20736
430000 132 17424
435000 152 23104
440000 141 19881
445000 131 17161
450000 134 17956
455000 131 17161
460000 132 17424
465000 124 15376
470000 121 14641
475000 133 17689
480000 131 17161
485000 131 17161
490000 138 19044
495000 133 17689
500000 107 11449
505000 127 16129
510000 120 14400
515000 128 16384
520000 115 13225
525000 123 15129
530000 128 16384
535000 144 20736
540000 136 18496
545000 134 17956
550000 158 24964
555000 148 21904
560000 132 17424
565000 133 17689
570000 126 15876
575000 146 21316
580000 126 15876
585000 119 14161
590000 133 17689
595000 143 20449
600000 135 18225
605000 136 18496
610000 127 16129
615000 106 11236
620000 124 15376
625000 136 18496
630000 138 19044
635000 144 20736
640000 136 18496
645000 128 16384
650000 120 14400
655000 126 15876
660000 136 18496
665000 135 18225
670000 136 18496
675000 131 17161
680000 142 20164
685000 128 16384
690000 139 19321
695000 131 17161
700000 133 17689
705000 137 18769
710000 131 17161
715000 133 17689
720000 137 18769
725000 137 18769
730000 136 18496
735000 140 19600
740000 129 16641
745000 133 17689
750000 144 20736
755000 122 14884
760000 125 15625
765000 135 18225
770000 135 18225
775000 130 16900
780000 130 16900
785000 126 15876
790000 125 15625
795000 122 14884
800000 118 13924
805000 128 16384
810000 145 21025
815000 128 16384
820000 125 15625
825000 146 21316
830000 124 15376
835000 133 17689
840000 117 13689
845000 144 20736
850000 132 17424
855000 129 16641
860000 139 19321
865000 133 17689
870000 156 24336
875000 142 20164
880000 137 18769
885000 131 17161
890000 141 19881
895000 112 12544
900000 138 19044
905000 129 16641
910000 121 14641
915000 136 18496
920000 139 19321
925000 134 17956
930000 137 18769
935000 128 16384
940000 134 17956
945000 156 24336
950000 143 20449
955000 135 18225
960000 135 18225
965000 145 21025
970000 129 16641
975000 147 21609
980000 154 23716
985000 134 17956
990000 131 17161
995000 140 19600
1000000 131 17161
