# Time-averaged data for fix fN
# TimeStep v_NAr v_NAr2
200000 135 18225
205000 149 22201
210000 140 19600
215000 142 20164
220000 132 17424
225000 141 19881
230000 134 17956
235000 118 13924
240000 125 15625
245000 111 12321
250000 132 17424
255000 121 14641
260000 131 17161
265000 127 16129
270000 126 15876
275000 131 17161
280000 127 16129
285000 126 15876
290000 127 16129
295000 123 15129
300000 122 14884
305000 130 16900
310000 137 18769
315000 133 17689
320000 143 20449
325000 131 17161
330000 133 17689
335000 148 21904
340000 131 17161
345000 133 17689
350000 126 15876
355000 136 18496
360000 157 24649
365000 149 22201
370000 126 15876
375000 136 18496
380000 125 15625
385000 133 17689
390000 130 16900
395000 135 18225
400000 134 17956
405000 127 16129
410000 123 15129
415000 124 15376
420000 120 14400
425000 125 15625
430000 121 14641
435000 109 11881
440000 115 13225
445000 114 12996
450000 118 13924
455000 136 18496
460000 126 15876
465000 146 21316
470000 148 21904
475000 139 19321
480000 124 15376
485000 123 15129
490000 125 15625
495000 135 18225
500000 105 11025
505000 115 13225
510000 107 11449
515000 121 14641
520000 136 18496
525000 136 18496
530000 126 15876
535000 134 17956
540000 133 17689
545000 116 13456
550000 113 12769
555000 127 16129
560000 132 17424
565000 139 19321
570000 132 17424
575000 131 17161
580000 129 16641
585000 136 18496
590000 126 15876
595000 140 19600
600000 118 13924
605000 121 14641
610000 116 13456
615000 126 15876
620000 126 15876
625000 132 17424
630000 131 17161
635000 126 15876
640000 132 17424
645000 136 18496
650000 143 20449
655000 134 17956
660000 115 13225
665000 123 15129
670000 125 15625
675000 124 15376
680000 121 14641
685000 111 12321
690000 117 13689
695000 119 14161
700000 121 14641
705000 126 15876
710000 134 17956
715000 127 16129
720000 128 16384
725000 115 13225
730000 118 13924
735000 131 17161
740000 123 15129
745000 125 15625
750000 141 19881
755000 158 24964
760000 139 19321
765000 126 15876
770000 111 12321
775000 129 16641
780000 138 19044
785000 123 15129
790000 128 16384
795000 121 14641
800000 131 17161
805000 133 17689
810000 138 19044
815000 120 14400
820000 122 14884
825000 122 14884
830000 113 12769
835000 123 15129
840000 130 16900
845000 121 14641
850000 144 20736
855000 143 20449
860000 137 18769
865000 137 18769
870000 131 17161
875000 136 18496
880000 137 18769
885000 122 14884
890000 134 17956
895000 135 18225
900000 123 15129
905000 135 18225
910000 128 16384
915000 114 12996
920000 138 19044
925000 123 15129
930000 117 13689
935000 124 15376
940000 131 17161
945000 129 16641
950000 125 15625
955000 135 18225
960000 121 14641
965000 128 16384
970000 128 16384
975000 119 14161
980000 133 17689
985000 134 17956
990000 128 16384
995000 133 17689
1000000 118 13924
