# Time-averaged data for fix fN
# TimeStep v_NAr v_NAr2
200000 10 100
205000 12 144
210000 14 196
215000 8 64
220000 9 81
225000 10 100
230000 8 64
235000 9 81
240000 8 64
245000 6 36
250000 12 144
255000 9 81
260000 8 64
265000 10 100
270000 10 100
275000 7 49
280000 11 121
285000 6 36
290000 10 100
295000 11 121
300000 11 121
305000 9 81
310000 8 64
315000 11 121
320000 11 121
325000 12 144
330000 12 144
335000 13 169
340000 10 100
345000 6 36
350000 12 144
355000 7 49
360000 12 144
365000 10 100
370000 11 121
375000 10 100
380000 13 169
385000 9 81
390000 7 49
395000 9 81
400000 9 81
405000 7 49
410000 9 81
415000 6 36
420000 9 81
425000 9 81
430000 9 81
435000 12 144
440000 10 100
445000 7 49
450000 8 64
455000 11 121
460000 12 144
465000 5 25
470000 7 49
475000 6 36
480000 6 36
485000 7 49
490000 10 100
495000 9 81
500000 5 25
505000 9 81
510000 4 16
515000 6 36
520000 7 49
525000 11 121
530000 8 64
535000 10 100
540000 8 64
545000 9 81
550000 12 144
555000 7 49
560000 14 196
565000 11 121
570000 8 64
575000 11 121
580000 11 121
585000 12 144
590000 8 64
595000 8 64
600000 10 100
605000 11 121
610000 11 121
615000 11 121
620000 8 64
625000 12 144
630000 12 144
635000 11 121
640000 12 144
645000 8 64
650000 10 100
655000 10 100
660000 9 81
665000 11 121
670000 11 121
675000 9 81
680000 10 100
685000 9 81
690000 11 121
695000 9 81
700000 10 100
705000 9 81
710000 10 100
715000 7 49
720000 15 225
725000 11 121
730000 10 100
735000 12 144
740000 9 81
745000 12 144
750000 10 100
755000 7 49
760000 9 81
765000 8 64
770000 9 81
775000 11 121
780000 5 25
785000 10 100
790000 12 144
795000 10 100
800000 10 100
805000 10 100
810000 9 81
815000 11 121
820000 10 100
825000 8 64
830000 8 64
835000 7 49
840000 12 144
845000 11 121
850000 12 144
855000 8 64
860000 11 121
865000 10 100
870000 12 144
875000 13 169
880000 14 196
885000 10 100
890000 14 196
895000 12 144
900000 12 144
905000 10 100
910000 8 64
915000 9 81
920000 11 121
925000 7 49
930000 6 36
935000 11 121
940000 9 81
945000 12 144
950000 8 64
955000 8 64
960000 8 64
965000 9 81
970000 9 81
975000 6 36
980000 9 81
985000 11 121
990000 6 36
995000 9 81
1000000 7 49
