# Time-averaged data for fix fN
# TimeStep v_NAr v_NAr2
200000 29 841
205000 33 1089
210000 29 841
215000 24 576
220000 21 441
225000 18 324
230000 22 484
235000 20 400
240000 23 529
245000 24 576
250000 26 676
255000 24 576
260000 26 676
265000 32 1024
270000 27 729
275000 20 400
280000 21 441
285000 26 676
290000 24 576
295000 25 625
300000 20 400
305000 22 484
310000 21 441
315000 24 576
320000 28 784
325000 27 729
330000 24 576
335000 28 784
340000 23 529
345000 24 576
350000 21 441
355000 23 529
360000 22 484
365000 22 484
370000 27 729
375000 19 361
380000 19 361
385000 27 729
390000 23 529
395000 20 400
400000 30 900
405000 24 576
410000 26 676
415000 19 361
420000 16 256
425000 27 729
430000 23 529
435000 28 784
440000 25 625
445000 24 576
450000 20 400
455000 26 676
460000 28 784
465000 27 729
470000 30 900
475000 26 676
480000 23 529
485000 26 676
490000 22 484
495000 25 625
500000 26 676
505000 24 576
510000 22 484
515000 19 361
520000 20 400
525000 30 900
530000 20 400
535000 23 529
540000 25 625
545000 29 841
550000 27 729
555000 26 676
560000 26 676
565000 31 961
570000 27 729
575000 25 625
580000 28 784
585000 23 529
590000 28 784
595000 25 625
600000 27 729
605000 21 441
610000 26 676
615000 27 729
620000 30 900
625000 25 625
630000 20 400
635000 20 400
640000 19 361
645000 22 484
650000 20 400
655000 25 625
660000 29 841
665000 25 625
670000 29 841
675000 26 676
680000 22 484
685000 20 400
690000 25 625
695000 27 729
700000 22 484
705000 20 400
710000 31 961
715000 24 576
720000 27 729
725000 27 729
730000 25 625
735000 24 576
740000 20 400
745000 21 441
750000 22 484
755000 19 361
760000 26 676
765000 22 484
770000 20 400
775000 22 484
780000 21 441
785000 18 324
790000 20 400
795000 24 576
800000 31 961
805000 22 484
810000 23 529
815000 21 441
820000 27 729
825000 24 576
830000 24 576
835000 27 729
840000 23 529
845000 24 576
850000 28 784
855000 29 841
860000 26 676
865000 24 576
870000 26 676
875000 25 625
880000 33 1089
885000 27 729
890000 27 729
895000 28 784
900000 31 961
905000 28 784
910000 23 529
915000 22 484
920000 18 324
925000 22 484
930000 27 729
935000 23 529
940000 27 729
945000 19 361
950000 27 729
955000 24 576
960000 22 484
965000 20 400
970000 20 400
975000 23 529
980000 23 529
985000 25 625
990000 25 625
995000 23 529
1000000 27 729
