# Time-averaged data for fix fN
# TimeStep v_NAr v_NAr2
200000 178 31684
205000 195 38025
210000 212 44944
215000 217 47089
220000 205 42025
225000 194 37636
230000 190 36100
235000 179 32041
240000 187 34969
245000 178 31684
250000 191 36481
255000 180 32400
260000 188 35344
265000 193 37249
270000 209 43681
275000 214 45796
280000 214 45796
285000 210 44100
290000 196 38416
295000 190 36100
300000 198 39204
305000 204 41616
310000 191 36481
315000 213 45369
320000 216 46656
325000 203 41209
330000 208 43264
335000 223 49729
340000 207 42849
345000 190 36100
350000 199 39601
355000 192 36864
360000 203 41209
365000 208 43264
370000 201 40401
375000 213 45369
380000 205 42025
385000 227 51529
390000 182 33124
395000 189 35721
400000 188 35344
405000 180 32400
410000 202 40804
415000 186 34596
420000 199 39601
425000 201 40401
430000 218 47524
435000 221 48841
440000 200 40000
445000 196 38416
450000 204 41616
455000 210 44100
460000 191 36481
465000 206 42436
470000 200 40000
475000 217 47089
480000 213 45369
485000 207 42849
490000 198 39204
495000 206 42436
500000 206 42436
505000 200 40000
510000 201 40401
515000 217 47089
520000 208 43264
525000 208 43264
530000 206 42436
535000 209 43681
540000 208 43264
545000 210 44100
550000 205 42025
555000 205 42025
560000 213 45369
565000 217 47089
570000 204 41616
575000 196 38416
580000 204 41616
585000 203 41209
590000 193 37249
595000 220 48400
600000 196 38416
605000 212 44944
610000 211 44521
615000 201 40401
620000 200 40000
625000 198 39204
630000 178 31684
635000 196 38416
640000 199 39601
645000 205 42025
650000 202 40804
655000 218 47524
660000 217 47089
665000 192 36864
670000 190 36100
675000 202 40804
680000 189 35721
685000 203 41209
690000 205 42025
695000 199 39601
700000 206 42436
705000 205 42025
710000 217 47089
715000 220 48400
720000 215 46225
725000 210 44100
730000 210 44100
735000 208 43264
740000 200 40000
745000 189 35721
750000 202 40804
755000 202 40804
760000 196 38416
765000 190 36100
770000 206 42436
775000 195 38025
780000 202 40804
785000 195 38025
790000 212 44944
795000 212 44944
800000 222 49284
805000 205 42025
810000 193 37249
815000 192 36864
820000 189 35721
825000 202 40804
830000 202 40804
835000 201 40401
840000 193 37249
845000 195 38025
850000 210 44100
855000 193 37249
860000 223 49729
865000 212 44944
870000 207 42849
875000 194 37636
880000 187 34969
885000 189 35721
890000 206 42436
895000 200 40000
900000 205 42025
905000 202 40804
910000 207 42849
915000 213 45369
920000 200 40000
925000 195 38025
930000 200 40000
935000 198 39204
940000 184 33856
945000 182 33124
950000 186 34596
955000 203 41209
960000 186 34596
965000 202 40804
970000 191 36481
975000 200 40000
980000 202 40804
985000 206 42436
990000 195 38025
995000 182 33124
1000000 187 34969
