# Time-averaged data for fix fN
# TimeStep v_NAr v_NAr2
200000 53 2809
205000 48 2304
210000 45 2025
215000 52 2704
220000 50 2500
225000 48 2304
230000 52 2704
235000 41 1681
240000 43 1849
245000 42 1764
250000 51 2601
255000 43 1849
260000 44 1936
265000 46 2116
270000 43 1849
275000 53 2809
280000 46 2116
285000 41 1681
290000 45 2025
295000 57 3249
300000 49 2401
305000 46 2116
310000 59 3481
315000 53 2809
320000 57 3249
325000 44 1936
330000 61 3721
335000 47 2209
340000 52 2704
345000 45 2025
350000 43 1849
355000 41 1681
360000 47 2209
365000 42 1764
370000 45 2025
375000 50 2500
380000 53 2809
385000 49 2401
390000 43 1849
395000 46 2116
400000 48 2304
405000 48 2304
410000 49 2401
415000 41 1681
420000 51 2601
425000 48 2304
430000 44 1936
435000 52 2704
440000 54 2916
445000 44 1936
450000 49 2401
455000 44 1936
460000 50 2500
465000 56 3136
470000 52 2704
475000 45 2025
480000 46 2116
485000 47 2209
490000 46 2116
495000 53 2809
500000 41 1681
505000 47 2209
510000 48 2304
515000 44 1936
520000 38 1444
525000 47 2209
530000 47 2209
535000 58 3364
540000 40 1600
545000 58 3364
550000 44 1936
555000 52 2704
560000 55 3025
565000 47 2209
570000 51 2601
575000 43 1849
580000 46 2116
585000 53 2809
590000 54 2916
595000 46 2116
600000 54 2916
605000 54 2916
610000 56 3136
615000 55 3025
620000 51 2601
625000 47 2209
630000 47 2209
635000 55 3025
640000 54 2916
645000 52 2704
650000 52 2704
655000 61 3721
660000 53 2809
665000 50 2500
670000 48 2304
675000 46 2116
680000 46 2116
685000 45 2025
690000 46 2116
695000 43 1849
700000 52 2704
705000 49 2401
710000 55 3025
715000 48 2304
720000 55 3025
725000 60 3600
730000 54 2916
735000 45 2025
740000 50 2500
745000 46 2116
750000 46 2116
755000 45 2025
760000 43 1849
765000 45 2025
770000 46 2116
775000 47 2209
780000 48 2304
785000 49 2401
790000 44 1936
795000 39 1521
800000 44 1936
805000 53 2809
810000 51 2601
815000 45 2025
820000 53 2809
825000 49 2401
830000 51 2601
835000 54 2916
840000 46 2116
845000 39 1521
850000 40 1600
855000 46 2116
860000 50 2500
865000 50 2500
870000 54 2916
875000 62 3844
880000 56 3136
885000 56 3136
890000 51 2601
895000 57 3249
900000 53 2809
905000 49 2401
910000 48 2304
915000 46 2116
920000 46 2116
925000 45 2025
930000 48 2304
935000 49 2401
940000 43 1849
945000 53 2809
950000 44 1936
955000 51 2601
960000 43 1849
965000 44 1936
970000 46 2116
975000 54 2916
980000 52 2704
985000 52 2704
990000 47 2209
995000 55 3025
1000000 57 3249
