# Time-averaged data for fix fN
# TimeStep v_NAr v_NAr2
200000 14 196
205000 11 121
210000 9 81
215000 12 144
220000 11 121
225000 10 100
230000 14 196
235000 10 100
240000 9 81
245000 11 121
250000 6 36
255000 7 49
260000 9 81
265000 15 225
270000 12 144
275000 10 100
280000 10 100
285000 8 64
290000 9 81
295000 10 100
300000 13 169
305000 11 121
310000 13 169
315000 14 196
320000 14 196
325000 9 81
330000 12 144
335000 15 225
340000 14 196
345000 12 144
350000 6 36
355000 8 64
360000 10 100
365000 9 81
370000 9 81
375000 8 64
380000 5 25
385000 9 81
390000 10 100
395000 10 100
400000 13 169
405000 10 100
410000 4 16
415000 7 49
420000 6 36
425000 12 144
430000 10 100
435000 10 100
440000 9 81
445000 10 100
450000 11 121
455000 7 49
460000 7 49
465000 13 169
470000 13 169
475000 11 121
480000 12 144
485000 9 81
490000 11 121
495000 10 100
500000 12 144
505000 13 169
510000 8 64
515000 11 121
520000 12 144
525000 10 100
530000 14 196
535000 12 144
540000 9 81
545000 10 100
550000 8 64
555000 8 64
560000 9 81
565000 11 121
570000 11 121
575000 11 121
580000 12 144
585000 9 81
590000 10 100
595000 13 169
600000 15 225
605000 12 144
610000 11 121
615000 6 36
620000 14 196
625000 16 256
630000 10 100
635000 10 100
640000 9 81
645000 13 169
650000 13 169
655000 10 100
660000 13 169
665000 15 225
670000 9 81
675000 12 144
680000 8 64
685000 9 81
690000 14 196
695000 12 144
700000 12 144
705000 11 121
710000 14 196
715000 12 144
720000 11 121
725000 9 81
730000 11 121
735000 8 64
740000 11 121
745000 6 36
750000 6 36
755000 10 100
760000 7 49
765000 12 144
770000 10 100
775000 9 81
780000 7 49
785000 9 81
790000 10 100
795000 11 121
800000 8 64
805000 13 169
810000 12 144
815000 8 64
820000 12 144
825000 7 49
830000 12 144
835000 6 36
840000 4 16
845000 9 81
850000 10 100
855000 11 121
860000 8 64
865000 7 49
870000 9 81
875000 10 100
880000 14 196
885000 10 100
890000 8 64
895000 8 64
900000 8 64
905000 14 196
910000 12 144
915000 13 169
920000 8 64
925000 10 100
930000 14 196
935000 14 196
940000 10 100
945000 12 144
950000 7 49
955000 10 100
960000 10 100
965000 5 25
970000 13 169
975000 9 81
980000 9 81
985000 5 25
990000 7 49
995000 12 144
1000000 13 169
