# Time-averaged data for fix fN
# TimeStep v_NAr v_NAr2
200000 253 64009
205000 248 61504
210000 262 68644
215000 254 64516
220000 266 70756
225000 263 69169
230000 249 62001
235000 269 72361
240000 260 67600
245000 247 61009
250000 267 71289
255000 262 68644
260000 276 76176
265000 251 63001
270000 251 63001
275000 265 70225
280000 248 61504
285000 241 58081
290000 228 51984
295000 259 67081
300000 241 58081
305000 230 52900
310000 237 56169
315000 254 64516
320000 263 69169
325000 260 67600
330000 247 61009
335000 224 50176
340000 234 54756
345000 243 59049
350000 238 56644
355000 249 62001
360000 242 58564
365000 232 53824
370000 232 53824
375000 227 51529
380000 237 56169
385000 258 66564
390000 238 56644
395000 230 52900
400000 233 54289
405000 231 53361
410000 226 51076
415000 244 59536
420000 238 56644
425000 245 60025
430000 248 61504
435000 246 60516
440000 233 54289
445000 253 64009
450000 260 67600
455000 255 65025
460000 267 71289
465000 245 60025
470000 235 55225
475000 263 69169
480000 225 50625
485000 230 52900
490000 220 48400
495000 226 51076
500000 235 55225
505000 236 55696
510000 243 59049
515000 243 59049
520000 238 56644
525000 244 59536
530000 246 60516
535000 231 53361
540000 233 54289
545000 222 49284
550000 223 49729
555000 242 58564
560000 254 64516
565000 246 60516
570000 243 59049
575000 242 58564
580000 236 55696
585000 238 56644
590000 223 49729
595000 233 54289
600000 243 59049
605000 263 69169
610000 255 65025
615000 262 68644
620000 255 65025
625000 256 65536
630000 263 69169
635000 267 71289
640000 269 72361
645000 255 65025
650000 257 66049
655000 244 59536
660000 239 57121
665000 229 52441
670000 246 60516
675000 257 66049
680000 244 59536
685000 230 52900
690000 234 54756
695000 233 54289
700000 247 61009
705000 255 65025
710000 234 54756
715000 240 57600
720000 246 60516
725000 212 44944
730000 225 50625
735000 231 53361
740000 227 51529
745000 239 57121
750000 248 61504
755000 246 60516
760000 256 65536
765000 253 64009
770000 242 58564
775000 255 65025
780000 238 56644
785000 230 52900
790000 237 56169
795000 226 51076
800000 240 57600
805000 243 59049
810000 246 60516
815000 254 64516
820000 239 57121
825000 253 64009
830000 239 57121
835000 253 64009
840000 248 61504
845000 253 64009
850000 249 62001
855000 242 58564
860000 235 55225
865000 244 59536
870000 236 55696
875000 251 63001
880000 236 55696
885000 242 58564
890000 244 59536
895000 223 49729
900000 215 46225
905000 216 46656
910000 228 51984
915000 239 57121
920000 237 56169
925000 253 64009
930000 255 65025
935000 270 72900
940000 267 71289
945000 260 67600
950000 242 58564
955000 253 64009
960000 246 60516
965000 244 59536
970000 258 66564
975000 261 68121
980000 257 66049
985000 241 58081
990000 239 57121
995000 232 53824
1000000 229 52441
