# Time-averaged data for fix fN
# TimeStep v_NAr v_NAr2
200000 24 576
205000 31 961
210000 27 729
215000 28 784
220000 26 676
225000 30 900
230000 29 841
235000 25 625
240000 24 576
245000 22 484
250000 22 484
255000 27 729
260000 28 784
265000 31 961
270000 30 900
275000 30 900
280000 27 729
285000 25 625
290000 20 400
295000 24 576
300000 25 625
305000 28 784
310000 28 784
315000 23 529
320000 27 729
325000 24 576
330000 20 400
335000 28 784
340000 34 1156
345000 32 1024
350000 24 576
355000 27 729
360000 21 441
365000 25 625
370000 21 441
375000 30 900
380000 23 529
385000 31 961
390000 30 900
395000 33 1089
400000 25 625
405000 28 784
410000 28 784
415000 26 676
420000 21 441
425000 22 484
430000 21 441
435000 22 484
440000 30 900
445000 23 529
450000 25 625
455000 25 625
460000 20 400
465000 24 576
470000 25 625
475000 32 1024
480000 34 1156
485000 29 841
490000 26 676
495000 34 1156
500000 28 784
505000 26 676
510000 24 576
515000 25 625
520000 27 729
525000 23 529
530000 20 400
535000 29 841
540000 25 625
545000 26 676
550000 25 625
555000 35 1225
560000 32 1024
565000 25 625
570000 28 784
575000 27 729
580000 25 625
585000 31 961
590000 25 625
595000 23 529
600000 31 961
605000 31 961
610000 30 900
615000 30 900
620000 24 576
625000 24 576
630000 31 961
635000 27 729
640000 26 676
645000 18 324
650000 26 676
655000 21 441
660000 22 484
665000 29 841
670000 30 900
675000 29 841
680000 26 676
685000 28 784
690000 32 1024
695000 24 576
700000 28 784
705000 30 900
710000 26 676
715000 27 729
720000 27 729
725000 22 484
730000 25 625
735000 27 729
740000 23 529
745000 25 625
750000 28 784
755000 22 484
760000 34 1156
765000 23 529
770000 30 900
775000 32 1024
780000 30 900
785000 31 961
790000 27 729
795000 28 784
800000 26 676
805000 28 784
810000 24 576
815000 23 529
820000 25 625
825000 28 784
830000 30 900
835000 27 729
840000 21 441
845000 25 625
850000 19 361
855000 23 529
860000 23 529
865000 21 441
870000 26 676
875000 23 529
880000 27 729
885000 28 784
890000 34 1156
895000 23 529
900000 26 676
905000 26 676
910000 28 784
915000 29 841
920000 26 676
925000 29 841
930000 34 1156
935000 31 961
940000 31 961
945000 23 529
950000 26 676
955000 26 676
960000 28 784
965000 21 441
970000 26 676
975000 23 529
980000 25 625
985000 24 576
990000 27 729
995000 25 625
1000000 30 900
