# Time-averaged data for fix fN
# TimeStep v_NAr v_NAr2
200000 11 121
205000 10 100
210000 9 81
215000 7 49
220000 10 100
225000 8 64
230000 8 64
235000 11 121
240000 8 64
245000 11 121
250000 10 100
255000 10 100
260000 10 100
265000 5 25
270000 10 100
275000 8 64
280000 10 100
285000 12 144
290000 11 121
295000 9 81
300000 8 64
305000 5 25
310000 5 25
315000 8 64
320000 7 49
325000 9 81
330000 6 36
335000 8 64
340000 8 64
345000 8 64
350000 8 64
355000 10 100
360000 8 64
365000 11 121
370000 6 36
375000 7 49
380000 10 100
385000 11 121
390000 13 169
395000 10 100
400000 9 81
405000 8 64
410000 10 100
415000 12 144
420000 7 49
425000 11 121
430000 11 121
435000 9 81
440000 9 81
445000 8 64
450000 10 100
455000 14 196
460000 9 81
465000 9 81
470000 11 121
475000 8 64
480000 7 49
485000 6 36
490000 10 100
495000 6 36
500000 11 121
505000 9 81
510000 10 100
515000 10 100
520000 10 100
525000 12 144
530000 8 64
535000 6 36
540000 9 81
545000 7 49
550000 7 49
555000 12 144
560000 12 144
565000 10 100
570000 7 49
575000 7 49
580000 8 64
585000 12 144
590000 9 81
595000 11 121
600000 14 196
605000 11 121
610000 9 81
615000 9 81
620000 8 64
625000 8 64
630000 8 64
635000 7 49
640000 9 81
645000 11 121
650000 9 81
655000 8 64
660000 9 81
665000 13 169
670000 12 144
675000 4 16
680000 10 100
685000 8 64
690000 8 64
695000 10 100
700000 10 100
705000 11 121
710000 12 144
715000 10 100
720000 6 36
725000 12 144
730000 14 196
735000 12 144
740000 10 100
745000 10 100
750000 11 121
755000 10 100
760000 9 81
765000 7 49
770000 10 100
775000 7 49
780000 7 49
785000 9 81
790000 8 64
795000 8 64
800000 10 100
805000 9 81
810000 8 64
815000 11 121
820000 8 64
825000 10 100
830000 10 100
835000 6 36
840000 11 121
845000 8 64
850000 12 144
855000 10 100
860000 14 196
865000 10 100
870000 12 144
875000 7 49
880000 12 144
885000 7 49
890000 9 81
895000 9 81
900000 12 144
905000 13 169
910000 14 196
915000 13 169
920000 6 36
925000 7 49
930000 11 121
935000 14 196
940000 10 100
945000 7 49
950000 8 64
955000 12 144
960000 12 144
965000 10 100
970000 12 144
975000 11 121
980000 11 121
985000 12 144
990000 7 49
995000 7 49
1000000 7 49
