# Time-averaged data for fix fN
# TimeStep v_NAr v_NAr2
200000 562 315844
205000 541 292681
210000 554 306916
215000 557 310249
220000 576 331776
225000 563 316969
230000 559 312481
235000 555 308025
240000 570 324900
245000 571 326041
250000 557 310249
255000 551 303601
260000 561 314721
265000 543 294849
270000 548 300304
275000 547 299209
280000 560 313600
285000 557 310249
290000 558 311364
295000 542 293764
300000 555 308025
305000 542 293764
310000 568 322624
315000 565 319225
320000 560 313600
325000 535 286225
330000 535 286225
335000 544 295936
340000 557 310249
345000 552 304704
350000 583 339889
355000 584 341056
360000 581 337561
365000 583 339889
370000 577 332929
375000 560 313600
380000 566 320356
385000 569 323761
390000 573 328329
395000 571 326041
400000 574 329476
405000 591 349281
410000 584 341056
415000 574 329476
420000 570 324900
425000 576 331776
430000 587 344569
435000 571 326041
440000 575 330625
445000 569 323761
450000 560 313600
455000 556 309136
460000 574 329476
465000 561 314721
470000 566 320356
475000 582 338724
480000 572 327184
485000 578 334084
490000 570 324900
495000 564 318096
500000 565 319225
505000 573 328329
510000 569 323761
515000 563 316969
520000 554 306916
525000 563 316969
530000 564 318096
535000 578 334084
540000 578 334084
545000 572 327184
550000 567 321489
555000 571 326041
560000 565 319225
565000 563 316969
570000 571 326041
575000 569 323761
580000 554 306916
585000 547 299209
590000 563 316969
595000 551 303601
600000 534 285156
605000 525 275625
610000 553 305809
615000 537 288369
620000 542 293764
625000 553 305809
630000 556 309136
635000 558 311364
640000 544 295936
645000 549 301401
650000 560 313600
655000 553 305809
660000 540 291600
665000 563 316969
670000 569 323761
675000 552 304704
680000 549 301401
685000 575 330625
690000 578 334084
695000 572 327184
700000 585 342225
705000 583 339889
710000 586 343396
715000 579 335241
720000 557 310249
725000 553 305809
730000 554 306916
735000 562 315844
740000 543 294849
745000 529 279841
750000 541 292681
755000 522 272484
760000 543 294849
765000 563 316969
770000 574 329476
775000 556 309136
780000 548 300304
785000 550 302500
790000 572 327184
795000 563 316969
800000 557 310249
805000 562 315844
810000 582 338724
815000 576 331776
820000 565 319225
825000 554 306916
830000 580 336400
835000 569 323761
840000 564 318096
845000 574 329476
850000 580 336400
855000 552 304704
860000 556 309136
865000 547 299209
870000 563 316969
875000 567 321489
880000 565 319225
885000 580 336400
890000 577 332929
895000 576 331776
900000 567 321489
905000 575 330625
910000 575 330625
915000 574 329476
920000 550 302500
925000 557 310249
930000 547 299209
935000 567 321489
940000 570 324900
945000 557 310249
950000 571 326041
955000 567 321489
960000 566 320356
965000 578 334084
970000 570 324900
975000 572 327184
980000 574 329476
985000 574 329476
990000 584 341056
995000 572 327184
1000000 584 341056
