# Time-averaged data for fix fN
# TimeStep v_NAr v_NAr2
200000 92 8464
205000 93 8649
210000 100 10000
215000 102 10404
220000 98 9604
225000 99 9801
230000 93 8649
235000 105 11025
240000 102 10404
245000 97 9409
250000 82 6724
255000 99 9801
260000 100 10000
265000 102 10404
270000 94 8836
275000 97 9409
280000 100 10000
285000 95 9025
290000 93 8649
295000 106 11236
300000 99 9801
305000 91 8281
310000 99 9801
315000 100 10000
320000 107 11449
325000 96 9216
330000 94 8836
335000 99 9801
340000 87 7569
345000 89 7921
350000 80 6400
355000 102 10404
360000 99 9801
365000 92 8464
370000 98 9604
375000 92 8464
380000 99 9801
385000 97 9409
390000 90 8100
395000 112 12544
400000 99 9801
405000 102 10404
410000 89 7921
415000 102 10404
420000 107 11449
425000 107 11449
430000 97 9409
435000 97 9409
440000 101 10201
445000 100 10000
450000 107 11449
455000 105 11025
460000 101 10201
465000 104 10816
470000 98 9604
475000 98 9604
480000 86 7396
485000 106 11236
490000 92 8464
495000 116 13456
500000 91 8281
505000 95 9025
510000 100 10000
515000 100 10000
520000 100 10000
525000 102 10404
530000 97 9409
535000 104 10816
540000 115 13225
545000 97 9409
550000 84 7056
555000 116 13456
560000 117 13689
565000 102 10404
570000 102 10404
575000 95 9025
580000 98 9604
585000 116 13456
590000 102 10404
595000 98 9604
600000 112 12544
605000 114 12996
610000 104 10816
615000 94 8836
620000 76 5776
625000 86 7396
630000 97 9409
635000 109 11881
640000 108 11664
645000 96 9216
650000 113 12769
655000 115 13225
660000 102 10404
665000 96 9216
670000 96 9216
675000 108 11664
680000 93 8649
685000 105 11025
690000 93 8649
695000 100 10000
700000 115 13225
705000 104 10816
710000 93 8649
715000 96 9216
720000 105 11025
725000 91 8281
730000 94 8836
735000 103 10609
740000 90 8100
745000 93 8649
750000 110 12100
755000 114 12996
760000 110 12100
765000 103 10609
770000 104 10816
775000 109 11881
780000 107 11449
785000 89 7921
790000 94 8836
795000 99 9801
800000 94 8836
805000 104 10816
810000 101 10201
815000 92 8464
820000 94 8836
825000 106 11236
830000 94 8836
835000 92 8464
840000 93 8649
845000 92 8464
850000 91 8281
855000 88 7744
860000 89 7921
865000 99 9801
870000 100 10000
875000 107 11449
880000 98 9604
885000 107 11449
890000 106 11236
895000 109 11881
900000 100 10000
905000 91 8281
910000 105 11025
915000 90 8100
920000 94 8836
925000 108 11664
930000 101 10201
935000 105 11025
940000 103 10609
945000 117 13689
950000 104 10816
955000 110 12100
960000 103 10609
965000 98 9604
970000 104 10816
975000 94 8836
980000 108 11664
985000 108 11664
990000 105 11025
995000 101 10201
1000000 109 11881
