# Time-averaged data for fix fN
# TimeStep v_NAr v_NAr2
200000 140 19600
205000 134 17956
210000 147 21609
215000 124 15376
220000 132 17424
225000 141 19881
230000 167 27889
235000 150 22500
240000 142 20164
245000 148 21904
250000 142 20164
255000 166 27556
260000 149 22201
265000 142 20164
270000 132 17424
275000 150 22500
280000 137 18769
285000 137 18769
290000 123 15129
295000 139 19321
300000 139 19321
305000 138 19044
310000 141 19881
315000 153 23409
320000 137 18769
325000 123 15129
330000 142 20164
335000 137 18769
340000 146 21316
345000 156 24336
350000 136 18496
355000 154 23716
360000 154 23716
365000 139 19321
370000 139 19321
375000 136 18496
380000 157 24649
385000 137 18769
390000 148 21904
395000 154 23716
400000 142 20164
405000 149 22201
410000 154 23716
415000 148 21904
420000 150 22500
425000 152 23104
430000 159 25281
435000 150 22500
440000 151 22801
445000 129 16641
450000 141 19881
455000 146 21316
460000 144 20736
465000 143 20449
470000 139 19321
475000 145 21025
480000 157 24649
485000 147 21609
490000 136 18496
495000 136 18496
500000 141 19881
505000 132 17424
510000 130 16900
515000 129 16641
520000 139 19321
525000 144 20736
530000 163 26569
535000 165 27225
540000 143 20449
545000 148 21904
550000 141 19881
555000 144 20736
560000 140 19600
565000 160 25600
570000 143 20449
575000 138 19044
580000 135 18225
585000 150 22500
590000 142 20164
595000 138 19044
600000 127 16129
605000 151 22801
610000 144 20736
615000 149 22201
620000 165 27225
625000 169 28561
630000 142 20164
635000 155 24025
640000 152 23104
645000 154 23716
650000 158 24964
655000 158 24964
660000 159 25281
665000 168 28224
670000 157 24649
675000 169 28561
680000 151 22801
685000 152 23104
690000 131 17161
695000 147 21609
700000 146 21316
705000 160 25600
710000 144 20736
715000 159 25281
720000 141 19881
725000 141 19881
730000 149 22201
735000 156 24336
740000 158 24964
745000 152 23104
750000 161 25921
755000 154 23716
760000 153 23409
765000 154 23716
770000 158 24964
775000 141 19881
780000 143 20449
785000 145 21025
790000 151 22801
795000 146 21316
800000 153 23409
805000 129 16641
810000 138 19044
815000 146 21316
820000 133 17689
825000 149 22201
830000 150 22500
835000 146 21316
840000 146 21316
845000 139 19321
850000 146 21316
855000 150 22500
860000 151 22801
865000 148 21904
870000 145 21025
875000 144 20736
880000 131 17161
885000 138 19044
890000 131 17161
895000 147 21609
900000 136 18496
905000 142 20164
910000 155 24025
915000 127 16129
920000 151 22801
925000 145 21025
930000 148 21904
935000 150 22500
940000 144 20736
945000 155 24025
950000 138 19044
955000 145 21025
960000 146 21316
965000 130 16900
970000 145 21025
975000 136 18496
980000 136 18496
985000 139 19321
990000 136 18496
995000 148 21904
1000000 145 21025
