# Time-averaged data for fix fN
# TimeStep v_NAr v_NAr2
200000 20 400
205000 24 576
210000 15 225
215000 17 289
220000 22 484
225000 17 289
230000 23 529
235000 22 484
240000 20 400
245000 18 324
250000 23 529
255000 23 529
260000 26 676
265000 20 400
270000 24 576
275000 23 529
280000 19 361
285000 21 441
290000 16 256
295000 23 529
300000 21 441
305000 21 441
310000 21 441
315000 23 529
320000 24 576
325000 29 841
330000 22 484
335000 16 256
340000 19 361
345000 21 441
350000 19 361
355000 19 361
360000 15 225
365000 22 484
370000 20 400
375000 19 361
380000 22 484
385000 19 361
390000 21 441
395000 22 484
400000 16 256
405000 19 361
410000 22 484
415000 19 361
420000 23 529
425000 22 484
430000 18 324
435000 19 361
440000 16 256
445000 20 400
450000 20 400
455000 21 441
460000 20 400
465000 19 361
470000 21 441
475000 20 400
480000 22 484
485000 21 441
490000 20 400
495000 21 441
500000 20 400
505000 19 361
510000 18 324
515000 17 289
520000 23 529
525000 23 529
530000 24 576
535000 21 441
540000 18 324
545000 19 361
550000 15 225
555000 21 441
560000 21 441
565000 19 361
570000 22 484
575000 16 256
580000 17 289
585000 17 289
590000 18 324
595000 21 441
600000 19 361
605000 19 361
610000 26 676
615000 22 484
620000 21 441
625000 22 484
630000 21 441
635000 20 400
640000 28 784
645000 20 400
650000 20 400
655000 18 324
660000 18 324
665000 22 484
670000 20 400
675000 23 529
680000 19 361
685000 19 361
690000 17 289
695000 19 361
700000 17 289
705000 21 441
710000 21 441
715000 22 484
720000 24 576
725000 23 529
730000 28 784
735000 20 400
740000 16 256
745000 18 324
750000 15 225
755000 14 196
760000 21 441
765000 19 361
770000 16 256
775000 18 324
780000 20 400
785000 22 484
790000 23 529
795000 25 625
800000 16 256
805000 23 529
810000 20 400
815000 25 625
820000 18 324
825000 18 324
830000 21 441
835000 20 400
840000 22 484
845000 20 400
850000 20 400
855000 19 361
860000 14 196
865000 20 400
870000 21 441
875000 23 529
880000 22 484
885000 19 361
890000 18 324
895000 20 400
900000 17 289
905000 25 625
910000 18 324
915000 19 361
920000 20 400
925000 19 361
930000 21 441
935000 24 576
940000 21 441
945000 16 256
950000 22 484
955000 23 529
960000 20 400
965000 17 289
970000 17 289
975000 16 256
980000 18 324
985000 21 441
990000 22 484
995000 21 441
1000000 17 289
