# Time-averaged data for fix fN
# TimeStep v_NAr v_NAr2
200000 824 678976
205000 807 651249
210000 817 667489
215000 802 643204
220000 820 672400
225000 819 670761
230000 822 675684
235000 835 697225
240000 814 662596
245000 819 670761
250000 821 674041
255000 829 687241
260000 822 675684
265000 812 659344
270000 827 683929
275000 824 678976
280000 834 695556
285000 853 727609
290000 837 700569
295000 842 708964
300000 838 702244
305000 847 717409
310000 864 746496
315000 851 724201
320000 825 680625
325000 835 697225
330000 823 677329
335000 830 688900
340000 816 665856
345000 834 695556
350000 863 744769
355000 862 743044
360000 861 741321
365000 853 727609
370000 871 758641
375000 858 736164
380000 842 708964
385000 870 756900
390000 870 756900
395000 888 788544
400000 904 817216
405000 891 793881
410000 857 734449
415000 874 763876
420000 847 717409
425000 840 705600
430000 872 760384
435000 850 722500
440000 856 732736
445000 843 710649
450000 839 703921
455000 832 692224
460000 833 693889
465000 838 702244
470000 886 784996
475000 889 790321
480000 898 806404
485000 872 760384
490000 873 762129
495000 869 755161
500000 867 751689
505000 907 822649
510000 876 767376
515000 878 770884
520000 868 753424
525000 870 756900
530000 869 755161
535000 865 748225
540000 860 739600
545000 863 744769
550000 872 760384
555000 872 760384
560000 887 786769
565000 874 763876
570000 875 765625
575000 863 744769
580000 874 763876
585000 869 755161
590000 840 705600
595000 844 712336
600000 822 675684
605000 842 708964
610000 843 710649
615000 862 743044
620000 847 717409
625000 833 693889
630000 854 729316
635000 804 646416
640000 810 656100
645000 810 656100
650000 801 641601
655000 797 635209
660000 803 644809
665000 810 656100
670000 809 654481
675000 805 648025
680000 815 664225
685000 820 672400
690000 830 688900
695000 842 708964
700000 834 695556
705000 840 705600
710000 842 708964
715000 841 707281
720000 831 690561
725000 824 678976
730000 841 707281
735000 832 692224
740000 843 710649
745000 848 719104
750000 834 695556
755000 845 714025
760000 833 693889
765000 853 727609
770000 829 687241
775000 823 677329
780000 858 736164
785000 844 712336
790000 845 714025
795000 844 712336
800000 863 744769
805000 864 746496
810000 859 737881
815000 875 765625
820000 858 736164
825000 850 722500
830000 849 720801
835000 844 712336
840000 831 690561
845000 846 715716
850000 842 708964
855000 827 683929
860000 828 685584
865000 822 675684
870000 856 732736
875000 851 724201
880000 860 739600
885000 840 705600
890000 836 698896
895000 885 783225
900000 849 720801
905000 854 729316
910000 844 712336
915000 843 710649
920000 847 717409
925000 852 725904
930000 855 731025
935000 839 703921
940000 821 674041
945000 820 672400
950000 834 695556
955000 834 695556
960000 839 703921
965000 824 678976
970000 850 722500
975000 837 700569
980000 823 677329
985000 819 670761
990000 815 664225
995000 811 657721
1000000 820 672400
