# Time-averaged data for fix fN
# TimeStep v_NAr v_NAr2
200000 187 34969
205000 197 38809
210000 203 41209
215000 204 41616
220000 202 40804
225000 181 32761
230000 183 33489
235000 171 29241
240000 172 29584
245000 164 26896
250000 169 28561
255000 174 30276
260000 183 33489
265000 198 39204
270000 196 38416
275000 181 32761
280000 174 30276
285000 173 29929
290000 180 32400
295000 189 35721
300000 203 41209
305000 195 38025
310000 187 34969
315000 179 32041
320000 183 33489
325000 174 30276
330000 186 34596
335000 177 31329
340000 185 34225
345000 205 42025
350000 178 31684
355000 193 37249
360000 184 33856
365000 194 37636
370000 184 33856
375000 189 35721
380000 174 30276
385000 165 27225
390000 179 32041
395000 199 39601
400000 195 38025
405000 189 35721
410000 169 28561
415000 189 35721
420000 202 40804
425000 199 39601
430000 203 41209
435000 197 38809
440000 196 38416
445000 192 36864
450000 198 39204
455000 198 39204
460000 189 35721
465000 192 36864
470000 209 43681
475000 203 41209
480000 190 36100
485000 176 30976
490000 196 38416
495000 190 36100
500000 177 31329
505000 188 35344
510000 187 34969
515000 188 35344
520000 182 33124
525000 179 32041
530000 193 37249
535000 205 42025
540000 196 38416
545000 182 33124
550000 191 36481
555000 181 32761
560000 173 29929
565000 176 30976
570000 181 32761
575000 185 34225
580000 185 34225
585000 204 41616
590000 213 45369
595000 180 32400
600000 178 31684
605000 186 34596
610000 168 28224
615000 178 31684
620000 182 33124
625000 193 37249
630000 185 34225
635000 181 32761
640000 184 33856
645000 190 36100
650000 187 34969
655000 218 47524
660000 200 40000
665000 185 34225
670000 206 42436
675000 197 38809
680000 187 34969
685000 184 33856
690000 191 36481
695000 189 35721
700000 192 36864
705000 179 32041
710000 176 30976
715000 197 38809
720000 187 34969
725000 192 36864
730000 177 31329
735000 174 30276
740000 199 39601
745000 187 34969
750000 196 38416
755000 200 40000
760000 185 34225
765000 179 32041
770000 185 34225
775000 195 38025
780000 180 32400
785000 190 36100
790000 168 28224
795000 183 33489
800000 188 35344
805000 185 34225
810000 160 25600
815000 176 30976
820000 176 30976
825000 180 32400
830000 175 30625
835000 173 29929
840000 188 35344
845000 192 36864
850000 181 32761
855000 182 33124
860000 178 31684
865000 182 33124
870000 173 29929
875000 194 37636
880000 199 39601
885000 205 42025
890000 206 42436
895000 215 46225
900000 196 38416
905000 193 37249
910000 190 36100
915000 178 31684
920000 185 34225
925000 195 38025
930000 186 34596
935000 210 44100
940000 207 42849
945000 207 42849
950000 196 38416
955000 180 32400
960000 166 27556
965000 178 31684
970000 181 32761
975000 189 35721
980000 191 36481
985000 187 34969
990000 186 34596
995000 212 44944
1000000 215 46225
