# Time-averaged data for fix fN
# TimeStep v_NAr v_NAr2
200000 20 400
205000 18 324
210000 21 441
215000 20 400
220000 21 441
225000 21 441
230000 20 400
235000 27 729
240000 22 484
245000 19 361
250000 22 484
255000 21 441
260000 20 400
265000 19 361
270000 23 529
275000 24 576
280000 25 625
285000 25 625
290000 23 529
295000 17 289
300000 22 484
305000 21 441
310000 24 576
315000 26 676
320000 25 625
325000 21 441
330000 20 400
335000 19 361
340000 22 484
345000 22 484
350000 20 400
355000 24 576
360000 30 900
365000 22 484
370000 21 441
375000 19 361
380000 21 441
385000 29 841
390000 29 841
395000 21 441
400000 25 625
405000 28 784
410000 19 361
415000 26 676
420000 22 484
425000 28 784
430000 18 324
435000 25 625
440000 18 324
445000 22 484
450000 28 784
455000 21 441
460000 18 324
465000 21 441
470000 19 361
475000 26 676
480000 22 484
485000 26 676
490000 19 361
495000 16 256
500000 22 484
505000 24 576
510000 21 441
515000 22 484
520000 23 529
525000 23 529
530000 26 676
535000 21 441
540000 22 484
545000 28 784
550000 23 529
555000 28 784
560000 23 529
565000 27 729
570000 25 625
575000 20 400
580000 21 441
585000 21 441
590000 24 576
595000 20 400
600000 20 400
605000 18 324
610000 23 529
615000 29 841
620000 21 441
625000 24 576
630000 24 576
635000 24 576
640000 24 576
645000 19 361
650000 20 400
655000 24 576
660000 19 361
665000 23 529
670000 26 676
675000 19 361
680000 27 729
685000 19 361
690000 22 484
695000 19 361
700000 23 529
705000 23 529
710000 22 484
715000 29 841
720000 26 676
725000 24 576
730000 28 784
735000 22 484
740000 32 1024
745000 20 400
750000 18 324
755000 24 576
760000 28 784
765000 29 841
770000 31 961
775000 24 576
780000 23 529
785000 18 324
790000 26 676
795000 20 400
800000 20 400
805000 26 676
810000 23 529
815000 20 400
820000 21 441
825000 25 625
830000 21 441
835000 21 441
840000 19 361
845000 30 900
850000 21 441
855000 22 484
860000 20 400
865000 23 529
870000 23 529
875000 18 324
880000 29 841
885000 18 324
890000 25 625
895000 20 400
900000 25 625
905000 23 529
910000 18 324
915000 18 324
920000 19 361
925000 17 289
930000 15 225
935000 23 529
940000 25 625
945000 24 576
950000 22 484
955000 19 361
960000 27 729
965000 24 576
970000 23 529
975000 23 529
980000 22 484
985000 23 529
990000 23 529
995000 25 625
1000000 22 484
