# Time-averaged data for fix fN
# TimeStep v_NAr v_NAr2
200000 7 49
205000 12 144
210000 12 144
215000 12 144
220000 11 121
225000 7 49
230000 7 49
235000 7 49
240000 10 100
245000 9 81
250000 7 49
255000 8 64
260000 10 100
265000 8 64
270000 6 36
275000 7 49
280000 11 121
285000 9 81
290000 8 64
295000 8 64
300000 10 100
305000 10 100
310000 6 36
315000 12 144
320000 13 169
325000 10 100
330000 12 144
335000 14 196
340000 12 144
345000 13 169
350000 8 64
355000 9 81
360000 10 100
365000 8 64
370000 9 81
375000 9 81
380000 11 121
385000 6 36
390000 6 36
395000 9 81
400000 12 144
405000 11 121
410000 10 100
415000 8 64
420000 13 169
425000 10 100
430000 10 100
435000 11 121
440000 10 100
445000 7 49
450000 7 49
455000 10 100
460000 11 121
465000 9 81
470000 15 225
475000 7 49
480000 8 64
485000 11 121
490000 9 81
495000 10 100
500000 10 100
505000 11 121
510000 9 81
515000 11 121
520000 6 36
525000 12 144
530000 15 225
535000 14 196
540000 10 100
545000 9 81
550000 9 81
555000 11 121
560000 7 49
565000 10 100
570000 9 81
575000 11 121
580000 11 121
585000 11 121
590000 10 100
595000 10 100
600000 9 81
605000 7 49
610000 12 144
615000 12 144
620000 10 100
625000 10 100
630000 8 64
635000 8 64
640000 10 100
645000 9 81
650000 9 81
655000 11 121
660000 13 169
665000 8 64
670000 11 121
675000 12 144
680000 11 121
685000 9 81
690000 11 121
695000 8 64
700000 11 121
705000 14 196
710000 13 169
715000 12 144
720000 13 169
725000 11 121
730000 12 144
735000 17 289
740000 13 169
745000 10 100
750000 8 64
755000 11 121
760000 13 169
765000 8 64
770000 11 121
775000 12 144
780000 10 100
785000 11 121
790000 10 100
795000 13 169
800000 11 121
805000 12 144
810000 12 144
815000 6 36
820000 7 49
825000 8 64
830000 14 196
835000 13 169
840000 7 49
845000 10 100
850000 8 64
855000 7 49
860000 9 81
865000 11 121
870000 12 144
875000 15 225
880000 7 49
885000 11 121
890000 13 169
895000 8 64
900000 12 144
905000 10 100
910000 13 169
915000 7 49
920000 12 144
925000 11 121
930000 10 100
935000 12 144
940000 11 121
945000 10 100
950000 9 81
955000 13 169
960000 11 121
965000 10 100
970000 7 49
975000 15 225
980000 12 144
985000 11 121
990000 10 100
995000 8 64
1000000 7 49
