# Time-averaged data for fix fN
# TimeStep v_NAr v_NAr2
200000 72 5184
205000 72 5184
210000 68 4624
215000 69 4761
220000 69 4761
225000 70 4900
230000 82 6724
235000 68 4624
240000 79 6241
245000 72 5184
250000 63 3969
255000 71 5041
260000 68 4624
265000 85 7225
270000 79 6241
275000 66 4356
280000 68 4624
285000 60 3600
290000 65 4225
295000 70 4900
300000 75 5625
305000 79 6241
310000 66 4356
315000 79 6241
320000 78 6084
325000 65 4225
330000 76 5776
335000 69 4761
340000 68 4624
345000 73 5329
350000 71 5041
355000 63 3969
360000 75 5625
365000 75 5625
370000 65 4225
375000 81 6561
380000 75 5625
385000 76 5776
390000 84 7056
395000 70 4900
400000 65 4225
405000 75 5625
410000 67 4489
415000 67 4489
420000 69 4761
425000 64 4096
430000 61 3721
435000 73 5329
440000 58 3364
445000 77 5929
450000 78 6084
455000 81 6561
460000 73 5329
465000 79 6241
470000 76 5776
475000 65 4225
480000 64 4096
485000 68 4624
490000 63 3969
495000 68 4624
500000 67 4489
505000 69 4761
510000 66 4356
515000 59 3481
520000 76 5776
525000 63 3969
530000 68 4624
535000 69 4761
540000 66 4356
545000 71 5041
550000 59 3481
555000 79 6241
560000 76 5776
565000 59 3481
570000 69 4761
575000 69 4761
580000 62 3844
585000 56 3136
590000 84 7056
595000 73 5329
600000 57 3249
605000 65 4225
610000 62 3844
615000 75 5625
620000 71 5041
625000 66 4356
630000 78 6084
635000 70 4900
640000 67 4489
645000 82 6724
650000 78 6084
655000 71 5041
660000 78 6084
665000 83 6889
670000 69 4761
675000 69 4761
680000 68 4624
685000 72 5184
690000 70 4900
695000 77 5929
700000 73 5329
705000 80 6400
710000 78 6084
715000 62 3844
720000 71 5041
725000 74 5476
730000 61 3721
735000 67 4489
740000 69 4761
745000 64 4096
750000 60 3600
755000 71 5041
760000 75 5625
765000 74 5476
770000 77 5929
775000 68 4624
780000 70 4900
785000 73 5329
790000 71 5041
795000 64 4096
800000 82 6724
805000 76 5776
810000 59 3481
815000 68 4624
820000 58 3364
825000 65 4225
830000 69 4761
835000 65 4225
840000 56 3136
845000 68 4624
850000 74 5476
855000 63 3969
860000 68 4624
865000 79 6241
870000 71 5041
875000 69 4761
880000 65 4225
885000 64 4096
890000 69 4761
895000 67 4489
900000 63 3969
905000 65 4225
910000 65 4225
915000 83 6889
920000 69 4761
925000 69 4761
930000 67 4489
935000 68 4624
940000 64 4096
945000 81 6561
950000 69 4761
955000 77 5929
960000 73 5329
965000 75 5625
970000 62 3844
975000 70 4900
980000 68 4624
985000 64 4096
990000 80 6400
995000 76 5776
1000000 64 4096
