#Q I_ArAr I_ArO1 I_ArSi2 I_ArO2  I_ArSi1  I_ArH I_rest I_tot S_ArAr S_ArO1 S_ArSi2 S_ArO2 S_ArSi1 S_ArH S_rest S_total
1.8800 2.39289646e-07 -4.00964543e-08 1.78244092e-07 2.13526106e-07 -7.51780195e-08 -3.40846758e-09 5.90963390e-07 5.12376903e-07 1.28344844e+00 -3.36595827e-02 4.58963642e-01 3.36860299e-01 -1.55855883e-01 -8.31806689e-03 2.04561280e+00 1.88143885e+00
1.8900 2.39895156e-07 -2.26954618e-08 1.74007515e-07 2.12978401e-07 -6.96454685e-08 2.75867340e-09 6.04185610e-07 5.37298815e-07 1.28669229e+00 -1.90339062e-02 4.48072600e-01 3.35996027e-01 -1.44382944e-01 6.79373039e-03 2.05172701e+00 1.91413779e+00
1.9000 2.40091281e-07 -2.44306530e-09 1.69225639e-07 2.08934735e-07 -5.89576468e-08 9.40177838e-09 6.15808591e-07 5.66252723e-07 1.28773828e+00 -2.01167933e-03 4.35777042e-01 3.29613976e-01 -1.22222053e-01 2.30690868e-02 2.05111762e+00 1.95196465e+00
1.9100 2.39700381e-07 1.56603790e-08 1.62726400e-07 2.01460322e-07 -4.43064319e-08 1.56123401e-08 6.19547481e-07 5.90853390e-07 1.28563623e+00 1.32047368e-02 4.19057179e-01 3.17818155e-01 -9.18436529e-02 3.82824326e-02 2.03571630e+00 1.98215508e+00
1.9200 2.38640502e-07 2.84634940e-08 1.53304184e-07 1.91375225e-07 -2.68439152e-08 2.03792548e-08 6.11783405e-07 6.05318745e-07 1.27994909e+00 2.39667751e-02 3.94807467e-01 3.01903699e-01 -5.56357940e-02 4.99576040e-02 2.00062703e+00 1.99494884e+00
1.9300 2.36937743e-07 3.50689229e-08 1.40303198e-07 1.80265524e-07 -7.76703208e-09 2.27286124e-08 5.92575389e-07 6.07536969e-07 1.27081845e+00 2.95199736e-02 3.61338835e-01 2.84374171e-01 -1.60797781e-02 5.57100002e-02 1.94605142e+00 1.98568165e+00
1.9400 2.34714427e-07 3.64265699e-08 1.24059501e-07 1.70310244e-07 1.15393445e-08 2.18700170e-08 5.65510742e-07 5.98920103e-07 1.25890066e+00 3.06621341e-02 3.19516783e-01 2.68668251e-01 2.39530381e-02 5.36046295e-02 1.87774782e+00 1.95530549e+00
1.9500 2.32160973e-07 3.43662732e-08 1.06031190e-07 1.63913849e-07 2.94439929e-08 1.73368672e-08 5.36472285e-07 5.83253145e-07 1.24521594e+00 2.89304918e-02 2.73096398e-01 2.58579761e-01 6.10800994e-02 4.24993745e-02 1.80582259e+00 1.90940207e+00
1.9600 2.29501047e-07 3.04890532e-08 8.85470118e-08 1.63194425e-07 4.41994967e-08 9.10438732e-09 5.11731537e-07 5.65035421e-07 1.23096185e+00 2.56701060e-02 2.28074788e-01 2.57450130e-01 9.16775745e-02 2.23338665e-02 1.74215687e+00 1.85616831e+00
1.9700 2.26958027e-07 2.53477572e-08 7.42309756e-08 1.69439554e-07 5.42714797e-08 -2.33782621e-09 4.95976314e-07 5.47909968e-07 1.21733407e+00 2.13454577e-02 1.91209332e-01 2.67310025e-01 1.12563149e-01 -5.69288479e-03 1.69719889e+00 1.80406915e+00
1.9800 2.24727501e-07 1.82106864e-08 6.52713208e-08 1.82680322e-07 5.87703052e-08 -1.59869186e-08 4.90889830e-07 5.33673217e-07 1.20537970e+00 1.53418934e-02 1.68135239e-01 2.88207467e-01 1.21891334e-01 -3.91251219e-02 1.67706430e+00 1.75983052e+00
1.9900 2.22957135e-07 7.47194985e-09 6.27589368e-08 2.01528244e-07 5.78151303e-08 -3.04259782e-08 4.94716265e-07 5.22105417e-07 1.19588986e+00 6.31043401e-03 1.61662036e-01 3.17950823e-01 1.19908553e-01 -7.44931056e-02 1.68181315e+00 1.72722860e+00
2.0000 2.21733289e-07 -8.46699884e-09 6.63041446e-08 2.23363114e-07 5.26552983e-08 -4.40291796e-08 5.02933549e-07 5.11559668e-07 1.18932816e+00 -7.09157174e-03 1.70786847e-01 3.52405453e-01 1.09205046e-01 -1.07815323e-01 1.70542889e+00 1.70681861e+00
2.0100 2.21073485e-07 -3.01881491e-08 7.40572653e-08 2.44863479e-07 4.54453711e-08 -5.52525854e-08 5.09806080e-07 4.99998866e-07 1.18579026e+00 -2.53525622e-02 1.90747358e-01 3.86330842e-01 9.42485418e-02 -1.35310533e-01 1.73751590e+00 1.69645391e+00
2.0200 2.20924862e-07 -5.65078596e-08 8.31354362e-08 2.62763751e-07 3.86940443e-08 -6.29580632e-08 5.10316190e-07 4.86052171e-07 1.18499510e+00 -4.74774598e-02 2.14120778e-01 4.14575169e-01 8.02416099e-02 -1.54190998e-01 1.76621359e+00 1.69226420e+00
2.0300 2.21169890e-07 -8.42873810e-08 9.03357824e-08 2.74639006e-07 3.45372528e-08 -6.66929995e-08 5.01857298e-07 4.69701551e-07 1.18631487e+00 -7.08285169e-02 2.32660073e-01 4.33313372e-01 7.16143195e-02 -1.63347563e-01 1.78145980e+00 1.68972656e+00
2.0400 2.21640792e-07 -1.08915561e-07 9.29319736e-08 2.79491461e-07 3.40703654e-08 -6.68428610e-08 4.85148666e-07 4.52376171e-07 1.18885165e+00 -9.15308863e-02 2.39344913e-01 4.40972187e-01 7.06392888e-02 -1.63723384e-01 1.77763787e+00 1.68455377e+00
2.0500 2.22142762e-07 -1.25354557e-07 8.93320125e-08 2.77956280e-07 3.69769610e-08 -6.45939641e-08 4.64076496e-07 4.36459493e-07 1.19156139e+00 -1.05351197e-01 2.30075361e-01 4.38554497e-01 7.66616056e-02 -1.58222882e-01 1.75484006e+00 1.67327878e+00
2.0600 2.22483584e-07 -1.29454108e-07 7.94229924e-08 2.72049942e-07 4.16056279e-08 -6.16884731e-08 4.44502410e-07 4.24419565e-07 1.19341246e+00 -1.08801769e-01 2.04559672e-01 4.29242001e-01 8.62577374e-02 -1.51111836e-01 1.71841236e+00 1.65355826e+00
2.0700 2.22504487e-07 -1.19147707e-07 6.45253867e-08 2.64521432e-07 4.54984523e-08 -6.00118544e-08 4.32403599e-07 4.17890197e-07 1.19355118e+00 -1.00145671e-01 1.66196823e-01 4.17371366e-01 9.43311295e-02 -1.47007125e-01 1.67697370e+00 1.62429770e+00
2.0800 2.22105459e-07 -9.51707103e-08 4.69928688e-08 2.57991660e-07 4.62166628e-08 -6.11074930e-08 4.31919277e-07 4.17028447e-07 1.19143802e+00 -8.00001710e-02 1.21046419e-01 4.07076488e-01 9.58241646e-02 -1.49688058e-01 1.63956075e+00 1.58569686e+00
2.0900 2.21258701e-07 -6.10748091e-08 2.95884796e-08 2.54138286e-07 4.21975036e-08 -6.57455441e-08 4.43910658e-07 4.20362617e-07 1.18692034e+00 -5.13490804e-02 7.62227190e-02 4.01002611e-01 8.74951060e-02 -1.61040507e-01 1.61279659e+00 1.53925119e+00
2.1000 2.20006556e-07 -2.25130377e-08 1.48174609e-08 2.53175879e-07 3.33537832e-08 -7.36702416e-08 4.65486859e-07 4.25170400e-07 1.18022200e+00 -1.89422140e-02 3.81769627e-02 3.99486585e-01 6.91616669e-02 -1.80438103e-01 1.59894334e+00 1.48766690e+00
2.1100 2.18444525e-07 1.40252059e-08 4.39083005e-09 2.53794779e-07 2.12046930e-08 -8.36090793e-08 4.90655340e-07 4.28250954e-07 1.17185293e+00 1.17673172e-02 1.13161364e-02 4.00460907e-01 4.39727384e-02 -2.04764778e-01 1.59539729e+00 1.43460525e+00
2.1200 2.16694306e-07 4.26978865e-08 -1.06063382e-09 2.53582066e-07 8.47886680e-09 -9.35579453e-08 5.11913625e-07 4.26834546e-07 1.16246494e+00 3.58697483e-02 -2.73373236e-03 4.00118320e-01 1.75857192e-02 -2.29113124e-01 1.59571928e+00 1.38419187e+00
2.1300 2.14874708e-07 5.96248703e-08 -1.98348163e-09 2.49798577e-07 -1.69343495e-09 -1.01277862e-07 5.22314673e-07 4.19343376e-07 1.15269597e+00 5.01033354e-02 -5.12052706e-03 3.94137944e-01 -3.50833797e-03 -2.48000956e-01 1.59181672e+00 1.34030743e+00
2.1400 2.13078612e-07 6.36969940e-08 3.47809263e-10 2.40274707e-07 -6.74324290e-09 -1.04875068e-07 5.17398123e-07 4.05779812e-07 1.14304632e+00 5.35344852e-02 8.75632909e-04 3.79098533e-01 -1.39814931e-02 -2.56791920e-01 1.57655497e+00 1.30578156e+00
2.1500 2.11361727e-07 5.66857537e-08 4.22698595e-09 2.24150465e-07 -5.47122340e-09 -1.03307098e-07 4.96424931e-07 3.87646610e-07 1.13381797e+00 4.76503208e-02 1.08620161e-02 3.53645703e-01 -1.13454609e-02 -2.52934781e-01 1.54597601e+00 1.28169577e+00
2.1600 2.09744540e-07 4.26504992e-08 7.93844622e-09 2.02233731e-07 1.55866780e-09 -9.66736517e-08 4.62567216e-07 3.67452232e-07 1.12512449e+00 3.58609344e-02 2.04207905e-02 3.19056610e-01 3.23156273e-03 -2.36675542e-01 1.50046283e+00 1.26701885e+00
2.1700 2.08224192e-07 2.68249134e-08 1.01012681e-08 1.76869152e-07 1.21646321e-08 -8.62088789e-08 4.22019526e-07 3.47975279e-07 1.11695402e+00 2.25639388e-02 2.59949751e-02 2.79032469e-01 2.52259548e-02 -2.11038289e-01 1.44454540e+00 1.25873307e+00
2.1800 2.06789722e-07 1.42927816e-08 9.87137712e-09 1.51360259e-07 2.31807824e-08 -7.39750270e-08 3.82314140e-07 3.31519896e-07 1.10925045e+00 1.20317267e-02 2.54093849e-02 2.38786326e-01 4.80724870e-02 -1.81074627e-01 1.38547789e+00 1.25247575e+00
2.1900 2.05433518e-07 8.80148358e-09 6.98813845e-09 1.29121667e-07 3.13730749e-08 -6.23414563e-08 3.50344807e-07 3.19376425e-07 1.10197439e+00 7.41421826e-03 1.79911404e-02 2.03705227e-01 6.50636348e-02 -1.52587554e-01 1.33108497e+00 1.24356105e+00
2.2000 2.04154022e-07 1.20035945e-08 1.69372146e-09 1.12814784e-07 3.43471365e-08 -5.33929673e-08 3.30666122e-07 3.11620291e-07 1.09511748e+00 1.01011945e-02 4.36255479e-03 1.77986710e-01 7.12324731e-02 -1.30682339e-01 1.28756794e+00 1.22811807e+00
2.2100 2.02949037e-07 2.32832933e-08 -5.42257183e-09 1.03717152e-07 3.11705715e-08 -4.84293171e-08 3.24526910e-07 3.07268164e-07 1.08866656e+00 1.95760317e-02 -1.39593856e-02 1.63644192e-01 6.46437944e-02 -1.18540873e-01 1.25792740e+00 1.20403032e+00
2.2200 2.01803500e-07 4.01565150e-08 -1.35997129e-08 1.01496146e-07 2.25345168e-08 -4.76888519e-08 3.29856448e-07 3.04702113e-07 1.08253843e+00 3.37516906e-02 -3.50146568e-02 1.60150532e-01 4.67298584e-02 -1.16745052e-01 1.24142600e+00 1.17141081e+00
2.2300 2.00678684e-07 5.90814682e-08 -2.20577872e-08 1.04430000e-07 1.04332584e-08 -5.03626330e-08 3.42132365e-07 3.02202990e-07 1.07652241e+00 4.96517679e-02 -5.67940343e-02 1.64787341e-01 2.16265691e-02 -1.23311684e-01 1.23416749e+00 1.13248237e+00
2.2400 1.99509965e-07 7.64219108e-08 -3.01064537e-08 1.09984783e-07 -2.50660234e-09 -5.48817800e-08 3.55810205e-07 2.98421823e-07 1.07026897e+00 6.42201522e-02 -7.75188528e-02 1.73555761e-01 -5.21748516e-03 -1.34396553e-01 1.23052603e+00 1.09091199e+00
2.2500 1.98217428e-07 8.92927182e-08 -3.72064558e-08 1.15556966e-07 -1.38148593e-08 -5.93851376e-08 3.65860656e-07 2.92660659e-07 1.06334712e+00 7.50319225e-02 -9.57998984e-02 1.82348199e-01 -2.86769439e-02 -1.45440050e-01 1.22492734e+00 1.05081035e+00
2.2600 1.96728503e-07 9.60833253e-08 -4.29938683e-08 1.19155985e-07 -2.18324783e-08 -6.22287557e-08 3.68973945e-07 2.84912711e-07 1.05536627e+00 8.07335693e-02 -1.10700186e-01 1.88025094e-01 -4.53082841e-02 -1.52415102e-01 1.21342475e+00 1.01570137e+00
2.2700 1.95006503e-07 9.65732635e-08 -4.72805630e-08 1.19836612e-07 -2.60443234e-08 -6.23951805e-08 3.64135816e-07 2.75696312e-07 1.04612943e+00 8.11403051e-02 -1.21736198e-01 1.89096687e-01 -5.40407976e-02 -1.52829586e-01 1.19463023e+00 9.87759842e-01
2.2800 1.93075294e-07 9.16843094e-08 -5.00418312e-08 1.17781095e-07 -2.70215474e-08 -5.96981497e-08 3.52498868e-07 2.65779171e-07 1.03576548e+00 7.70277717e-02 -1.28845730e-01 1.85852099e-01 -5.60580059e-02 -1.46227545e-01 1.16979962e+00 9.67514073e-01
2.2900 1.91030076e-07 8.30139647e-08 -5.13970959e-08 1.14044019e-07 -2.60374529e-08 -5.47436301e-08 3.36690965e-07 2.55909882e-07 1.02478677e+00 6.97397470e-02 -1.32337699e-01 1.79956298e-01 -5.40015218e-02 -1.34093592e-01 1.14214511e+00 9.54049998e-01
2.3000 1.89027655e-07 7.23360903e-08 -5.15855768e-08 1.10072013e-07 -2.45200828e-08 -4.86802431e-08 3.19850181e-07 2.46649855e-07 1.01403648e+00 6.07680896e-02 -1.32828894e-01 1.73692023e-01 -5.08357294e-02 -1.19241472e-01 1.11566770e+00 9.45590494e-01
2.3100 1.87255829e-07 6.12291878e-08 -5.09372564e-08 1.07166353e-07 -2.35410660e-08 -4.28292280e-08 3.04714114e-07 2.38343820e-07 1.00452409e+00 5.14399377e-02 -1.31168772e-01 1.69111842e-01 -4.87870549e-02 -1.04907648e-01 1.09390709e+00 9.40212392e-01
2.3200 1.85888564e-07 5.09166747e-08 -4.98400987e-08 1.06055913e-07 -2.35065495e-08 -3.83103134e-08 2.93021053e-07 2.31204190e-07 9.97184485e-01 4.27831996e-02 -1.28354917e-01 1.67364581e-01 -4.87019260e-02 -9.38349362e-02 1.07897735e+00 9.36440486e-01
2.3300 1.85039007e-07 4.23084295e-08 -4.87055973e-08 1.06696485e-07 -2.41299410e-08 -3.57697626e-08 2.85338324e-07 2.25438621e-07 9.92625760e-01 3.55614321e-02 -1.25444564e-01 1.68379056e-01 -4.99890837e-02 -8.76064502e-02 1.07112168e+00 9.33526151e-01
2.3400 1.84724330e-07 3.61550198e-08 -4.79349015e-08 1.08331262e-07 -2.46616360e-08 -3.52763983e-08 2.81275711e-07 2.21337677e-07 9.90940486e-01 3.04036841e-02 -1.23467950e-01 1.70959927e-01 -5.10951314e-02 -8.63910144e-02 1.06883615e+00 9.31350000e-01
2.3500 1.84853748e-07 3.31926068e-08 -4.78866220e-08 1.09764696e-07 -2.42652848e-08 -3.63953086e-08 2.79924428e-07 2.19263835e-07 9.91641528e-01 2.79266978e-02 -1.23346138e-01 1.73220094e-01 -5.02845480e-02 -8.91237593e-02 1.06944218e+00 9.30033874e-01
2.3600 1.85244768e-07 3.41765056e-08 -4.88458671e-08 1.09743503e-07 -2.23910306e-08 -3.83955101e-08 2.80318909e-07 2.19532369e-07 9.93749342e-01 2.87635935e-02 -1.25811954e-01 1.73182018e-01 -4.64140757e-02 -9.40147759e-02 1.06988300e+00 9.29454148e-01
2.3700 1.85664445e-07 3.97631243e-08 -5.09936738e-08 1.07319665e-07 -1.90125477e-08 -4.05129921e-08 2.81753561e-07 2.22228021e-07 9.96013424e-01 3.34650317e-02 -1.31331683e-01 1.69350404e-01 -3.94251855e-02 -9.91933601e-02 1.06749718e+00 9.28878631e-01
2.3800 1.85884857e-07 5.02765271e-08 -5.43778319e-08 1.02091536e-07 -1.46555565e-08 -4.21831014e-08 2.83875088e-07 2.27036430e-07 9.97210074e-01 4.23031960e-02 -1.40029976e-01 1.61092422e-01 -3.04043376e-02 -1.03277110e-01 1.06057572e+00 9.26894269e-01
2.3900 1.85737603e-07 6.54557666e-08 -5.88898559e-08 9.42688381e-08 -1.02252763e-08 -4.31756733e-08 2.86572352e-07 2.33171402e-07 9.96434847e-01 5.50593580e-02 -1.51630190e-01 1.48739991e-01 -2.12261519e-02 -1.05702790e-01 1.04860401e+00 9.21675064e-01
2.4000 1.85152218e-07 8.42986742e-08 -6.42566799e-08 8.45661533e-08 -6.70929680e-09 -4.36039335e-08 2.89760366e-07 2.39447135e-07 9.93308686e-01 7.08923030e-02 -1.65432366e-01 1.33421478e-01 -1.39377862e-02 -1.06748032e-01 1.03219010e+00 9.11504283e-01
2.4100 1.84168060e-07 1.05089775e-07 -7.00568850e-08 7.39780389e-08 -4.86758261e-09 -4.38204569e-08 2.93178989e-07 2.44490950e-07 9.88041751e-01 8.83614081e-02 -1.80354280e-01 1.16706725e-01 -1.01160508e-02 -1.07276428e-01 1.01275560e+00 8.95363124e-01
2.4200 1.82916988e-07 1.25635921e-07 -7.57678457e-08 6.35140452e-08 -5.01397098e-09 -4.42468058e-08 2.96299109e-07 2.47038332e-07 9.81340551e-01 1.05624340e-01 -1.95052222e-01 1.00188946e-01 -1.04137350e-02 -1.08320261e-01 9.92101615e-01 8.73367619e-01
2.4300 1.81582570e-07 1.43658312e-07 -8.08418854e-08 5.39699932e-08 -6.95079829e-09 -4.51985278e-08 2.98368990e-07 2.46219664e-07 9.74189193e-01 1.20766352e-01 -2.08116738e-01 8.51239455e-02 -1.44231930e-02 -1.10651921e-01 9.71962753e-01 8.46887639e-01
2.4400 1.80348072e-07 1.57232639e-07 -8.47986529e-08 4.57884326e-08 -1.00592886e-08 -4.67614022e-08 2.98570490e-07 2.41749799e-07 9.67570492e-01 1.32170213e-01 -2.18310485e-01 7.22101058e-02 -2.08629647e-02 -1.14480908e-01 9.53640327e-01 8.18296454e-01
2.4500 1.79348171e-07 1.65151145e-07 -8.73116467e-08 3.90275343e-08 -1.34959877e-08 -4.87524597e-08 2.96215204e-07 2.33966757e-07 9.62207022e-01 1.38820694e-01 -2.24791305e-01 6.15394472e-02 -2.79846144e-02 -1.19358505e-01 9.37775858e-01 7.90432738e-01
2.4600 1.78637485e-07 1.67107256e-07 -8.82636650e-08 3.34259624e-08 -1.64178465e-08 -5.07693663e-08 2.90907038e-07 2.23719826e-07 9.58392335e-01 1.40459999e-01 -2.27255491e-01 5.27000440e-02 -3.40394481e-02 -1.24298878e-01 9.24296887e-01 7.65958560e-01
2.4700 1.78183423e-07 1.63663395e-07 -8.77517681e-08 2.85303033e-08 -1.81625188e-08 -5.23045597e-08 2.82625353e-07 2.12158275e-07 9.55952608e-01 1.37560925e-01 -2.25951057e-01 4.49770364e-02 -3.76528012e-02 -1.28058746e-01 9.12539513e-01 7.46827965e-01
2.4800 1.77883428e-07 1.56032390e-07 -8.60366373e-08 2.38445613e-08 -1.83404225e-08 -5.28841600e-08 2.71723742e-07 2.00499160e-07 9.54338975e-01 1.31143230e-01 -2.21547727e-01 3.75883574e-02 -3.80156112e-02 -1.29477666e-01 9.01522835e-01 7.34029558e-01
2.4900 1.77599704e-07 1.45756519e-07 -8.34498784e-08 1.89658070e-08 -1.68362547e-08 -5.21897080e-08 2.58872151e-07 1.89846189e-07 9.52813599e-01 1.22503787e-01 -2.14898437e-01 2.98985598e-02 -3.48882199e-02 -1.27776183e-01 8.90317509e-01 7.27653105e-01
2.5000 1.77200149e-07 1.34387650e-07 -8.02891734e-08 1.36809636e-08 -1.37523405e-08 -5.01316683e-08 2.44979590e-07 1.81095581e-07 9.50668970e-01 1.12947533e-01 -2.06769319e-01 2.15713416e-02 -2.84832947e-02 -1.22735757e-01 8.78418526e-01 7.27199474e-01
2.5100 1.76593535e-07 1.23253247e-07 -7.67384646e-08 8.01148494e-09 -9.34114959e-09 -4.68619206e-08 2.31119803e-07 1.74916733e-07 9.47416344e-01 1.03590527e-01 -1.97633996e-01 1.26399338e-02 -1.93258769e-02 -1.14729182e-01 8.66012808e-01 7.31957749e-01
2.5200 1.75749870e-07 1.13347295e-07 -7.28444129e-08 2.20213371e-09 -3.96547358e-09 -4.27311809e-08 2.18454886e-07 1.71758231e-07 9.42894791e-01 9.52680707e-02 -1.87612726e-01 3.48941303e-03 -8.17038652e-03 -1.04616092e-01 8.54039548e-01 7.41253070e-01
2.5300 1.74702186e-07 1.05333076e-07 -6.85617479e-08 -3.34299695e-09 1.90176095e-09 -3.82105323e-08 2.08130517e-07 1.71821746e-07 9.37280758e-01 8.85369807e-02 -1.76588973e-01 -5.24409792e-03 4.00043357e-03 -9.35505558e-02 8.43984667e-01 7.54434545e-01
2.5400 1.73531802e-07 9.96073529e-08 -6.38543756e-08 -8.16782538e-09 7.65698727e-09 -3.38009987e-08 2.01116954e-07 1.74972942e-07 9.31009141e-01 8.37296480e-02 -1.64469667e-01 -1.28425489e-02 1.59336774e-02 -8.27594556e-02 8.37426572e-01 7.70600794e-01
2.5500 1.72343585e-07 9.63660026e-08 -5.88152771e-08 -1.18981504e-08 1.25643739e-08 -2.99518447e-08 1.97996160e-07 1.80608690e-07 9.24640898e-01 8.10094715e-02 -1.51493983e-01 -1.87168959e-02 2.61033649e-02 -7.33423244e-02 8.35439490e-01 7.88200531e-01
2.5600 1.71239675e-07 9.56297145e-08 -5.37556516e-08 -1.43765711e-08 1.58129295e-08 -2.70001847e-08 1.98737167e-07 1.87549912e-07 9.18722454e-01 8.03927901e-02 -1.38463008e-01 -2.26197203e-02 3.28289397e-02 -6.61235162e-02 8.38032516e-01 8.04737939e-01
2.5700 1.70299154e-07 9.72231065e-08 -4.92185437e-08 -1.57657674e-08 1.66507404e-08 -2.51357350e-08 2.02537950e-07 1.94052955e-07 9.13677059e-01 8.17316195e-02 -1.26775006e-01 -2.48080210e-02 3.45533221e-02 -6.15660892e-02 8.43825651e-01 8.16812884e-01
2.5800 1.69568056e-07 1.00733561e-07 -4.58945686e-08 -1.65860952e-08 1.45794811e-08 -2.43885285e-08 2.07820954e-07 1.98011906e-07 9.09751451e-01 8.46792134e-02 -1.18208537e-01 -2.61024938e-02 3.02456638e-02 -5.97420371e-02 8.50119634e-01 8.20623260e-01
2.5900 1.69060060e-07 1.05491511e-07 -4.44509689e-08 -1.76620002e-08 9.55735621e-09 -2.46354941e-08 2.12438602e-07 1.97360464e-07 9.07019679e-01 8.86734713e-02 -1.14482331e-01 -2.78030865e-02 1.98215110e-02 -6.03487666e-02 8.53407733e-01 8.12880477e-01
2.6000 1.68764779e-07 1.10605298e-07 -4.53189919e-08 -1.99714334e-08 2.13883837e-09 -2.56230618e-08 2.14079652e-07 1.90595429e-07 9.05427446e-01 9.29660471e-02 -1.16707733e-01 -3.14516171e-02 4.43203057e-03 -6.27647831e-02 8.50234142e-01 7.91901390e-01
2.6100 1.68658739e-07 1.15056531e-07 -4.85062608e-08 -2.44199323e-08 -6.51518305e-09 -2.70049726e-08 2.10789077e-07 1.77268922e-07 9.04850672e-01 9.67021962e-02 -1.24905420e-01 -3.84755955e-02 -1.35152014e-02 -6.61424923e-02 8.38171853e-01 7.58514159e-01
2.6200 1.68714341e-07 1.17830528e-07 -5.35014805e-08 -3.15887010e-08 -1.47919570e-08 -2.83947322e-08 2.01454688e-07 1.58267999e-07 9.05143141e-01 9.90301026e-02 -1.37759837e-01 -4.97910170e-02 -3.06766195e-02 -6.95366670e-02 8.16622390e-01 7.16409104e-01
2.6300 1.68903973e-07 1.18037589e-07 -5.93162897e-08 -4.15240470e-08 -2.09326492e-08 -2.94293226e-08 1.86101225e-07 1.35739253e-07 9.06158104e-01 9.92025656e-02 -1.52726794e-01 -6.54703491e-02 -4.34064062e-02 -7.20602736e-02 7.87163527e-01 6.71696847e-01
2.6400 1.69199037e-07 1.14985004e-07 -6.46691558e-08 -5.36354820e-08 -2.34254391e-08 -2.98355784e-08 1.65879403e-07 1.12618386e-07 9.07742733e-01 9.66374128e-02 -1.66506857e-01 -8.45818599e-02 -4.85711691e-02 -7.30466293e-02 7.53291430e-01 6.31673631e-01
2.6500 1.69565967e-07 1.08186220e-07 -6.82711769e-08 -6.67481654e-08 -2.13868559e-08 -2.94854231e-08 1.42732845e-07 9.18605656e-08 9.09716613e-01 9.09252326e-02 -1.75781222e-01 -1.05272341e-01 -4.43402611e-02 -7.21841736e-02 7.19588282e-01 6.03063847e-01
2.6600 1.69962460e-07 9.73299841e-08 -6.91383336e-08 -7.93158116e-08 -1.48251247e-08 -2.84241041e-08 1.18838299e-07 7.55890700e-08 9.11851594e-01 8.18035967e-02 -1.78015766e-01 -1.25102890e-01 -3.07315846e-02 -6.95851184e-02 6.90536534e-01 5.90219831e-01
2.6700 1.70336843e-07 8.22600167e-08 -6.68414284e-08 -8.97532124e-08 -4.70421042e-09 -2.68589638e-08 9.60022192e-08 6.44390449e-08 9.13868738e-01 6.91401754e-02 -1.72104700e-01 -1.41573333e-01 -9.74431858e-03 -6.57575878e-02 6.69330880e-01 5.93828974e-01
2.6800 1.70632051e-07 6.30181005e-08 -6.16191876e-08 -9.68076368e-08 7.22196050e-09 -2.51054850e-08 7.52233276e-08 5.73398032e-08 9.15460052e-01 5.29691671e-02 -1.58661907e-01 -1.52707956e-01 1.49847471e-02 -6.14733539e-02 6.57059357e-01 6.10570750e-01
2.6900 1.70793659e-07 3.99746625e-08 -5.43182662e-08 -9.98693451e-08 1.87735229e-08 -2.35001171e-08 5.65807106e-08 5.18541165e-08 9.16332051e-01 3.36012087e-02 -1.39866581e-01 -1.57545204e-01 3.89358689e-02 -5.75545018e-02 6.52521475e-01 6.33902842e-01
2.7000 1.70779756e-07 1.40193165e-08 -4.61746295e-08 -9.91314710e-08 2.78202827e-08 -2.23015871e-08 3.94929724e-08 4.50116680e-08 9.16259066e-01 1.17836159e-02 -1.18900418e-01 -1.56389791e-01 5.76923954e-02 -5.46321467e-02 6.52752472e-01 6.55812721e-01
2.7100 1.70569649e-07 -1.32693656e-08 -3.84979774e-08 -9.55478163e-08 3.27505432e-08 -2.16093150e-08 2.32544893e-08 3.43957175e-08 9.15130103e-01 -1.11569033e-02 -9.91351472e-02 -1.50746083e-01 6.79128092e-02 -5.29472011e-02 6.54091969e-01 6.69057577e-01
2.7200 1.70168732e-07 -3.95848542e-08 -3.23494145e-08 -9.05935170e-08 3.28157592e-08 -2.13257841e-08 7.64094601e-09 1.91309211e-08 9.12974915e-01 -3.32814969e-02 -8.33026362e-02 -1.42940572e-01 6.80453661e-02 -5.22588129e-02 6.53450209e-01 6.69236762e-01
2.7300 1.69608119e-07 -6.20804181e-08 -2.83032443e-08 -8.58913079e-08 2.82668915e-08 -2.11786268e-08 -6.66685086e-09 4.21413863e-10 9.09961756e-01 -5.21970295e-02 -7.28815931e-02 -1.35532402e-01 5.86108495e-02 -5.18989147e-02 6.49350732e-01 6.56062667e-01
2.7400 1.68939236e-07 -7.78185586e-08 -2.63564270e-08 -8.28071041e-08 2.02540194e-08 -2.08004598e-08 -1.80428541e-08 -1.85892946e-08 9.06367994e-01 -6.54338912e-02 -6.78644403e-02 -1.30675528e-01 4.19944177e-02 -5.09679609e-02 6.42394134e-01 6.33420591e-01
2.7500 1.68224952e-07 -8.44244576e-08 -2.60028438e-08 -8.21292614e-08 1.05228072e-08 -1.98455517e-08 -2.43316111e-08 -3.36543556e-08 9.02532173e-01 -7.09952835e-02 -6.69484941e-02 -1.29612905e-01 2.18161635e-02 -4.86205658e-02 6.34975490e-01 6.08171087e-01
2.7600 1.67529543e-07 -8.07926308e-08 -2.64391370e-08 -8.39218751e-08 9.92406081e-10 -1.81085946e-08 -2.36240995e-08 -4.07402881e-08 8.98799836e-01 -6.79512303e-02 -6.80658856e-02 -1.32445195e-01 2.05576540e-03 -4.43560241e-02 6.30337526e-01 5.88037267e-01
2.7700 1.66909624e-07 -6.76382174e-08 -2.68307290e-08 -8.75905055e-08 -6.67431581e-09 -1.56073655e-08 -1.51498281e-08 -3.74315094e-08 8.95474757e-01 -5.69020188e-02 -6.90683921e-02 -1.38234530e-01 -1.38387869e-02 -3.82202213e-02 6.31269816e-01 5.79210808e-01
