# Time-averaged data for fix fN
# TimeStep v_NAr v_NAr2
200000 1705 2.90702e+06
205000 1716 2.94466e+06
210000 1733 3.00329e+06
215000 1744 3.04154e+06
220000 1758 3.09056e+06
225000 1775 3.15062e+06
230000 1785 3.18622e+06
235000 1804 3.25442e+06
240000 1810 3.2761e+06
245000 1814 3.2906e+06
250000 1818 3.30512e+06
255000 1838 3.37824e+06
260000 1846 3.40772e+06
265000 1860 3.4596e+06
270000 1866 3.48196e+06
275000 1869 3.49316e+06
280000 1872 3.50438e+06
285000 1879 3.53064e+06
290000 1884 3.54946e+06
295000 1889 3.56832e+06
300000 1893 3.58345e+06
305000 1897 3.59861e+06
310000 1900 3.61e+06
315000 1899 3.6062e+06
320000 1894 3.58724e+06
325000 1898 3.6024e+06
330000 1897 3.59861e+06
335000 1903 3.62141e+06
340000 1907 3.63665e+06
345000 1904 3.62522e+06
350000 1911 3.65192e+06
355000 1915 3.66722e+06
360000 1919 3.68256e+06
365000 1917 3.67489e+06
370000 1924 3.70178e+06
375000 1926 3.70948e+06
380000 1930 3.7249e+06
385000 1928 3.71718e+06
390000 1929 3.72104e+06
395000 1928 3.71718e+06
400000 1932 3.73262e+06
405000 1928 3.71718e+06
410000 1926 3.70948e+06
415000 1924 3.70178e+06
420000 1925 3.70562e+06
425000 1925 3.70562e+06
430000 1923 3.69793e+06
435000 1924 3.70178e+06
440000 1928 3.71718e+06
445000 1924 3.70178e+06
450000 1928 3.71718e+06
455000 1921 3.69024e+06
460000 1928 3.71718e+06
465000 1930 3.7249e+06
470000 1928 3.71718e+06
475000 1937 3.75197e+06
480000 1937 3.75197e+06
485000 1942 3.77136e+06
490000 1939 3.75972e+06
495000 1945 3.78302e+06
500000 1944 3.77914e+06
505000 1946 3.78692e+06
510000 1946 3.78692e+06
515000 1947 3.79081e+06
520000 1946 3.78692e+06
525000 1946 3.78692e+06
530000 1947 3.79081e+06
535000 1948 3.7947e+06
540000 1950 3.8025e+06
545000 1954 3.81812e+06
550000 1954 3.81812e+06
555000 1954 3.81812e+06
560000 1959 3.83768e+06
565000 1961 3.84552e+06
570000 1961 3.84552e+06
575000 1958 3.83376e+06
580000 1954 3.81812e+06
585000 1951 3.8064e+06
590000 1951 3.8064e+06
595000 1952 3.8103e+06
600000 1956 3.82594e+06
605000 1959 3.83768e+06
610000 1963 3.85337e+06
615000 1959 3.83768e+06
620000 1961 3.84552e+06
625000 1959 3.83768e+06
630000 1960 3.8416e+06
635000 1956 3.82594e+06
640000 1960 3.8416e+06
645000 1962 3.84944e+06
650000 1960 3.8416e+06
655000 1960 3.8416e+06
660000 1959 3.83768e+06
665000 1954 3.81812e+06
670000 1957 3.82985e+06
675000 1956 3.82594e+06
680000 1952 3.8103e+06
685000 1953 3.81421e+06
690000 1953 3.81421e+06
695000 1957 3.82985e+06
700000 1955 3.82202e+06
705000 1951 3.8064e+06
710000 1952 3.8103e+06
715000 1951 3.8064e+06
720000 1950 3.8025e+06
725000 1956 3.82594e+06
730000 1953 3.81421e+06
735000 1954 3.81812e+06
740000 1951 3.8064e+06
745000 1953 3.81421e+06
750000 1954 3.81812e+06
755000 1955 3.82202e+06
760000 1956 3.82594e+06
765000 1954 3.81812e+06
770000 1953 3.81421e+06
775000 1954 3.81812e+06
780000 1948 3.7947e+06
785000 1950 3.8025e+06
790000 1950 3.8025e+06
795000 1951 3.8064e+06
800000 1952 3.8103e+06
805000 1955 3.82202e+06
810000 1959 3.83768e+06
815000 1957 3.82985e+06
820000 1955 3.82202e+06
825000 1959 3.83768e+06
830000 1960 3.8416e+06
835000 1958 3.83376e+06
840000 1959 3.83768e+06
845000 1959 3.83768e+06
850000 1961 3.84552e+06
855000 1963 3.85337e+06
860000 1961 3.84552e+06
865000 1961 3.84552e+06
870000 1965 3.86122e+06
875000 1966 3.86516e+06
880000 1964 3.8573e+06
885000 1958 3.83376e+06
890000 1962 3.84944e+06
895000 1961 3.84552e+06
900000 1959 3.83768e+06
905000 1961 3.84552e+06
910000 1959 3.83768e+06
915000 1957 3.82985e+06
920000 1958 3.83376e+06
925000 1961 3.84552e+06
930000 1955 3.82202e+06
935000 1954 3.81812e+06
940000 1961 3.84552e+06
945000 1957 3.82985e+06
950000 1959 3.83768e+06
955000 1960 3.8416e+06
960000 1956 3.82594e+06
965000 1954 3.81812e+06
970000 1953 3.81421e+06
975000 1950 3.8025e+06
980000 1954 3.81812e+06
985000 1955 3.82202e+06
990000 1958 3.83376e+06
995000 1958 3.83376e+06
1000000 1959 3.83768e+06
