# Time-averaged data for fix fN
# TimeStep v_NAr v_NAr2
200000 173 29929
205000 182 33124
210000 173 29929
215000 169 28561
220000 167 27889
225000 170 28900
230000 177 31329
235000 172 29584
240000 190 36100
245000 189 35721
250000 173 29929
255000 181 32761
260000 173 29929
265000 165 27225
270000 177 31329
275000 190 36100
280000 179 32041
285000 189 35721
290000 216 46656
295000 206 42436
300000 180 32400
305000 189 35721
310000 199 39601
315000 171 29241
320000 177 31329
325000 185 34225
330000 188 35344
335000 181 32761
340000 182 33124
345000 177 31329
350000 158 24964
355000 178 31684
360000 185 34225
365000 173 29929
370000 171 29241
375000 167 27889
380000 168 28224
385000 179 32041
390000 174 30276
395000 191 36481
400000 168 28224
405000 167 27889
410000 154 23716
415000 167 27889
420000 179 32041
425000 169 28561
430000 185 34225
435000 186 34596
440000 190 36100
445000 195 38025
450000 191 36481
455000 182 33124
460000 174 30276
465000 184 33856
470000 173 29929
475000 194 37636
480000 189 35721
485000 186 34596
490000 184 33856
495000 192 36864
500000 190 36100
505000 172 29584
510000 169 28561
515000 183 33489
520000 187 34969
525000 172 29584
530000 185 34225
535000 186 34596
540000 165 27225
545000 170 28900
550000 170 28900
555000 178 31684
560000 168 28224
565000 195 38025
570000 178 31684
575000 179 32041
580000 180 32400
585000 180 32400
590000 182 33124
595000 172 29584
600000 169 28561
605000 176 30976
610000 160 25600
615000 181 32761
620000 189 35721
625000 184 33856
630000 185 34225
635000 170 28900
640000 168 28224
645000 160 25600
650000 160 25600
655000 156 24336
660000 172 29584
665000 161 25921
670000 158 24964
675000 170 28900
680000 177 31329
685000 170 28900
690000 183 33489
695000 175 30625
700000 175 30625
705000 170 28900
710000 171 29241
715000 182 33124
720000 184 33856
725000 177 31329
730000 179 32041
735000 176 30976
740000 185 34225
745000 159 25281
750000 171 29241
755000 162 26244
760000 190 36100
765000 178 31684
770000 160 25600
775000 168 28224
780000 184 33856
785000 180 32400
790000 182 33124
795000 181 32761
800000 165 27225
805000 173 29929
810000 167 27889
815000 179 32041
820000 161 25921
825000 171 29241
830000 184 33856
835000 174 30276
840000 175 30625
845000 183 33489
850000 181 32761
855000 191 36481
860000 185 34225
865000 188 35344
870000 178 31684
875000 187 34969
880000 184 33856
885000 202 40804
890000 174 30276
895000 187 34969
900000 180 32400
905000 161 25921
910000 187 34969
915000 181 32761
920000 180 32400
925000 183 33489
930000 201 40401
935000 188 35344
940000 175 30625
945000 181 32761
950000 158 24964
955000 144 20736
960000 156 24336
965000 167 27889
970000 181 32761
975000 166 27556
980000 153 23409
985000 153 23409
990000 166 27556
995000 179 32041
1000000 176 30976
