# Time-averaged data for fix fN
# TimeStep v_NAr v_NAr2
200000 34 1156
205000 31 961
210000 36 1296
215000 32 1024
220000 37 1369
225000 34 1156
230000 33 1089
235000 30 900
240000 42 1764
245000 33 1089
250000 33 1089
255000 36 1296
260000 34 1156
265000 34 1156
270000 32 1024
275000 40 1600
280000 32 1024
285000 30 900
290000 35 1225
295000 29 841
300000 26 676
305000 39 1521
310000 42 1764
315000 36 1296
320000 38 1444
325000 37 1369
330000 29 841
335000 32 1024
340000 36 1296
345000 40 1600
350000 31 961
355000 38 1444
360000 30 900
365000 29 841
370000 29 841
375000 35 1225
380000 37 1369
385000 36 1296
390000 36 1296
395000 42 1764
400000 46 2116
405000 38 1444
410000 34 1156
415000 33 1089
420000 26 676
425000 32 1024
430000 33 1089
435000 33 1089
440000 34 1156
445000 36 1296
450000 35 1225
455000 38 1444
460000 38 1444
465000 35 1225
470000 33 1089
475000 28 784
480000 39 1521
485000 33 1089
490000 37 1369
495000 36 1296
500000 40 1600
505000 32 1024
510000 32 1024
515000 36 1296
520000 29 841
525000 33 1089
530000 30 900
535000 28 784
540000 32 1024
545000 29 841
550000 30 900
555000 33 1089
560000 31 961
565000 27 729
570000 39 1521
575000 29 841
580000 31 961
585000 35 1225
590000 40 1600
595000 42 1764
600000 37 1369
605000 36 1296
610000 34 1156
615000 32 1024
620000 35 1225
625000 42 1764
630000 40 1600
635000 31 961
640000 43 1849
645000 30 900
650000 34 1156
655000 33 1089
660000 37 1369
665000 33 1089
670000 42 1764
675000 36 1296
680000 32 1024
685000 27 729
690000 28 784
695000 41 1681
700000 39 1521
705000 40 1600
710000 35 1225
715000 29 841
720000 31 961
725000 35 1225
730000 40 1600
735000 40 1600
740000 37 1369
745000 30 900
750000 32 1024
755000 37 1369
760000 40 1600
765000 33 1089
770000 38 1444
775000 44 1936
780000 31 961
785000 39 1521
790000 33 1089
795000 31 961
800000 31 961
805000 39 1521
810000 40 1600
815000 33 1089
820000 32 1024
825000 33 1089
830000 37 1369
835000 46 2116
840000 40 1600
845000 33 1089
850000 36 1296
855000 31 961
860000 35 1225
865000 32 1024
870000 32 1024
875000 39 1521
880000 32 1024
885000 36 1296
890000 34 1156
895000 33 1089
900000 36 1296
905000 32 1024
910000 27 729
915000 32 1024
920000 27 729
925000 37 1369
930000 36 1296
935000 36 1296
940000 31 961
945000 33 1089
950000 33 1089
955000 34 1156
960000 38 1444
965000 33 1089
970000 39 1521
975000 33 1089
980000 35 1225
985000 31 961
990000 30 900
995000 33 1089
1000000 33 1089
