# Time-averaged data for fix fN
# TimeStep v_NAr v_NAr2
200000 746 556516
205000 759 576081
210000 750 562500
215000 750 562500
220000 759 576081
225000 764 583696
230000 767 588289
235000 771 594441
240000 756 571536
245000 757 573049
250000 786 617796
255000 776 602176
260000 775 600625
265000 782 611524
270000 771 594441
275000 776 602176
280000 783 613089
285000 777 603729
290000 756 571536
295000 769 591361
300000 764 583696
305000 769 591361
310000 770 592900
315000 767 588289
320000 790 624100
325000 797 635209
330000 776 602176
335000 776 602176
340000 788 620944
345000 796 633616
350000 779 606841
355000 748 559504
360000 784 614656
365000 761 579121
370000 789 622521
375000 804 646416
380000 766 586756
385000 741 549081
390000 759 576081
395000 772 595984
400000 774 599076
405000 770 592900
410000 771 594441
415000 768 589824
420000 769 591361
425000 764 583696
430000 765 585225
435000 745 555025
440000 768 589824
445000 780 608400
450000 771 594441
455000 758 574564
460000 772 595984
465000 782 611524
470000 791 625681
475000 782 611524
480000 760 577600
485000 765 585225
490000 747 558009
495000 746 556516
500000 768 589824
505000 760 577600
510000 763 582169
515000 767 588289
520000 777 603729
525000 777 603729
530000 770 592900
535000 771 594441
540000 784 614656
545000 753 567009
550000 759 576081
555000 761 579121
560000 759 576081
565000 763 582169
570000 745 555025
575000 772 595984
580000 770 592900
585000 759 576081
590000 735 540225
595000 767 588289
600000 777 603729
605000 789 622521
610000 780 608400
615000 781 609961
620000 792 627264
625000 783 613089
630000 769 591361
635000 787 619369
640000 797 635209
645000 782 611524
650000 769 591361
655000 786 617796
660000 783 613089
665000 784 614656
670000 787 619369
675000 788 620944
680000 782 611524
685000 786 617796
690000 782 611524
695000 788 620944
700000 771 594441
705000 748 559504
710000 749 561001
715000 753 567009
720000 753 567009
725000 748 559504
730000 729 531441
735000 764 583696
740000 768 589824
745000 772 595984
750000 761 579121
755000 771 594441
760000 771 594441
765000 770 592900
770000 764 583696
775000 786 617796
780000 799 638401
785000 776 602176
790000 763 582169
795000 766 586756
800000 775 600625
805000 768 589824
810000 778 605284
815000 781 609961
820000 753 567009
825000 769 591361
830000 758 574564
835000 766 586756
840000 755 570025
845000 763 582169
850000 752 565504
855000 772 595984
860000 752 565504
865000 757 573049
870000 747 558009
875000 757 573049
880000 748 559504
885000 744 553536
890000 754 568516
895000 746 556516
900000 766 586756
905000 759 576081
910000 760 577600
915000 761 579121
920000 767 588289
925000 770 592900
930000 747 558009
935000 731 534361
940000 754 568516
945000 758 574564
950000 757 573049
955000 751 564001
960000 755 570025
965000 777 603729
970000 751 564001
975000 749 561001
980000 768 589824
985000 766 586756
990000 756 571536
995000 760 577600
1000000 763 582169
