# Time-averaged data for fix fN
# TimeStep v_NAr v_NAr2
200000 685 469225
205000 687 471969
210000 682 465124
215000 699 488601
220000 680 462400
225000 686 470596
230000 674 454276
235000 702 492804
240000 708 501264
245000 732 535824
250000 718 515524
255000 710 504100
260000 719 516961
265000 720 518400
270000 724 524176
275000 719 516961
280000 731 534361
285000 714 509796
290000 731 534361
295000 748 559504
300000 738 544644
305000 740 547600
310000 748 559504
315000 725 525625
320000 733 537289
325000 737 543169
330000 721 519841
335000 715 511225
340000 715 511225
345000 694 481636
350000 711 505521
355000 714 509796
360000 713 508369
365000 700 490000
370000 720 518400
375000 699 488601
380000 712 506944
385000 705 497025
390000 695 483025
395000 701 491401
400000 693 480249
405000 719 516961
410000 722 521284
415000 705 497025
420000 699 488601
425000 711 505521
430000 732 535824
435000 736 541696
440000 725 525625
445000 711 505521
450000 712 506944
455000 715 511225
460000 725 525625
465000 708 501264
470000 721 519841
475000 711 505521
480000 709 502681
485000 703 494209
490000 712 506944
495000 713 508369
500000 705 497025
505000 699 488601
510000 703 494209
515000 726 527076
520000 716 512656
525000 724 524176
530000 720 518400
535000 705 497025
540000 713 508369
545000 717 514089
550000 705 497025
555000 710 504100
560000 720 518400
565000 730 532900
570000 723 522729
575000 702 492804
580000 732 535824
585000 726 527076
590000 742 550564
595000 737 543169
600000 727 528529
605000 716 512656
610000 722 521284
615000 713 508369
620000 711 505521
625000 701 491401
630000 716 512656
635000 710 504100
640000 727 528529
645000 714 509796
650000 705 497025
655000 722 521284
660000 734 538756
665000 721 519841
670000 689 474721
675000 677 458329
680000 687 471969
685000 683 466489
690000 679 461041
695000 673 452929
700000 724 524176
705000 717 514089
710000 706 498436
715000 699 488601
720000 691 477481
725000 688 473344
730000 691 477481
735000 713 508369
740000 717 514089
745000 740 547600
750000 749 561001
755000 731 534361
760000 724 524176
765000 718 515524
770000 725 525625
775000 721 519841
780000 711 505521
785000 722 521284
790000 735 540225
795000 713 508369
800000 719 516961
805000 722 521284
810000 708 501264
815000 719 516961
820000 705 497025
825000 703 494209
830000 720 518400
835000 709 502681
840000 700 490000
845000 702 492804
850000 711 505521
855000 710 504100
860000 715 511225
865000 714 509796
870000 703 494209
875000 714 509796
880000 735 540225
885000 720 518400
890000 721 519841
895000 722 521284
900000 702 492804
905000 696 484416
910000 710 504100
915000 693 480249
920000 711 505521
925000 719 516961
930000 706 498436
935000 703 494209
940000 707 499849
945000 723 522729
950000 721 519841
955000 715 511225
960000 714 509796
965000 715 511225
970000 709 502681
975000 709 502681
980000 680 462400
985000 678 459684
990000 686 470596
995000 694 481636
1000000 697 485809
