# Time-averaged data for fix fN
# TimeStep v_NAr v_NAr2
200000 421 177241
205000 414 171396
210000 415 172225
215000 398 158404
220000 378 142884
225000 381 145161
230000 390 152100
235000 385 148225
240000 393 154449
245000 383 146689
250000 389 151321
255000 416 173056
260000 410 168100
265000 418 174724
270000 405 164025
275000 413 170569
280000 410 168100
285000 416 173056
290000 424 179776
295000 420 176400
300000 407 165649
305000 423 178929
310000 429 184041
315000 437 190969
320000 418 174724
325000 406 164836
330000 436 190096
335000 423 178929
340000 420 176400
345000 404 163216
350000 418 174724
355000 422 178084
360000 425 180625
365000 433 187489
370000 451 203401
375000 452 204304
380000 439 192721
385000 433 187489
390000 420 176400
395000 443 196249
400000 434 188356
405000 422 178084
410000 431 185761
415000 441 194481
420000 413 170569
425000 420 176400
430000 421 177241
435000 411 168921
440000 424 179776
445000 409 167281
450000 412 169744
455000 405 164025
460000 415 172225
465000 406 164836
470000 410 168100
475000 412 169744
480000 405 164025
485000 399 159201
490000 413 170569
495000 415 172225
500000 412 169744
505000 409 167281
510000 398 158404
515000 390 152100
520000 396 156816
525000 421 177241
530000 428 183184
535000 443 196249
540000 437 190969
545000 450 202500
550000 440 193600
555000 435 189225
560000 436 190096
565000 433 187489
570000 445 198025
575000 444 197136
580000 432 186624
585000 426 181476
590000 422 178084
595000 449 201601
600000 441 194481
605000 435 189225
610000 428 183184
615000 413 170569
620000 417 173889
625000 413 170569
630000 426 181476
635000 410 168100
640000 392 153664
645000 404 163216
650000 394 155236
655000 397 157609
660000 410 168100
665000 421 177241
670000 411 168921
675000 426 181476
680000 440 193600
685000 431 185761
690000 452 204304
695000 443 196249
700000 443 196249
705000 422 178084
710000 416 173056
715000 421 177241
720000 424 179776
725000 411 168921
730000 400 160000
735000 400 160000
740000 426 181476
745000 415 172225
750000 412 169744
755000 416 173056
760000 408 166464
765000 404 163216
770000 414 171396
775000 414 171396
780000 416 173056
785000 438 191844
790000 441 194481
795000 439 192721
800000 414 171396
805000 436 190096
810000 432 186624
815000 415 172225
820000 406 164836
825000 428 183184
830000 445 198025
835000 429 184041
840000 429 184041
845000 405 164025
850000 403 162409
855000 400 160000
860000 423 178929
865000 422 178084
870000 421 177241
875000 401 160801
880000 403 162409
885000 425 180625
890000 424 179776
895000 428 183184
900000 418 174724
905000 418 174724
910000 411 168921
915000 424 179776
920000 414 171396
925000 420 176400
930000 409 167281
935000 428 183184
940000 432 186624
945000 421 177241
950000 423 178929
955000 428 183184
960000 423 178929
965000 416 173056
970000 414 171396
975000 397 157609
980000 403 162409
985000 419 175561
990000 421 177241
995000 413 170569
1000000 415 172225
