# Time-averaged data for fix fN
# TimeStep v_NAr v_NAr2
200000 476 226576
205000 473 223729
210000 468 219024
215000 487 237169
220000 473 223729
225000 461 212521
230000 470 220900
235000 471 221841
240000 497 247009
245000 493 243049
250000 490 240100
255000 498 248004
260000 483 233289
265000 489 239121
270000 514 264196
275000 495 245025
280000 499 249001
285000 490 240100
290000 491 241081
295000 510 260100
300000 499 249001
305000 501 251001
310000 494 244036
315000 487 237169
320000 487 237169
325000 493 243049
330000 481 231361
335000 485 235225
340000 487 237169
345000 484 234256
350000 471 221841
355000 476 226576
360000 484 234256
365000 497 247009
370000 483 233289
375000 492 242064
380000 504 254016
385000 514 264196
390000 501 251001
395000 513 263169
400000 518 268324
405000 522 272484
410000 509 259081
415000 502 252004
420000 511 261121
425000 507 257049
430000 522 272484
435000 529 279841
440000 543 294849
445000 531 281961
450000 512 262144
455000 502 252004
460000 489 239121
465000 497 247009
470000 499 249001
475000 491 241081
480000 495 245025
485000 499 249001
490000 486 236196
495000 505 255025
500000 506 256036
505000 502 252004
510000 492 242064
515000 493 243049
520000 489 239121
525000 512 262144
530000 505 255025
535000 504 254016
540000 509 259081
545000 513 263169
550000 510 260100
555000 527 277729
560000 530 280900
565000 515 265225
570000 532 283024
575000 535 286225
580000 517 267289
585000 525 275625
590000 524 274576
595000 525 275625
600000 512 262144
605000 511 261121
610000 519 269361
615000 514 264196
620000 509 259081
625000 517 267289
630000 495 245025
635000 512 262144
640000 510 260100
645000 514 264196
650000 494 244036
655000 492 242064
660000 485 235225
665000 505 255025
670000 502 252004
675000 499 249001
680000 501 251001
685000 497 247009
690000 488 238144
695000 474 224676
700000 485 235225
705000 508 258064
710000 495 245025
715000 520 270400
720000 507 257049
725000 521 271441
730000 498 248004
735000 509 259081
740000 532 283024
745000 515 265225
750000 516 266256
755000 501 251001
760000 500 250000
765000 489 239121
770000 514 264196
775000 495 245025
780000 496 246016
785000 477 227529
790000 483 233289
795000 472 222784
800000 484 234256
805000 491 241081
810000 505 255025
815000 504 254016
820000 503 253009
825000 525 275625
830000 505 255025
835000 500 250000
840000 518 268324
845000 515 265225
850000 509 259081
855000 517 267289
860000 543 294849
865000 524 274576
870000 527 277729
875000 507 257049
880000 504 254016
885000 501 251001
890000 500 250000
895000 480 230400
900000 470 220900
905000 468 219024
910000 500 250000
915000 487 237169
920000 475 225625
925000 498 248004
930000 484 234256
935000 487 237169
940000 494 244036
945000 505 255025
950000 511 261121
955000 501 251001
960000 517 267289
965000 499 249001
970000 502 252004
975000 514 264196
980000 504 254016
985000 511 261121
990000 522 272484
995000 514 264196
1000000 496 246016
