# Time-averaged data for fix fN
# TimeStep v_NAr v_NAr2
200000 950 902500
205000 950 902500
210000 930 864900
215000 949 900601
220000 942 887364
225000 971 942841
230000 955 912025
235000 943 889249
240000 954 910116
245000 918 842724
250000 921 848241
255000 937 877969
260000 952 906304
265000 953 908209
270000 945 893025
275000 945 893025
280000 951 904401
285000 951 904401
290000 974 948676
295000 960 921600
300000 970 940900
305000 956 913936
310000 951 904401
315000 972 944784
320000 964 929296
325000 973 946729
330000 965 931225
335000 952 906304
340000 994 988036
345000 967 935089
350000 967 935089
355000 969 938961
360000 973 946729
365000 959 919681
370000 965 931225
375000 973 946729
380000 957 915849
385000 952 906304
390000 933 870489
395000 930 864900
400000 931 866761
405000 933 870489
410000 944 891136
415000 994 988036
420000 990 980100
425000 993 986049
430000 980 960400
435000 970 940900
440000 983 966289
445000 990 980100
450000 978 956484
455000 955 912025
460000 954 910116
465000 945 893025
470000 942 887364
475000 960 921600
480000 989 978121
485000 984 968256
490000 968 937024
495000 969 938961
500000 991 982081
505000 981 962361
510000 973 946729
515000 972 944784
520000 969 938961
525000 981 962361
530000 977 954529
535000 989 978121
540000 986 972196
545000 990 980100
550000 955 912025
555000 936 876096
560000 954 910116
565000 952 906304
570000 981 962361
575000 974 948676
580000 934 872356
585000 962 925444
590000 948 898704
595000 940 883600
600000 957 915849
605000 970 940900
610000 960 921600
615000 979 958441
620000 978 956484
625000 963 927369
630000 971 942841
635000 936 876096
640000 949 900601
645000 914 835396
650000 929 863041
655000 921 848241
660000 928 861184
665000 953 908209
670000 946 894916
675000 943 889249
680000 953 908209
685000 937 877969
690000 946 894916
695000 930 864900
700000 920 846400
705000 922 850084
710000 928 861184
715000 944 891136
720000 942 887364
725000 956 913936
730000 965 931225
735000 954 910116
740000 963 927369
745000 955 912025
750000 942 887364
755000 959 919681
760000 956 913936
765000 996 992016
770000 965 931225
775000 976 952576
780000 969 938961
785000 976 952576
790000 978 956484
795000 972 944784
800000 984 968256
805000 959 919681
810000 977 954529
815000 986 972196
820000 986 972196
825000 995 990025
830000 989 978121
835000 970 940900
840000 955 912025
845000 926 857476
850000 953 908209
855000 947 896809
860000 944 891136
865000 932 868624
870000 949 900601
875000 945 893025
880000 934 872356
885000 952 906304
890000 967 935089
895000 955 912025
900000 975 950625
905000 960 921600
910000 958 917764
915000 974 948676
920000 966 933156
925000 981 962361
930000 967 935089
935000 974 948676
940000 958 917764
945000 933 870489
950000 958 917764
955000 946 894916
960000 930 864900
965000 923 851929
970000 920 846400
975000 951 904401
980000 941 885481
985000 938 879844
990000 929 863041
995000 938 879844
1000000 941 885481
