# Time-averaged data for fix fN
# TimeStep v_NAr v_NAr2
200000 51 2601
205000 52 2704
210000 58 3364
215000 46 2116
220000 52 2704
225000 51 2601
230000 53 2809
235000 38 1444
240000 37 1369
245000 45 2025
250000 45 2025
255000 48 2304
260000 49 2401
265000 51 2601
270000 52 2704
275000 41 1681
280000 49 2401
285000 55 3025
290000 49 2401
295000 41 1681
300000 49 2401
305000 47 2209
310000 46 2116
315000 48 2304
320000 51 2601
325000 51 2601
330000 51 2601
335000 46 2116
340000 49 2401
345000 47 2209
350000 45 2025
355000 46 2116
360000 42 1764
365000 43 1849
370000 46 2116
375000 56 3136
380000 56 3136
385000 46 2116
390000 44 1936
395000 46 2116
400000 50 2500
405000 49 2401
410000 43 1849
415000 41 1681
420000 42 1764
425000 45 2025
430000 40 1600
435000 48 2304
440000 49 2401
445000 60 3600
450000 54 2916
455000 54 2916
460000 50 2500
465000 55 3025
470000 46 2116
475000 41 1681
480000 45 2025
485000 43 1849
490000 54 2916
495000 40 1600
500000 45 2025
505000 53 2809
510000 49 2401
515000 48 2304
520000 47 2209
525000 47 2209
530000 46 2116
535000 43 1849
540000 58 3364
545000 54 2916
550000 49 2401
555000 46 2116
560000 49 2401
565000 46 2116
570000 45 2025
575000 40 1600
580000 50 2500
585000 54 2916
590000 47 2209
595000 38 1444
600000 42 1764
605000 49 2401
610000 41 1681
615000 39 1521
620000 49 2401
625000 44 1936
630000 37 1369
635000 41 1681
640000 47 2209
645000 46 2116
650000 58 3364
655000 50 2500
660000 56 3136
665000 39 1521
670000 40 1600
675000 42 1764
680000 36 1296
685000 42 1764
690000 47 2209
695000 55 3025
700000 49 2401
705000 40 1600
710000 42 1764
715000 43 1849
720000 53 2809
725000 49 2401
730000 46 2116
735000 40 1600
740000 53 2809
745000 47 2209
750000 45 2025
755000 42 1764
760000 44 1936
765000 47 2209
770000 47 2209
775000 52 2704
780000 51 2601
785000 53 2809
790000 47 2209
795000 46 2116
800000 50 2500
805000 46 2116
810000 51 2601
815000 48 2304
820000 39 1521
825000 43 1849
830000 46 2116
835000 53 2809
840000 49 2401
845000 51 2601
850000 51 2601
855000 51 2601
860000 37 1369
865000 44 1936
870000 47 2209
875000 38 1444
880000 37 1369
885000 43 1849
890000 48 2304
895000 47 2209
900000 63 3969
905000 49 2401
910000 44 1936
915000 51 2601
920000 48 2304
925000 43 1849
930000 52 2704
935000 49 2401
940000 53 2809
945000 45 2025
950000 49 2401
955000 48 2304
960000 41 1681
965000 46 2116
970000 47 2209
975000 41 1681
980000 39 1521
985000 49 2401
990000 51 2601
995000 43 1849
1000000 52 2704
