# Time-averaged data for fix fN
# TimeStep v_NAr v_NAr2
200000 818 669124
205000 818 669124
210000 808 652864
215000 808 652864
220000 797 635209
225000 819 670761
230000 801 641601
235000 803 644809
240000 782 611524
245000 782 611524
250000 776 602176
255000 782 611524
260000 802 643204
265000 786 617796
270000 793 628849
275000 805 648025
280000 811 657721
285000 816 665856
290000 825 680625
295000 820 672400
300000 803 644809
305000 831 690561
310000 824 678976
315000 811 657721
320000 811 657721
325000 792 627264
330000 781 609961
335000 776 602176
340000 795 632025
345000 776 602176
350000 799 638401
355000 824 678976
360000 816 665856
365000 832 692224
370000 817 667489
375000 808 652864
380000 816 665856
385000 818 669124
390000 811 657721
395000 820 672400
400000 832 692224
405000 805 648025
410000 815 664225
415000 805 648025
420000 795 632025
425000 796 633616
430000 798 636804
435000 810 656100
440000 791 625681
445000 778 605284
450000 763 582169
455000 784 614656
460000 788 620944
465000 778 605284
470000 762 580644
475000 781 609961
480000 794 630436
485000 778 605284
490000 771 594441
495000 761 579121
500000 795 632025
505000 770 592900
510000 784 614656
515000 786 617796
520000 787 619369
525000 775 600625
530000 788 620944
535000 788 620944
540000 779 606841
545000 784 614656
550000 808 652864
555000 810 656100
560000 775 600625
565000 771 594441
570000 775 600625
575000 757 573049
580000 761 579121
585000 767 588289
590000 788 620944
595000 781 609961
600000 766 586756
605000 764 583696
610000 780 608400
615000 800 640000
620000 801 641601
625000 809 654481
630000 803 644809
635000 813 660969
640000 811 657721
645000 816 665856
650000 810 656100
655000 793 628849
660000 790 624100
665000 793 628849
670000 794 630436
675000 787 619369
680000 793 628849
685000 797 635209
690000 795 632025
695000 791 625681
700000 799 638401
705000 788 620944
710000 785 616225
715000 788 620944
720000 806 649636
725000 824 678976
730000 827 683929
735000 816 665856
740000 798 636804
745000 803 644809
750000 803 644809
755000 777 603729
760000 781 609961
765000 796 633616
770000 797 635209
775000 803 644809
780000 792 627264
785000 782 611524
790000 795 632025
795000 799 638401
800000 800 640000
805000 794 630436
810000 804 646416
815000 812 659344
820000 801 641601
825000 814 662596
830000 820 672400
835000 798 636804
840000 783 613089
845000 794 630436
850000 775 600625
855000 774 599076
860000 773 597529
865000 767 588289
870000 767 588289
875000 783 613089
880000 790 624100
885000 780 608400
890000 801 641601
895000 807 651249
900000 778 605284
905000 802 643204
910000 816 665856
915000 805 648025
920000 815 664225
925000 813 660969
930000 805 648025
935000 811 657721
940000 844 712336
945000 825 680625
950000 824 678976
955000 827 683929
960000 837 700569
965000 828 685584
970000 819 670761
975000 820 672400
980000 813 660969
985000 809 654481
990000 760 577600
995000 773 597529
1000000 748 559504
