# Time-averaged data for fix fN
# TimeStep v_NAr v_NAr2
200000 37 1369
205000 40 1600
210000 46 2116
215000 38 1444
220000 37 1369
225000 39 1521
230000 41 1681
235000 40 1600
240000 40 1600
245000 34 1156
250000 49 2401
255000 46 2116
260000 42 1764
265000 40 1600
270000 36 1296
275000 29 841
280000 34 1156
285000 34 1156
290000 35 1225
295000 42 1764
300000 38 1444
305000 35 1225
310000 39 1521
315000 43 1849
320000 43 1849
325000 35 1225
330000 38 1444
335000 42 1764
340000 34 1156
345000 33 1089
350000 41 1681
355000 38 1444
360000 33 1089
365000 44 1936
370000 47 2209
375000 39 1521
380000 39 1521
385000 36 1296
390000 38 1444
395000 38 1444
400000 38 1444
405000 36 1296
410000 41 1681
415000 38 1444
420000 35 1225
425000 40 1600
430000 35 1225
435000 38 1444
440000 44 1936
445000 37 1369
450000 42 1764
455000 41 1681
460000 39 1521
465000 41 1681
470000 39 1521
475000 40 1600
480000 37 1369
485000 37 1369
490000 34 1156
495000 42 1764
500000 39 1521
505000 38 1444
510000 43 1849
515000 42 1764
520000 40 1600
525000 32 1024
530000 37 1369
535000 30 900
540000 34 1156
545000 37 1369
550000 44 1936
555000 37 1369
560000 45 2025
565000 50 2500
570000 45 2025
575000 42 1764
580000 38 1444
585000 39 1521
590000 41 1681
595000 37 1369
600000 34 1156
605000 36 1296
610000 39 1521
615000 36 1296
620000 40 1600
625000 35 1225
630000 46 2116
635000 37 1369
640000 36 1296
645000 42 1764
650000 39 1521
655000 37 1369
660000 26 676
665000 37 1369
670000 37 1369
675000 38 1444
680000 50 2500
685000 40 1600
690000 36 1296
695000 37 1369
700000 35 1225
705000 36 1296
710000 36 1296
715000 46 2116
720000 38 1444
725000 36 1296
730000 38 1444
735000 40 1600
740000 40 1600
745000 38 1444
750000 46 2116
755000 38 1444
760000 35 1225
765000 46 2116
770000 43 1849
775000 44 1936
780000 34 1156
785000 35 1225
790000 31 961
795000 38 1444
800000 41 1681
805000 34 1156
810000 38 1444
815000 39 1521
820000 40 1600
825000 39 1521
830000 39 1521
835000 38 1444
840000 38 1444
845000 40 1600
850000 40 1600
855000 44 1936
860000 45 2025
865000 43 1849
870000 42 1764
875000 38 1444
880000 40 1600
885000 36 1296
890000 40 1600
895000 39 1521
900000 38 1444
905000 39 1521
910000 32 1024
915000 39 1521
920000 39 1521
925000 33 1089
930000 41 1681
935000 41 1681
940000 38 1444
945000 40 1600
950000 45 2025
955000 40 1600
960000 38 1444
965000 43 1849
970000 41 1681
975000 41 1681
980000 41 1681
985000 32 1024
990000 27 729
995000 37 1369
1000000 34 1156
