# Time-averaged data for fix fN
# TimeStep v_NAr v_NAr2
200000 43 1849
205000 43 1849
210000 48 2304
215000 50 2500
220000 33 1089
225000 39 1521
230000 37 1369
235000 37 1369
240000 30 900
245000 40 1600
250000 46 2116
255000 44 1936
260000 44 1936
265000 44 1936
270000 44 1936
275000 38 1444
280000 37 1369
285000 44 1936
290000 35 1225
295000 39 1521
300000 48 2304
305000 36 1296
310000 40 1600
315000 37 1369
320000 42 1764
325000 36 1296
330000 44 1936
335000 47 2209
340000 42 1764
345000 43 1849
350000 42 1764
355000 43 1849
360000 42 1764
365000 36 1296
370000 44 1936
375000 40 1600
380000 42 1764
385000 43 1849
390000 37 1369
395000 47 2209
400000 41 1681
405000 38 1444
410000 36 1296
415000 49 2401
420000 40 1600
425000 42 1764
430000 44 1936
435000 48 2304
440000 47 2209
445000 42 1764
450000 35 1225
455000 53 2809
460000 38 1444
465000 41 1681
470000 37 1369
475000 37 1369
480000 38 1444
485000 52 2704
490000 38 1444
495000 42 1764
500000 44 1936
505000 41 1681
510000 43 1849
515000 44 1936
520000 38 1444
525000 39 1521
530000 44 1936
535000 38 1444
540000 37 1369
545000 42 1764
550000 42 1764
555000 40 1600
560000 41 1681
565000 40 1600
570000 38 1444
575000 47 2209
580000 40 1600
585000 45 2025
590000 39 1521
595000 48 2304
600000 44 1936
605000 44 1936
610000 41 1681
615000 40 1600
620000 34 1156
625000 37 1369
630000 40 1600
635000 41 1681
640000 41 1681
645000 45 2025
650000 42 1764
655000 43 1849
660000 40 1600
665000 44 1936
670000 38 1444
675000 48 2304
680000 50 2500
685000 43 1849
690000 33 1089
695000 37 1369
700000 42 1764
705000 44 1936
710000 35 1225
715000 38 1444
720000 41 1681
725000 40 1600
730000 40 1600
735000 44 1936
740000 43 1849
745000 37 1369
750000 39 1521
755000 48 2304
760000 48 2304
765000 36 1296
770000 39 1521
775000 37 1369
780000 42 1764
785000 45 2025
790000 42 1764
795000 45 2025
800000 46 2116
805000 51 2601
810000 40 1600
815000 36 1296
820000 39 1521
825000 33 1089
830000 39 1521
835000 37 1369
840000 44 1936
845000 44 1936
850000 38 1444
855000 42 1764
860000 44 1936
865000 35 1225
870000 42 1764
875000 41 1681
880000 41 1681
885000 39 1521
890000 40 1600
895000 44 1936
900000 46 2116
905000 42 1764
910000 38 1444
915000 38 1444
920000 46 2116
925000 42 1764
930000 40 1600
935000 42 1764
940000 37 1369
945000 36 1296
950000 44 1936
955000 35 1225
960000 42 1764
965000 42 1764
970000 38 1444
975000 46 2116
980000 36 1296
985000 40 1600
990000 46 2116
995000 46 2116
1000000 42 1764
