# Time-averaged data for fix fN
# TimeStep v_NAr v_NAr2
200000 7 49
205000 9 81
210000 8 64
215000 11 121
220000 10 100
225000 8 64
230000 10 100
235000 11 121
240000 11 121
245000 6 36
250000 13 169
255000 9 81
260000 5 25
265000 9 81
270000 11 121
275000 10 100
280000 8 64
285000 10 100
290000 12 144
295000 8 64
300000 11 121
305000 13 169
310000 12 144
315000 10 100
320000 11 121
325000 12 144
330000 10 100
335000 10 100
340000 9 81
345000 10 100
350000 7 49
355000 10 100
360000 8 64
365000 11 121
370000 11 121
375000 12 144
380000 8 64
385000 9 81
390000 5 25
395000 9 81
400000 10 100
405000 8 64
410000 10 100
415000 10 100
420000 12 144
425000 11 121
430000 6 36
435000 12 144
440000 7 49
445000 12 144
450000 9 81
455000 9 81
460000 11 121
465000 13 169
470000 12 144
475000 11 121
480000 10 100
485000 12 144
490000 10 100
495000 7 49
500000 15 225
505000 9 81
510000 8 64
515000 7 49
520000 11 121
525000 6 36
530000 7 49
535000 4 16
540000 9 81
545000 10 100
550000 8 64
555000 7 49
560000 10 100
565000 7 49
570000 10 100
575000 11 121
580000 10 100
585000 12 144
590000 9 81
595000 8 64
600000 6 36
605000 8 64
610000 5 25
615000 7 49
620000 8 64
625000 6 36
630000 10 100
635000 6 36
640000 9 81
645000 8 64
650000 8 64
655000 9 81
660000 7 49
665000 6 36
670000 12 144
675000 13 169
680000 10 100
685000 10 100
690000 4 16
695000 6 36
700000 11 121
705000 10 100
710000 9 81
715000 9 81
720000 8 64
725000 8 64
730000 6 36
735000 13 169
740000 12 144
745000 14 196
750000 5 25
755000 8 64
760000 6 36
765000 7 49
770000 11 121
775000 11 121
780000 7 49
785000 8 64
790000 10 100
795000 10 100
800000 7 49
805000 11 121
810000 9 81
815000 14 196
820000 13 169
825000 11 121
830000 9 81
835000 10 100
840000 9 81
845000 7 49
850000 7 49
855000 10 100
860000 10 100
865000 10 100
870000 11 121
875000 8 64
880000 10 100
885000 10 100
890000 10 100
895000 10 100
900000 13 169
905000 9 81
910000 8 64
915000 8 64
920000 10 100
925000 7 49
930000 8 64
935000 8 64
940000 11 121
945000 6 36
950000 6 36
955000 7 49
960000 7 49
965000 9 81
970000 11 121
975000 8 64
980000 11 121
985000 6 36
990000 8 64
995000 10 100
1000000 10 100
