# Time-averaged data for fix fN
# TimeStep v_NAr v_NAr2
200000 738 544644
205000 758 574564
210000 752 565504
215000 740 547600
220000 721 519841
225000 714 509796
230000 721 519841
235000 756 571536
240000 740 547600
245000 743 552049
250000 734 538756
255000 739 546121
260000 718 515524
265000 727 528529
270000 742 550564
275000 717 514089
280000 721 519841
285000 722 521284
290000 719 516961
295000 724 524176
300000 716 512656
305000 722 521284
310000 737 543169
315000 729 531441
320000 721 519841
325000 749 561001
330000 747 558009
335000 750 562500
340000 757 573049
345000 739 546121
350000 766 586756
355000 753 567009
360000 761 579121
365000 760 577600
370000 771 594441
375000 767 588289
380000 768 589824
385000 766 586756
390000 765 585225
395000 755 570025
400000 748 559504
405000 749 561001
410000 760 577600
415000 754 568516
420000 754 568516
425000 731 534361
430000 743 552049
435000 747 558009
440000 742 550564
445000 743 552049
450000 738 544644
455000 731 534361
460000 727 528529
465000 721 519841
470000 737 543169
475000 754 568516
480000 743 552049
485000 771 594441
490000 747 558009
495000 760 577600
500000 749 561001
505000 758 574564
510000 749 561001
515000 751 564001
520000 719 516961
525000 726 527076
530000 733 537289
535000 753 567009
540000 745 555025
545000 735 540225
550000 707 499849
555000 740 547600
560000 741 549081
565000 760 577600
570000 747 558009
575000 758 574564
580000 734 538756
585000 754 568516
590000 749 561001
595000 751 564001
600000 737 543169
605000 746 556516
610000 756 571536
615000 753 567009
620000 738 544644
625000 754 568516
630000 763 582169
635000 776 602176
640000 762 580644
645000 763 582169
650000 760 577600
655000 770 592900
660000 770 592900
665000 775 600625
670000 782 611524
675000 767 588289
680000 762 580644
685000 761 579121
690000 757 573049
695000 767 588289
700000 767 588289
705000 747 558009
710000 785 616225
715000 771 594441
720000 769 591361
725000 775 600625
730000 770 592900
735000 750 562500
740000 777 603729
745000 769 591361
750000 749 561001
755000 744 553536
760000 733 537289
765000 742 550564
770000 732 535824
775000 719 516961
780000 733 537289
785000 743 552049
790000 752 565504
795000 744 553536
800000 760 577600
805000 792 627264
810000 777 603729
815000 749 561001
820000 749 561001
825000 743 552049
830000 727 528529
835000 744 553536
840000 747 558009
845000 756 571536
850000 752 565504
855000 751 564001
860000 734 538756
865000 757 573049
870000 746 556516
875000 766 586756
880000 780 608400
885000 779 606841
890000 752 565504
895000 734 538756
900000 747 558009
905000 734 538756
910000 753 567009
915000 734 538756
920000 735 540225
925000 732 535824
930000 728 529984
935000 750 562500
940000 748 559504
945000 759 576081
950000 761 579121
955000 749 561001
960000 751 564001
965000 755 570025
970000 750 562500
975000 758 574564
980000 736 541696
985000 724 524176
990000 729 531441
995000 754 568516
1000000 739 546121
