# Time-averaged data for fix fN
# TimeStep v_NAr v_NAr2
200000 272 73984
205000 277 76729
210000 271 73441
215000 276 76176
220000 276 76176
225000 295 87025
230000 265 70225
235000 269 72361
240000 278 77284
245000 259 67081
250000 259 67081
255000 251 63001
260000 253 64009
265000 266 70756
270000 267 71289
275000 259 67081
280000 262 68644
285000 262 68644
290000 264 69696
295000 241 58081
300000 275 75625
305000 274 75076
310000 270 72900
315000 264 69696
320000 265 70225
325000 263 69169
330000 253 64009
335000 259 67081
340000 260 67600
345000 260 67600
350000 238 56644
355000 250 62500
360000 264 69696
365000 270 72900
370000 288 82944
375000 298 88804
380000 281 78961
385000 271 73441
390000 273 74529
395000 260 67600
400000 265 70225
405000 275 75625
410000 273 74529
415000 267 71289
420000 259 67081
425000 263 69169
430000 266 70756
435000 288 82944
440000 273 74529
445000 269 72361
450000 269 72361
455000 258 66564
460000 260 67600
465000 272 73984
470000 264 69696
475000 264 69696
480000 262 68644
485000 266 70756
490000 273 74529
495000 254 64516
500000 241 58081
505000 249 62001
510000 276 76176
515000 283 80089
520000 264 69696
525000 284 80656
530000 262 68644
535000 265 70225
540000 270 72900
545000 266 70756
550000 275 75625
555000 272 73984
560000 259 67081
565000 286 81796
570000 278 77284
575000 293 85849
580000 286 81796
585000 290 84100
590000 271 73441
595000 265 70225
600000 275 75625
605000 274 75076
610000 274 75076
615000 274 75076
620000 248 61504
625000 271 73441
630000 260 67600
635000 249 62001
640000 249 62001
645000 245 60025
650000 254 64516
655000 257 66049
660000 262 68644
665000 257 66049
670000 262 68644
675000 268 71824
680000 256 65536
685000 253 64009
690000 247 61009
695000 241 58081
700000 248 61504
705000 244 59536
710000 252 63504
715000 257 66049
720000 268 71824
725000 265 70225
730000 267 71289
735000 260 67600
740000 268 71824
745000 277 76729
750000 278 77284
755000 267 71289
760000 271 73441
765000 247 61009
770000 258 66564
775000 256 65536
780000 283 80089
785000 277 76729
790000 276 76176
795000 272 73984
800000 291 84681
805000 272 73984
810000 262 68644
815000 271 73441
820000 283 80089
825000 270 72900
830000 262 68644
835000 272 73984
840000 278 77284
845000 273 74529
850000 270 72900
855000 268 71824
860000 278 77284
865000 274 75076
870000 264 69696
875000 259 67081
880000 243 59049
885000 245 60025
890000 274 75076
895000 241 58081
900000 251 63001
905000 277 76729
910000 281 78961
915000 287 82369
920000 294 86436
925000 277 76729
930000 287 82369
935000 290 84100
940000 282 79524
945000 261 68121
950000 276 76176
955000 269 72361
960000 269 72361
965000 270 72900
970000 264 69696
975000 264 69696
980000 249 62001
985000 251 63001
990000 257 66049
995000 267 71289
1000000 283 80089
